energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-5.0,1,5
-6.0,1,6
-7.0,1,7
-7.0,1,8
-8.0,1,9
-9.0,1,10
-10.0,1,11
-10.0,1,12
-10.0,1,13
-10.0,1,14
-11.0,1,15
-11.0,1,16
-11.0,1,17
-11.0,1,18
-11.0,1,19
-11.0,1,20
-11.0,1,21
-11.0,1,22
-11.0,1,23
-11.0,1,24
-11.0,1,25
-11.0,1,26
-11.0,1,27
-11.0,1,28
-11.0,1,29
-11.0,1,30
-11.0,1,31
-11.0,1,32
-11.0,1,33
-11.0,1,34
-11.0,1,35
-11.0,1,36
-11.0,1,37
-11.0,1,38
-11.0,1,39
-11.0,1,40
-11.0,1,41
-11.0,1,42
-11.0,1,43
-11.0,1,44
-11.0,1,45
-11.0,1,46
-11.0,1,47
-11.0,1,48
-11.0,1,49
-1.0,2,0
-2.0,2,1
-2.0,2,2
-3.0,2,3
-3.0,2,4
-4.0,2,5
-4.0,2,6
-4.0,2,7
-4.0,2,8
-4.0,2,9
-4.0,2,10
-4.0,2,11
-4.0,2,12
-4.0,2,13
-5.0,2,14
-5.0,2,15
-5.0,2,16
-5.0,2,17
-5.0,2,18
-5.0,2,19
-5.0,2,20
-5.0,2,21
-5.0,2,22
-5.0,2,23
-5.0,2,24
-5.0,2,25
-5.0,2,26
-5.0,2,27
-5.0,2,28
-5.0,2,29
-5.0,2,30
-5.0,2,31
-5.0,2,32
-5.0,2,33
-5.0,2,34
-5.0,2,35
-5.0,2,36
-5.0,2,37
-5.0,2,38
-5.0,2,39
-5.0,2,40
-5.0,2,41
-5.0,2,42
-5.0,2,43
-5.0,2,44
-5.0,2,45
-5.0,2,46
-5.0,2,47
-5.0,2,48
-5.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-3.0,3,3
-4.0,3,4
-4.0,3,5
-5.0,3,6
-6.0,3,7
-6.0,3,8
-6.0,3,9
-7.0,3,10
-7.0,3,11
-7.0,3,12
-7.0,3,13
-7.0,3,14
-7.0,3,15
-7.0,3,16
-7.0,3,17
-7.0,3,18
-7.0,3,19
-7.0,3,20
-7.0,3,21
-7.0,3,22
-7.0,3,23
-7.0,3,24
-7.0,3,25
-7.0,3,26
-7.0,3,27
-7.0,3,28
-7.0,3,29
-7.0,3,30
-7.0,3,31
-7.0,3,32
-7.0,3,33
-7.0,3,34
-7.0,3,35
-7.0,3,36
-7.0,3,37
-7.0,3,38
-7.0,3,39
-7.0,3,40
-7.0,3,41
-7.0,3,42
-7.0,3,43
-7.0,3,44
-7.0,3,45
-7.0,3,46
-7.0,3,47
-7.0,3,48
-8.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-10.0,4,9
-11.0,4,10
-12.0,4,11
-13.0,4,12
-13.0,4,13
-13.0,4,14
-13.0,4,15
-13.0,4,16
-13.0,4,17
-13.0,4,18
-13.0,4,19
-13.0,4,20
-13.0,4,21
-13.0,4,22
-13.0,4,23
-13.0,4,24
-13.0,4,25
-13.0,4,26
-14.0,4,27
-14.0,4,28
-14.0,4,29
-14.0,4,30
-14.0,4,31
-14.0,4,32
-14.0,4,33
-14.0,4,34
-14.0,4,35
-14.0,4,36
-14.0,4,37
-14.0,4,38
-14.0,4,39
-14.0,4,40
-15.0,4,41
-15.0,4,42
-15.0,4,43
-15.0,4,44
-15.0,4,45
-15.0,4,46
-15.0,4,47
-15.0,4,48
-15.0,4,49
-1.0,5,0
-1.0,5,1
-1.0,5,2
-2.0,5,3
-2.0,5,4
-2.0,5,5
-2.0,5,6
-2.0,5,7
-2.0,5,8
-2.0,5,9
-2.0,5,10
-2.0,5,11
-2.0,5,12
-2.0,5,13
-2.0,5,14
-2.0,5,15
-2.0,5,16
-2.0,5,17
-2.0,5,18
-2.0,5,19
-2.0,5,20
-2.0,5,21
-2.0,5,22
-2.0,5,23
-3.0,5,24
-3.0,5,25
-3.0,5,26
-3.0,5,27
-3.0,5,28
-3.0,5,29
-3.0,5,30
-3.0,5,31
-3.0,5,32
-3.0,5,33
-3.0,5,34
-3.0,5,35
-3.0,5,36
-3.0,5,37
-3.0,5,38
-3.0,5,39
-3.0,5,40
-3.0,5,41
-3.0,5,42
-3.0,5,43
-3.0,5,44
-3.0,5,45
-3.0,5,46
-3.0,5,47
-3.0,5,48
-3.0,5,49
