episode,step,agent0_rew,agent1_rew
1000, 49950, -84.26141220372348, -83.91639218034086
2000, 99950, -222.22024236107418, -129.38037576914445
3000, 149950, -77.94465454392216, -66.6057271532667
4000, 199950, -69.69143421499466, -67.97589035563284
5000, 249950, -66.22564487930576, -68.16998326327494
6000, 299950, -55.30374458041802, -69.94528701787542
7000, 349950, -49.592502174916085, -67.54172757422607
8000, 399950, -48.936449595996486, -70.43595963074173
9000, 449950, -43.164200545158614, -65.4370160414143
10000, 499950, -43.2630701997801, -65.15430833747409
11000, 549950, -53.05931729001609, -56.41036017598864
12000, 599950, -51.025736683602, -82.18590915198733
13000, 649950, -39.863371927152066, -49.18684474082929
14000, 699950, -45.46216865277555, -49.439429182938404
15000, 749950, -39.68257525293869, -40.305753970924144
16000, 799950, -40.42399021445527, -34.62322592806839
17000, 849950, -37.896142433989446, -39.05293107483519
18000, 899950, -34.08616905498886, -36.449741878228565
19000, 949950, -35.4128965307514, -38.57584400273962
20000, 999950, -36.20098411316148, -33.134148158609314
21000, 1049950, -36.492136445391964, -41.456654451945596
22000, 1099950, -42.30956318819976, -37.72369768134159
23000, 1149950, -34.33675156326331, -47.61793178210635
24000, 1199950, -41.832418916358094, -35.026119287276615
25000, 1249950, -36.41915602535216, -37.31774677277749
26000, 1299950, -33.01127684447539, -45.03616753578346
27000, 1349950, -35.15267769737811, -34.34022905309859
28000, 1399950, -32.20685764876332, -33.874780088707205
29000, 1449950, -33.15795749685959, -33.531623560635346
30000, 1499950, -33.64954054551641, -38.889017631223844
31000, 1549950, -36.79080429147477, -54.0919726715938
32000, 1599950, -34.12612631440066, -40.2998882560555
33000, 1649950, -35.42601861786481, -40.55664314117016
34000, 1699950, -34.065854345268626, -36.64749045944035
35000, 1749950, -48.556962802801856, -33.14365392491953
36000, 1799950, -33.02034331043999, -51.24113249370299
37000, 1849950, -33.575585742482296, -33.15069539670199
38000, 1899950, -41.80926511737495, -37.16728507813881
39000, 1949950, -39.25358575292662, -33.602871520678015
40000, 1999950, -29.382591216554257, -31.04653446496081
