episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
200, 9950, -23.246231155778894, -0.5125628140703518, -12.02472361809045, -25.954773869346734, -0.5226130653266332, -13.144020100502505
400, 19950, -23.635, -0.49, -12.236400000000003, -26.175, -0.515, -13.3059
600, 29950, -23.445, -0.475, -11.989299999999993, -26.16, -0.525, -13.3074
800, 39950, -23.56, -0.48, -12.16520000000001, -26.235, -0.53, -13.3539
1000, 49950, -23.075, -0.39, -11.732100000000003, -26.21, -0.425, -13.301199999999996
1200, 59950, -28.41, -0.625, -14.748500000000002, -32.295, -0.605, -16.2396
1400, 69950, -28.085, -0.715, -14.602599999999997, -29.785, -0.425, -14.382400000000002
1600, 79950, -29.54, -0.705, -15.938499999999998, -7.59, -0.22, -4.172700000000001
1800, 89950, -25.65, -0.69, -13.654099999999993, -1.125, -0.06, -0.7328999999999998
2000, 99950, -26.69, -0.66, -13.847600000000002, -0.665, -0.055, -0.4034000000000001
2200, 109950, -37.01, -0.825, -19.1572, -0.345, -0.025, -0.22979999999999998
2400, 119950, -36.95, -0.87, -19.4292, -1.2, -0.095, -0.7243999999999999
2600, 129950, -36.69, -0.925, -19.384900000000005, -2.13, -0.12, -1.0839
2800, 139950, -33.56, -0.915, -18.092399999999998, -3.43, -0.18, -1.8437999999999999
3000, 149950, -36.405, -0.835, -19.125000000000004, -1.04, -0.06, -0.4756000000000001
3200, 159950, -40.26, -0.925, -20.8252, -1.26, -0.09, -0.6462
3400, 169950, -35.065, -0.955, -18.190599999999996, -3.2, -0.195, -1.71
3600, 179950, -43.715, -0.99, -22.443399999999997, -2.165, -0.15, -1.2107
3800, 189950, -45.69, -0.995, -23.341700000000014, -2.205, -0.14, -1.1977000000000002
4000, 199950, -44.975, -1.0, -22.943899999999996, -1.115, -0.095, -0.677
4200, 209950, -45.405, -1.0, -23.115300000000012, -1.45, -0.165, -1.0235999999999998
4400, 219950, -45.63, -0.995, -23.328100000000003, -3.625, -0.3, -2.1062
4600, 229950, -47.665, -1.0, -24.226399999999998, -2.945, -0.27, -1.8013
4800, 239950, -46.935, -1.0, -23.805700000000005, -1.365, -0.23, -1.1022999999999994
5000, 249950, -47.13, -0.995, -23.862299999999994, -0.71, -0.19, -0.5846999999999999
5200, 259950, -47.785, -0.995, -24.1287, -2.04, -0.355, -1.6451000000000011
5400, 269950, -46.025, -1.0, -23.161799999999992, -2.58, -0.34, -1.794999999999999
5600, 279950, -47.885, -1.0, -24.204399999999985, -1.515, -0.315, -1.2550999999999997
5800, 289950, -46.03, -0.995, -23.2703, -1.62, -0.325, -1.3274999999999997
6000, 299950, -47.98, -1.0, -24.126600000000003, -1.93, -0.36, -1.5830000000000002
6200, 309950, -46.03, -1.0, -23.035899999999998, -2.665, -0.395, -2.0654999999999997
6400, 319950, -47.045, -1.0, -23.6608, -3.31, -0.45, -2.2186000000000003
6600, 329950, -46.995, -1.0, -23.6542, -3.755, -0.485, -2.5852999999999997
6800, 339950, -46.435, -1.0, -23.471600000000002, -3.155, -0.425, -2.1590999999999996
7000, 349950, -48.09, -1.0, -24.278099999999995, -3.735, -0.48, -2.7033000000000014
7200, 359950, -35.375, -0.75, -17.729000000000006, -4.74, -0.49, -3.262399999999999
7400, 369950, -39.615, -0.96, -20.785600000000002, -4.325, -0.55, -2.8045999999999998
7600, 379950, -41.995, -0.995, -21.882199999999994, -2.115, -0.5, -1.723
7800, 389950, -37.97, -0.99, -20.337099999999996, -2.655, -0.46, -2.0409999999999995
8000, 399950, -33.925, -0.995, -18.600900000000003, -3.705, -0.575, -2.4610000000000003
8200, 409950, -32.75, -0.995, -18.475999999999996, -3.05, -0.48, -2.0878
8400, 419950, -31.56, -0.985, -17.6847, -5.83, -0.53, -3.4838
8600, 429950, -36.89, -0.98, -20.0673, -5.655, -0.66, -4.1227
8800, 439950, -34.395, -1.0, -19.149599999999996, -5.595, -0.605, -3.811799999999999
9000, 449950, -35.56, -1.0, -19.681299999999993, -6.115, -0.675, -4.437200000000001
9200, 459950, -29.59, -0.995, -17.3149, -6.02, -0.54, -4.058700000000003
9400, 469950, -22.76, -0.93, -14.1581, -8.835, -0.65, -5.351700000000001
9600, 479950, -23.55, -0.99, -15.102899999999995, -7.03, -0.63, -4.3795
9800, 489950, -23.685, -1.0, -15.279500000000002, -6.865, -0.64, -4.603700000000003
10000, 499950, -20.1, -1.0, -13.715100000000001, -7.67, -0.755, -5.045400000000001
10200, 509950, -22.58, -1.0, -14.545300000000015, -7.2, -0.73, -5.075200000000002
10400, 519950, -22.785, -1.0, -14.645000000000003, -7.72, -0.695, -5.239000000000001
10600, 529950, -19.105, -1.0, -12.783100000000005, -13.985, -0.87, -8.321599999999997
10800, 539950, -21.71, -1.0, -14.1193, -11.135, -0.815, -7.349200000000003
11000, 549950, -22.31, -0.995, -14.127499999999996, -9.68, -0.775, -6.469500000000004
11200, 559950, -24.93, -1.0, -15.474700000000006, -12.66, -0.82, -7.9545
11400, 569950, -23.26, -1.0, -14.763800000000003, -13.78, -0.835, -8.440300000000002
11600, 579950, -23.05, -1.0, -14.402699999999992, -13.985, -0.73, -8.032600000000002
11800, 589950, -31.94, -1.0, -18.446900000000007, -15.15, -0.81, -8.927300000000004
12000, 599950, -24.39, -0.99, -15.278300000000002, -14.45, -0.785, -8.747600000000002
12200, 609950, -23.2, -1.0, -14.445400000000005, -19.165, -0.81, -10.637399999999998
12400, 619950, -20.62, -0.975, -13.420700000000004, -15.26, -0.835, -9.327199999999998
12600, 629950, -23.17, -0.99, -14.575099999999997, -17.4, -0.865, -10.047899999999998
12800, 639950, -27.375, -1.0, -16.4019, -16.07, -0.88, -10.1121
13000, 649950, -23.415, -0.99, -14.550700000000004, -16.22, -0.905, -10.636700000000001
13200, 659950, -24.175, -1.0, -15.085500000000003, -22.355, -0.905, -13.408599999999993
13400, 669950, -25.275, -0.995, -15.417499999999997, -20.31, -0.885, -11.886500000000005
13600, 679950, -22.87, -0.99, -14.249900000000002, -18.01, -0.89, -11.098500000000001
13800, 689950, -21.14, -1.0, -13.706599999999998, -17.42, -0.855, -10.612
14000, 699950, -21.44, -1.0, -13.837299999999995, -16.385, -0.87, -10.524200000000002
14200, 709950, -20.11, -1.0, -13.657100000000003, -15.23, -0.915, -10.538299999999994
14400, 719950, -23.675, -0.995, -14.869999999999997, -12.31, -0.885, -9.093000000000002
14600, 729950, -19.14, -0.985, -13.0121, -17.57, -0.885, -10.884700000000002
14800, 739950, -19.955, -0.98, -13.210900000000006, -15.84, -0.855, -10.195
15000, 749950, -15.205, -0.99, -11.044200000000004, -14.24, -0.9, -9.695400000000001
15200, 759950, -17.37, -0.99, -12.398399999999997, -15.065, -0.925, -10.2789
15400, 769950, -20.275, -1.0, -13.713900000000006, -14.87, -0.88, -10.1061
15600, 779950, -24.56, -0.995, -15.288399999999994, -15.375, -0.865, -10.064100000000002
15800, 789950, -15.265, -0.995, -11.3661, -13.95, -0.91, -9.983199999999993
16000, 799950, -15.725, -0.99, -11.571800000000005, -16.245, -0.91, -11.005300000000002
16200, 809950, -16.455, -0.98, -12.146399999999998, -14.615, -0.875, -9.732300000000002
16400, 819950, -15.69, -0.995, -11.7959, -15.36, -0.93, -10.735100000000003
16600, 829950, -13.635, -1.0, -10.7597, -14.365, -0.965, -10.257600000000002
16800, 839950, -14.82, -0.99, -11.312199999999995, -15.5, -0.91, -10.852400000000005
17000, 849950, -14.985, -0.995, -11.418799999999997, -14.61, -0.87, -10.4541
17200, 859950, -15.35, -1.0, -11.574099999999996, -16.89, -0.9, -11.544500000000001
17400, 869950, -20.595, -1.0, -13.851900000000002, -19.415, -0.935, -12.5182
17600, 879950, -18.25, -1.0, -12.5386, -18.36, -0.92, -12.777599999999996
17800, 889950, -13.7, -1.0, -10.9423, -16.555, -0.95, -11.5254
18000, 899950, -15.185, -0.995, -11.669800000000008, -17.36, -0.86, -11.4788
18200, 909950, -14.115, -1.0, -11.083000000000004, -17.975, -0.925, -12.0627
18400, 919950, -14.105, -0.995, -11.204200000000004, -15.325, -0.92, -10.821100000000001
18600, 929950, -14.15, -0.995, -11.107499999999998, -14.845, -0.91, -10.290499999999998
18800, 939950, -14.1, -0.99, -10.934900000000006, -14.955, -0.915, -10.792800000000002
19000, 949950, -16.505, -0.995, -12.403500000000008, -15.585, -0.9, -11.1283
19200, 959950, -15.62, -0.99, -12.01160000000001, -15.685, -0.925, -11.426700000000007
19400, 969950, -14.74, -0.905, -11.475900000000006, -15.505, -0.88, -10.907900000000005
19600, 979950, -13.25, -0.965, -10.3951, -14.8, -0.935, -10.66900000000001
19800, 989950, -13.325, -0.905, -10.445700000000006, -14.335, -0.92, -10.349800000000002
20000, 999950, -16.29, -0.925, -11.964300000000003, -15.24, -0.86, -10.5955
20200, 1009950, -13.865, -0.925, -10.589500000000003, -15.755, -0.91, -10.95
20400, 1019950, -16.475, -0.955, -12.234500000000008, -17.505, -0.875, -12.0703
20600, 1029950, -13.775, -0.905, -10.425300000000004, -17.89, -0.9, -12.154000000000002
20800, 1039950, -14.755, -0.925, -10.690999999999999, -19.185, -0.915, -12.780100000000006
21000, 1049950, -13.865, -0.93, -10.590899999999998, -15.21, -0.87, -10.944299999999998
21200, 1059950, -15.455, -0.945, -11.593299999999994, -17.815, -0.885, -12.816200000000002
21400, 1069950, -15.025, -0.95, -11.232099999999994, -15.35, -0.915, -11.856100000000001
21600, 1079950, -15.05, -0.895, -11.470300000000002, -17.5, -0.96, -12.544100000000006
21800, 1089950, -16.72, -0.835, -11.988800000000008, -16.695, -0.925, -12.224500000000004
22000, 1099950, -16.645, -0.77, -11.524600000000007, -18.64, -0.855, -12.976300000000007
22200, 1109950, -18.08, -0.87, -12.250400000000015, -15.285, -0.835, -10.7115
22400, 1119950, -18.18, -0.94, -12.608300000000003, -13.945, -0.815, -10.010300000000004
22600, 1129950, -14.015, -0.915, -10.655800000000005, -13.14, -0.8, -9.3471
22800, 1139950, -16.26, -0.885, -11.781500000000003, -15.39, -0.87, -11.072000000000001
23000, 1149950, -15.635, -0.965, -11.884899999999998, -14.455, -0.89, -10.786900000000005
23200, 1159950, -13.59, -0.905, -10.796100000000006, -16.04, -0.84, -11.731499999999997
23400, 1169950, -15.36, -0.915, -11.786900000000003, -17.295, -0.87, -12.183399999999999
23600, 1179950, -12.87, -0.975, -10.429900000000007, -20.77, -0.89, -13.711699999999997
23800, 1189950, -13.105, -0.925, -10.563500000000007, -16.01, -0.9, -12.060500000000006
24000, 1199950, -14.08, -0.98, -11.366900000000008, -15.77, -0.92, -12.091500000000005
24200, 1209950, -12.07, -0.975, -9.967499999999998, -15.79, -0.885, -12.031899999999993
24400, 1219950, -13.905, -0.75, -10.3625, -21.405, -0.88, -14.2512
24600, 1229950, -12.94, -0.935, -10.373800000000003, -17.14, -0.855, -11.830299999999998
24800, 1239950, -12.77, -0.955, -10.372100000000007, -20.365, -0.85, -13.196699999999996
25000, 1249950, -11.98, -0.895, -9.751600000000002, -17.735, -0.82, -12.487899999999998
25200, 1259950, -13.075, -0.805, -10.186200000000003, -14.205, -0.825, -10.393100000000004
25400, 1269950, -12.605, -0.74, -9.638600000000006, -16.73, -0.905, -12.136899999999999
25600, 1279950, -14.85, -0.965, -11.4581, -14.44, -0.86, -10.622600000000004
25800, 1289950, -14.98, -0.995, -11.6544, -14.015, -0.91, -10.6029
26000, 1299950, -15.695, -0.995, -12.2467, -13.405, -0.805, -9.974900000000003
26200, 1309950, -14.415, -0.94, -11.258600000000003, -12.595, -0.765, -9.347500000000002
26400, 1319950, -13.485, -0.95, -10.877800000000011, -13.345, -0.82, -9.9827
26600, 1329950, -12.6, -0.915, -10.095500000000001, -12.98, -0.825, -9.939900000000002
26800, 1339950, -14.485, -0.885, -11.255100000000006, -17.68, -0.85, -13.109700000000007
27000, 1349950, -14.975, -0.805, -11.461099999999995, -17.405, -0.83, -12.510899999999992
27200, 1359950, -14.77, -0.96, -11.650700000000008, -14.595, -0.875, -10.827499999999988
27400, 1369950, -11.895, -0.885, -9.700800000000001, -15.43, -0.9, -11.676400000000001
27600, 1379950, -13.96, -0.875, -11.0473, -16.895, -0.905, -12.660500000000004
27800, 1389950, -13.61, -0.825, -10.681500000000005, -15.465, -0.875, -11.499000000000006
28000, 1399950, -14.06, -0.935, -11.470500000000007, -16.47, -0.89, -12.089000000000008
28200, 1409950, -13.7, -0.915, -10.825200000000006, -20.765, -0.885, -14.198699999999999
28400, 1419950, -14.19, -0.955, -11.178800000000003, -17.865, -0.92, -13.001699999999994
28600, 1429950, -14.34, -0.915, -11.065200000000003, -14.93, -0.885, -11.2171
28800, 1439950, -14.405, -0.88, -11.158900000000006, -15.02, -0.765, -11.312699999999998
29000, 1449950, -15.115, -0.935, -11.629199999999999, -14.95, -0.93, -11.705799999999995
