episode,step,total_reward
1000, 49950, -163.689680
2000, 99950, -346.259176
3000, 149950, -126.899877
4000, 199950, -107.617427
5000, 249950, -104.139374
6000, 299950, -94.614085
7000, 349950, -99.187097
8000, 399950, -90.938645
9000, 449950, -97.742598
10000, 499950, -89.829199
11000, 549950, -94.150810
12000, 599950, -116.131560
13000, 649950, -88.758509
14000, 699950, -85.564502
15000, 749950, -82.004318
16000, 799950, -95.591968
17000, 849950, -84.838285
18000, 899950, -80.877065
19000, 949950, -73.404065
20000, 999950, -77.405941
21000, 1049950, -72.870949
22000, 1099950, -73.611069
23000, 1149950, -106.942706
24000, 1199950, -82.115947
25000, 1249950, -74.860235
26000, 1299950, -80.631585
27000, 1349950, -74.517030
28000, 1399950, -91.938830
29000, 1449950, -72.114523
30000, 1499950, -72.527841
31000, 1549950, -65.722896
32000, 1599950, -95.469733
33000, 1649950, -81.013273
34000, 1699950, -72.533923
35000, 1749950, -84.403225
36000, 1799950, -62.768111
37000, 1849950, -73.788047
38000, 1899950, -64.288343
39000, 1949950, -71.523869
40000, 1999950, -81.361919
