episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
200, 9950, -79.64254720315306, -83.59338597830487, -81.71848053464355, -106.0193124828857
400, 19950, -76.136469398965, -74.88489928286336, -79.13191209644766, -93.49463188101228
600, 29950, -83.89816571290277, -78.38279612535041, -84.19510857004546, -101.25074273448023
800, 39950, -77.12593816610715, -77.90685098960766, -71.32702497370414, -98.7800228256199
1000, 49950, -79.28081541273914, -71.3233440981956, -73.01408120156297, -102.14626771007568
1200, 59950, -434.32754396043083, -287.0070294814159, -229.6740130047407, -194.7616033461892
1400, 69950, -604.1335391112533, -183.0936209971145, -350.6949576215191, -225.78519113254538
1600, 79950, -169.31337763804484, -126.61677689857699, -128.3949903953803, -147.08705925322386
1800, 89950, -72.65334583683841, -102.48196517640747, -70.80604627124525, -72.90340950707828
2000, 99950, -73.81957612585094, -90.38847341067813, -66.11284032332185, -57.29731981954255
2200, 109950, -65.35674820107343, -62.456092987396424, -60.101087524971064, -53.957054579996004
2400, 119950, -70.81621593075788, -63.13009966014146, -67.58259036771517, -62.730214491726564
2600, 129950, -53.84838139315312, -49.23179826117443, -50.505494195786596, -48.63703516185313
2800, 139950, -57.51300660954143, -49.31099987458051, -55.81134468612305, -51.31145565252782
3000, 149950, -52.53569488034025, -50.29506858324519, -52.736216235151694, -45.81823614865909
3200, 159950, -46.544316781369155, -48.91897169183516, -48.05371789253792, -37.29098515150951
3400, 169950, -49.49049599744541, -51.04762419774742, -55.15893608009754, -40.15101470090553
3600, 179950, -47.92048642698153, -47.01615037867978, -47.91879809117777, -38.50762319877489
3800, 189950, -47.12876907035099, -45.300101565542064, -43.19254072097305, -38.192331000877196
4000, 199950, -45.139212998162314, -41.22809291354797, -38.36604733067992, -33.69531119716691
4200, 209950, -44.28278693921185, -41.111439586585945, -38.917866861647404, -35.38717509839138
4400, 219950, -52.07528210839557, -46.897894236388105, -42.50150097599879, -40.61595889521516
4600, 229950, -53.270514021838665, -41.48024384211229, -40.216369130399215, -38.972522701566646
4800, 239950, -44.41906852596048, -39.880180307732786, -38.40786997028031, -37.414346420950395
5000, 249950, -50.40179594843172, -43.99404824989755, -39.17662458491959, -34.63704656913757
5200, 259950, -48.911742947117254, -45.290873395748896, -39.15609509295051, -36.288316048819986
5400, 269950, -44.788126829576555, -39.91415132403033, -35.80972866062327, -33.2337423987133
5600, 279950, -52.10461579849361, -42.89994744934165, -39.933037632945044, -37.03350255664151
5800, 289950, -46.59746092378926, -39.177111916635326, -36.14272368267221, -34.40270607815472
6000, 299950, -47.14677269520966, -40.204260627658435, -38.744499355006106, -35.39132347027015
6200, 309950, -42.89696694721461, -36.1434157329766, -33.006040117951855, -31.05682140753975
6400, 319950, -48.86982414867785, -40.14797165550963, -36.390105509936824, -31.15759750360291
6600, 329950, -41.40533861641354, -34.162714219163355, -35.62777230162939, -34.84070292447776
6800, 339950, -42.70369593557127, -33.594018790790926, -37.830259555059264, -33.755779648618365
7000, 349950, -40.39073262888757, -31.717577588752064, -33.52260658355674, -31.219015451645944
7200, 359950, -43.262886652531016, -33.261085490044955, -35.915920509709956, -32.46801876054267
7400, 369950, -38.135703020949066, -31.09052654798508, -33.99627456001281, -33.347377991586434
7600, 379950, -40.21098825147565, -31.936269229769405, -34.11966951182583, -29.57452088770517
7800, 389950, -38.796624219480215, -33.33500563477031, -36.30776687636645, -32.183953848084016
8000, 399950, -37.03741295080859, -33.05628311567873, -35.24651090289988, -31.664601125276278
8200, 409950, -37.14942651492496, -32.74899042214535, -31.108619570313884, -25.65949965726624
8400, 419950, -35.640829356635024, -28.608816538734395, -28.258968400597816, -26.759386542371068
8600, 429950, -30.351919514003015, -27.01401440734725, -26.06821697250617, -24.321021166174468
