episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
200, 9950, -28.78894472361809, -0.4824120603015075, -14.424824120603022, -25.07035175879397, -0.507537688442211, -12.826633165829145
400, 19950, -29.005, -0.53, -14.603200000000005, -24.47, -0.45, -12.51890000000001
600, 29950, -28.53, -0.51, -14.219800000000012, -25.53, -0.535, -12.9754
800, 39950, -28.965, -0.51, -14.514599999999994, -25.035, -0.48, -12.740600000000004
1000, 49950, -28.505, -0.525, -14.279700000000012, -25.08, -0.56, -12.740899999999987
1200, 59950, -40.41, -0.735, -20.0107, -16.545, -0.425, -8.517599999999996
1400, 69950, -20.865, -0.255, -9.1387, -31.595, -0.71, -16.1299
1600, 79950, -25.02, -0.355, -12.898199999999992, -4.285, -0.255, -2.3295
1800, 89950, -10.64, -0.27, -6.553399999999999, -1.655, -0.125, -1.0220999999999998
2000, 99950, -5.925, -0.22, -3.825899999999999, -1.625, -0.165, -1.0269000000000001
2200, 109950, -8.34, -0.25, -5.0429, -2.485, -0.19, -1.6513
2400, 119950, -11.66, -0.37, -6.277599999999998, -5.335, -0.3, -3.338999999999999
2600, 129950, -22.405, -0.46, -10.751600000000003, -6.405, -0.315, -3.8159000000000005
2800, 139950, -41.975, -0.625, -20.634799999999995, -3.985, -0.28, -2.661299999999999
3000, 149950, -47.11, -0.8, -23.767599999999995, -5.385, -0.415, -3.3814000000000006
3200, 159950, -46.99, -0.71, -23.70799999999999, -9.385, -0.495, -5.4216999999999995
3400, 169950, -45.805, -0.7, -22.8347, -8.75, -0.44, -5.237099999999999
3600, 179950, -46.36, -0.69, -22.91789999999999, -8.295, -0.53, -5.196800000000001
3800, 189950, -45.22, -0.73, -22.571600000000004, -7.545, -0.555, -4.805400000000002
4000, 199950, -42.46, -0.625, -20.902899999999995, -7.615, -0.615, -4.6875
4200, 209950, -46.39, -0.59, -23.016199999999998, -9.3, -0.59, -5.773699999999999
4400, 219950, -47.32, -0.705, -23.688, -11.635, -0.51, -6.180099999999999
4600, 229950, -47.43, -0.61, -23.448599999999995, -16.48, -0.8, -9.4562
4800, 239950, -47.29, -0.76, -23.588599999999992, -14.425, -0.7, -7.9648999999999965
5000, 249950, -48.355, -0.675, -24.08569999999999, -16.86, -0.795, -10.1924
5200, 259950, -48.46, -0.795, -24.353999999999996, -19.365, -0.755, -10.8958
5400, 269950, -48.145, -0.75, -24.095299999999998, -21.065, -0.845, -11.362
5600, 279950, -47.525, -0.73, -23.839199999999995, -17.53, -0.77, -9.8492
5800, 289950, -47.145, -0.785, -23.80080000000001, -18.2, -0.77, -9.951400000000001
6000, 299950, -47.92, -0.785, -24.1311, -23.09, -0.885, -12.462600000000002
6200, 309950, -45.315, -0.765, -23.180000000000003, -22.85, -0.92, -12.6428
6400, 319950, -47.31, -0.81, -24.026299999999996, -20.925, -0.865, -11.5405
6600, 329950, -47.81, -0.73, -23.962999999999997, -20.95, -0.86, -11.509400000000007
6800, 339950, -47.995, -0.855, -24.3119, -20.74, -0.91, -11.561200000000007
7000, 349950, -47.13, -0.8, -23.527, -19.265, -0.895, -11.115399999999992
7200, 359950, -46.775, -0.62, -22.938499999999987, -20.115, -0.905, -11.738100000000005
7400, 369950, -48.05, -0.8, -24.014599999999994, -25.785, -0.95, -14.343900000000005
7600, 379950, -48.435, -0.84, -24.3274, -23.285, -0.94, -12.82180000000001
7800, 389950, -47.395, -0.75, -23.487299999999994, -21.55, -0.875, -12.196800000000007
8000, 399950, -48.58, -0.845, -24.493299999999998, -20.215, -0.87, -11.538100000000004
8200, 409950, -47.535, -0.815, -23.6082, -19.34, -0.75, -10.691299999999995
8400, 419950, -47.865, -0.76, -23.76089999999999, -20.995, -0.835, -11.814500000000004
8600, 429950, -47.485, -0.83, -23.5364, -22.69, -0.91, -12.462200000000005
8800, 439950, -47.4, -0.845, -23.401100000000007, -28.67, -0.95, -15.435900000000002
9000, 449950, -48.01, -0.865, -23.9111, -21.54, -0.905, -11.929500000000004
9200, 459950, -46.64, -0.88, -23.457100000000004, -25.55, -0.91, -14.085899999999999
9400, 469950, -47.875, -0.91, -24.044399999999982, -21.575, -0.9, -12.213900000000008
9600, 479950, -47.91, -0.825, -23.943299999999986, -20.505, -0.955, -12.268000000000004
9800, 489950, -49.035, -0.905, -24.724899999999998, -24.945, -0.97, -14.3366
10000, 499950, -48.845, -0.925, -24.639299999999995, -23.56, -0.92, -13.411899999999996
10200, 509950, -48.595, -0.875, -24.364099999999997, -21.99, -0.795, -12.6209
10400, 519950, -48.355, -0.885, -24.183500000000002, -25.16, -0.96, -14.13809999999999
10600, 529950, -48.575, -0.935, -24.5322, -21.055, -0.63, -11.181599999999998
