episode,step,agent0_rew,agent1_rew
200, 9950, -76.11165880935613, -83.91150132059296
400, 19950, -83.9166812763681, -85.74417812442768
600, 29950, -82.75755511276792, -77.38258740563107
800, 39950, -90.48501632482416, -84.9325462213229
1000, 49950, -76.52994351099177, -80.20917155825958
1200, 59950, -213.6683469622948, -241.65892376069655
1400, 69950, -327.4556945701511, -184.01206772915918
1600, 79950, -89.71121394538757, -79.22961934696986
1800, 89950, -62.229269700278394, -60.66802651332266
2000, 99950, -80.49043588278865, -70.95417117276804
2200, 109950, -76.85271405827753, -80.67807988429985
2400, 119950, -57.238366858954286, -58.59891473432179
2600, 129950, -60.01866422150771, -57.78792940586702
2800, 139950, -57.84577743414037, -54.23634983473431
3000, 149950, -74.14597724528238, -61.062683262259455
3200, 159950, -75.42657027965916, -66.5815179016864
3400, 169950, -65.64637187612529, -58.291725023455086
3600, 179950, -64.94462893417882, -58.29528580923092
3800, 189950, -60.93362180200253, -60.19604286745571
4000, 199950, -73.55676579007961, -74.45149805372064
4200, 209950, -59.60828460847315, -55.99669001392714
4400, 219950, -60.01970482897098, -57.64194220173342
4600, 229950, -69.06645091291256, -59.37083935540999
4800, 239950, -51.75068436428042, -48.896205461122555
5000, 249950, -51.566458917720055, -46.92838326721874
5200, 259950, -50.62121906002556, -43.580514717115584
5400, 269950, -48.78554694567738, -54.215377315931455
5600, 279950, -49.641842437882495, -47.72853801529471
5800, 289950, -44.49946730076395, -42.38773117031402
6000, 299950, -48.76539999208804, -57.40581283791621
6200, 309950, -45.15401456546711, -38.829562514274706
6400, 319950, -42.89865631230471, -39.50563617173348
6600, 329950, -50.55557678255096, -42.756346105525424
6800, 339950, -39.006372356805485, -40.61810488760111
7000, 349950, -42.61729358258668, -42.34716171606905
7200, 359950, -40.53143374287716, -37.79432147406173
7400, 369950, -42.070949740331855, -37.54651731420036
7600, 379950, -40.90794045777654, -37.0232922387275
7800, 389950, -35.07613626347, -34.26073646369155
8000, 399950, -34.75362284308727, -34.22592290218027
8200, 409950, -35.85672984854358, -35.46705083693914
8400, 419950, -39.44600344417622, -37.42010646039125
8600, 429950, -38.45454549341885, -38.2562616705283
8800, 439950, -38.958768170777496, -39.162907347249345
9000, 449950, -33.96432728260248, -35.84182718046531
9200, 459950, -36.90331571051458, -35.46877362745528
9400, 469950, -36.75188381015163, -36.56599826260378
9600, 479950, -34.754552089012925, -35.6806077552545
9800, 489950, -33.29810095456495, -32.906617243770526
10000, 499950, -32.48543755517032, -32.257980342608604
10200, 509950, -34.882130759225475, -33.71971235883218
10400, 519950, -37.023778632488046, -38.368935161766565
10600, 529950, -33.11293449326868, -32.633931369477544
10800, 539950, -31.549462705002153, -30.462562709191953
11000, 549950, -37.636060611822074, -35.67896760706308
11200, 559950, -33.85470701341878, -30.69991037058444
11400, 569950, -30.410378667902645, -29.565476261442782
11600, 579950, -30.136325284325558, -30.614713348318755
11800, 589950, -32.41581797762881, -31.22450696833464
12000, 599950, -31.891418167606844, -30.72172452302906
12200, 609950, -34.38018399128467, -33.88847853104758
12400, 619950, -31.251007474261787, -31.82466887444236
12600, 629950, -29.898651930070173, -28.533559367190154
12800, 639950, -31.978884062029593, -31.675631398766864
13000, 649950, -34.24681022285447, -35.295692633388136
13200, 659950, -31.17763992640696, -34.3095787723402
13400, 669950, -25.699392566821363, -26.992065887999047
13600, 679950, -31.14446616671942, -33.41163343902717
13800, 689950, -35.49953794088167, -37.27960710075155
14000, 699950, -33.37101049224444, -33.778715808278065
14200, 709950, -31.139110017456016, -28.96474350356465
14400, 719950, -29.718752860623525, -30.58499257599465
14600, 729950, -28.163971836137833, -28.292335749097628
14800, 739950, -34.64279620625906, -35.93280605031584
15000, 749950, -30.73656032195184, -30.36173367257161
15200, 759950, -29.53905862656619, -30.776421077849587
15400, 769950, -30.66413244248828, -31.84716534737316
15600, 779950, -31.205255484563608, -33.2475900492416
15800, 789950, -30.20463210127825, -30.7569143598349
16000, 799950, -31.3343573576213, -36.46162381377606
16200, 809950, -32.11002722554836, -34.1598782679026
16400, 819950, -28.60084168152115, -32.45729491253757
16600, 829950, -31.253542911949747, -32.154513609268825
16800, 839950, -31.285920630063156, -34.856745880421535
17000, 849950, -33.25297360539217, -34.698335349503644
17200, 859950, -33.51466757971347, -33.84425947711312
17400, 869950, -31.197996080510343, -32.142818917433395
17600, 879950, -37.60412402041052, -36.606102055825076
17800, 889950, -30.499456642593035, -30.52075669315566
18000, 899950, -33.33545952551871, -33.67037966516879
18200, 909950, -35.1577186744089, -34.92011016182075
18400, 919950, -33.21302144474473, -33.61010582529125
18600, 929950, -35.24550374706291, -36.88836727057642
18800, 939950, -32.952169616542015, -31.23755421999524
19000, 949950, -31.980380880983663, -33.50530780379436
19200, 959950, -27.163807625481603, -27.68887879392188
19400, 969950, -30.095170370252173, -30.574155338656382
19600, 979950, -29.736544557958577, -28.143628281601867
19800, 989950, -30.27842339061806, -33.42813433417188
20000, 999950, -36.92081222766153, -35.638859515642004
