episode,step,total_reward
200, 9950, -160.023160
400, 19950, -169.660859
600, 29950, -160.140143
800, 39950, -175.417563
1000, 49950, -156.739115
1200, 59950, -455.327271
1400, 69950, -511.467762
1600, 79950, -168.940833
1800, 89950, -122.897296
2000, 99950, -151.444607
2200, 109950, -157.530794
2400, 119950, -115.837282
2600, 129950, -117.806594
2800, 139950, -112.082127
3000, 149950, -135.208661
3200, 159950, -142.008088
3400, 169950, -123.938097
3600, 179950, -123.239915
3800, 189950, -121.129665
4000, 199950, -148.008264
4200, 209950, -115.604975
4400, 219950, -117.661647
4600, 229950, -128.437290
4800, 239950, -100.646890
5000, 249950, -98.494842
5200, 259950, -94.201734
5400, 269950, -103.000924
5600, 279950, -97.370380
5800, 289950, -86.887198
6000, 299950, -106.171213
6200, 309950, -83.983577
6400, 319950, -82.404292
6600, 329950, -93.311923
6800, 339950, -79.624477
7000, 349950, -84.964455
7200, 359950, -78.325755
7400, 369950, -79.617467
7600, 379950, -77.931233
7800, 389950, -69.336873
8000, 399950, -68.979546
8200, 409950, -71.323781
8400, 419950, -76.866110
8600, 429950, -76.710807
8800, 439950, -78.121676
9000, 449950, -69.806154
9200, 459950, -72.372089
9400, 469950, -73.317882
9600, 479950, -70.435160
9800, 489950, -66.204718
10000, 499950, -64.743418
10200, 509950, -68.601843
10400, 519950, -75.392714
10600, 529950, -65.746866
10800, 539950, -62.012025
11000, 549950, -73.315028
11200, 559950, -64.554617
11400, 569950, -59.975855
11600, 579950, -60.751039
11800, 589950, -63.640325
12000, 599950, -62.613143
12200, 609950, -68.268663
12400, 619950, -63.075676
12600, 629950, -58.432211
12800, 639950, -63.654515
13000, 649950, -69.542503
13200, 659950, -65.487219
13400, 669950, -52.691458
13600, 679950, -64.556100
13800, 689950, -72.779145
14000, 699950, -67.149726
14200, 709950, -60.103854
14400, 719950, -60.303745
14600, 729950, -56.456308
14800, 739950, -70.575602
15000, 749950, -61.098294
15200, 759950, -60.315480
15400, 769950, -62.511298
15600, 779950, -64.452846
15800, 789950, -60.961546
16000, 799950, -67.795981
16200, 809950, -66.269905
16400, 819950, -61.058137
16600, 829950, -63.408057
16800, 839950, -66.142667
17000, 849950, -67.951309
17200, 859950, -67.358927
17400, 869950, -63.340815
17600, 879950, -74.210226
17800, 889950, -61.020213
18000, 899950, -67.005839
18200, 909950, -70.077829
18400, 919950, -66.823127
18600, 929950, -72.133871
18800, 939950, -64.189724
19000, 949950, -65.485689
19200, 959950, -54.852686
19400, 969950, -60.669326
19600, 979950, -57.880173
19800, 989950, -63.706558
20000, 999950, -72.559672
