episode,step,agent0_rew,agent1_rew
1000, 49950, -79.3839168153786, -79.11910180321705
2000, 99950, -192.16932519900962, -173.06205020073415
3000, 149950, -68.55102158365497, -49.17554774738761
4000, 199950, -54.761209926172086, -49.48374297233658
5000, 249950, -47.39263197776051, -47.5434701938134
6000, 299950, -42.63854904815295, -42.08841236999229
7000, 349950, -45.78093867625932, -39.464645263437305
8000, 399950, -34.40009433721493, -37.45116682440691
9000, 449950, -43.02910115024483, -36.04771711673555
10000, 499950, -35.938784969628074, -33.43043977756139
11000, 549950, -33.544994749475165, -36.515191548556814
12000, 599950, -41.96294262689966, -30.847085414653264
13000, 649950, -37.63770842165004, -25.924387264003443
14000, 699950, -35.51806646428583, -26.319471069064043
15000, 749950, -42.10655980507532, -24.840543769054072
16000, 799950, -33.83142072032668, -25.28373054330614
17000, 849950, -34.22277312312715, -30.461435934009533
18000, 899950, -27.322403950343585, -24.481358532061055
19000, 949950, -42.34406121021214, -22.746038529821124
20000, 999950, -49.309818079821156, -23.828406308569228
21000, 1049950, -35.24659103989032, -25.58019785867122
22000, 1099950, -27.59620884173866, -21.433741540418435
23000, 1149950, -37.85847362603393, -18.340912961538795
24000, 1199950, -26.8084779556402, -38.08521131398174
25000, 1249950, -28.779344400790368, -29.496427904490904
26000, 1299950, -33.45664956403119, -32.12063533395308
27000, 1349950, -56.00920451784078, -19.941514416010246
28000, 1399950, -33.58711977810663, -22.69575414559621
29000, 1449950, -29.275438887129074, -24.354645420875205
30000, 1499950, -26.906784821415126, -24.602286914199585
31000, 1549950, -29.146321517226372, -23.57639950145728
32000, 1599950, -23.889071667084018, -25.281148324866887
33000, 1649950, -24.99048294911583, -23.664765377995064
34000, 1699950, -55.98259571882115, -24.790596235256853
35000, 1749950, -32.11914667688706, -24.790260140531714
36000, 1799950, -30.129004871191185, -22.59892896848775
37000, 1849950, -39.51967968814552, -19.933977545476452
38000, 1899950, -22.777041042241922, -24.01135305367673
39000, 1949950, -33.946208335296674, -21.298826180849893
40000, 1999950, -25.62401054248232, -21.726084425047972
