act0,act1,act2,episode,step
0.00040680766687728465,0.9995336532592773,5.957352914265357e-05,1,0
9.631655120756477e-05,0.9997435212135315,0.00016013851563911885,1,1
0.0015613599680364132,0.9769689440727234,0.021469715982675552,1,2
0.0011723160278052092,0.9971293807029724,0.0016983163077384233,1,3
0.008085089735686779,0.4392143189907074,0.5527006387710571,1,4
0.00043532575364224613,0.9948834776878357,0.0046811215579509735,1,5
0.1556083709001541,0.5956211090087891,0.24877050518989563,1,6
0.00135104323271662,0.0005658104200847447,0.9980831146240234,1,7
0.001043172087520361,0.002864524256438017,0.9960922598838806,1,8
0.7953722476959229,0.0006324654095806181,0.20399534702301025,1,9
0.9961368441581726,0.0013859716709703207,0.0024771885946393013,1,10
0.9982688426971436,0.0007007439853623509,0.0010304282186552882,1,11
0.9976924657821655,0.00071227882290259,0.0015952257672324777,1,12
0.9909267425537109,0.004311196506023407,0.004762078169733286,1,13
0.728257417678833,0.003303443780168891,0.26843902468681335,1,14
0.001969702308997512,0.027253802865743637,0.9707764983177185,1,15
0.7175069451332092,0.24387942254543304,0.038613639771938324,1,16
0.0003195384342689067,0.9984672665596008,0.0012131000403314829,1,17
0.004046414978802204,0.7123392820358276,0.28361427783966064,1,18
0.006248655263334513,0.08367029577493668,0.9100810289382935,1,19
1.901578980323393e-05,0.9810476899147034,0.01893332228064537,1,20
0.01893320307135582,0.8768144249916077,0.10425231605768204,1,21
0.02633700519800186,0.0008757477044127882,0.9727872610092163,1,22
0.0021357648074626923,0.014924467541277409,0.9829397201538086,1,23
0.7535116672515869,0.0020669533405452967,0.2444213628768921,1,24
0.7434753179550171,0.003035719972103834,0.2534889876842499,1,25
0.004748665262013674,0.00044876543688587844,0.9948025941848755,1,26
0.9969402551651001,0.0022681651171296835,0.0007916584145277739,1,27
0.9993932247161865,0.0005127993645146489,9.398211841471493e-05,1,28
0.9763014912605286,0.002425052924081683,0.02127341367304325,1,29
0.7996059656143188,0.18195931613445282,0.018434729427099228,1,30
0.001578817144036293,0.9983129501342773,0.00010832739644683897,1,31
0.5810767412185669,0.4011404812335968,0.017782803624868393,1,32
0.007407315541058779,0.9922956228256226,0.0002969940542243421,1,33
0.057895127683877945,0.03701494634151459,0.9050899147987366,1,34
0.011973079293966293,0.014357428066432476,0.9736695289611816,1,35
0.03203829750418663,0.30841654539108276,0.6595452427864075,1,36
0.012896711938083172,8.228924707509577e-05,0.9870210289955139,1,37
0.31591492891311646,0.005845582578331232,0.6782394647598267,1,38
0.4198205769062042,0.0005081968265585601,0.5796712636947632,1,39
0.45286500453948975,0.3600454330444336,0.18708954751491547,1,40
0.0004718780692201108,0.0016409262316301465,0.9978871941566467,1,41
0.0013057827018201351,0.001119396765716374,0.9975748658180237,1,42
0.0007417586748488247,0.00019000396423507482,0.9990683197975159,1,43
0.00018617814930621535,0.00012125708599342033,0.9996925592422485,1,44
0.0007285528699867427,0.0002643945044837892,0.9990070462226868,1,45
0.5389412641525269,0.0036726670805364847,0.4573860764503479,1,46
0.07090354710817337,0.0014132257783785462,0.9276832342147827,1,47
0.07885197550058365,0.6623934507369995,0.25875458121299744,1,48
0.1767899990081787,0.010094940662384033,0.8131150603294373,1,49
0.0006814204971306026,0.999248206615448,7.042694778647274e-05,2,0
0.00132471090182662,0.9973785877227783,0.0012967460788786411,2,1
1.3312541341292672e-05,0.9999816417694092,4.969478595739929e-06,2,2
0.0002794336178340018,0.9996998310089111,2.06939712370513e-05,2,3
0.1760433465242386,0.8223894238471985,0.0015672063454985619,2,4
0.9993077516555786,0.0005535657983273268,0.00013863483036402613,2,5
0.06807941198348999,0.9308228492736816,0.001097777159884572,2,6
0.014150653965771198,0.9856211543083191,0.00022812017414253205,2,7
0.9704805612564087,0.027531733736395836,0.001987721072509885,2,8
0.9951580166816711,0.004566705320030451,0.00027525739278644323,2,9
0.9573900103569031,0.04237888380885124,0.00023112770577427,2,10
0.9611068367958069,0.031893372535705566,0.006999752949923277,2,11
0.9999457597732544,1.9662626073113643e-05,3.4572953154565766e-05,2,12
0.998346209526062,3.951518920075614e-06,0.0016498801996931434,2,13
0.9995133876800537,9.69691391219385e-05,0.0003895796253345907,2,14
0.0011089377803727984,0.013718284666538239,0.9851727485656738,2,15
0.0031793243251740932,0.02381434477865696,0.9730063676834106,2,16
0.001209746696986258,0.018871385604143143,0.9799188375473022,2,17
0.020804550498723984,0.02143973298370838,0.9577557444572449,2,18
0.023977091535925865,0.266243577003479,0.7097793221473694,2,19
0.00700756860896945,0.04492257907986641,0.9480698108673096,2,20
0.14112462103366852,0.3489384353160858,0.5099369883537292,2,21
0.034083396196365356,0.7263206243515015,0.2395959347486496,2,22
0.35295841097831726,0.0054717352613806725,0.6415698528289795,2,23
0.005862681195139885,0.007105514407157898,0.987031877040863,2,24
0.7404836416244507,0.003723090747371316,0.25579333305358887,2,25
0.0003119726025033742,0.026401091367006302,0.9732869267463684,2,26
0.004616648890078068,0.0004906791727989912,0.9948927164077759,2,27
0.01700977049767971,0.003825246123597026,0.9791649580001831,2,28
0.0002801369992084801,8.19381675682962e-05,0.9996379613876343,2,29
0.5048399567604065,0.002452620305120945,0.49270734190940857,2,30
0.7926557064056396,0.20146377384662628,0.005880548153072596,2,31
0.0017284635687246919,0.03584476187825203,0.9624267816543579,2,32
0.12574906647205353,0.861925482749939,0.012325388379395008,2,33
0.019482025876641273,0.00118942407425493,0.9793285131454468,2,34
0.9972129464149475,0.002295240294188261,0.0004917613696306944,2,35
0.5469302535057068,0.002114861039444804,0.45095497369766235,2,36
0.010779343545436859,0.1546918898820877,0.8345287442207336,2,37
0.6185302734375,0.12010151147842407,0.2613683044910431,2,38
0.0016393100377172232,0.06992580741643906,0.9284349083900452,2,39
0.002072592731565237,0.8935474157333374,0.1043800339102745,2,40
0.00026212341617792845,0.44652634859085083,0.553211510181427,2,41
9.310895256930962e-05,0.0002235398133052513,0.9996833801269531,2,42
0.004690677858889103,0.9596825242042542,0.03562682121992111,2,43
0.06630368530750275,0.018391471356153488,0.9153048396110535,2,44
0.0011895408388227224,0.033401262015104294,0.9654091596603394,2,45
0.48028722405433655,0.01611025258898735,0.5036025047302246,2,46
0.02791210077702999,0.008073711767792702,0.9640141129493713,2,47
0.03259904682636261,0.0017896437784656882,0.9656112790107727,2,48
0.008457767777144909,0.0006157482857815921,0.9909265041351318,2,49
0.00021798675879836082,0.9994068145751953,0.00037522349157370627,3,0
3.7742276617791504e-05,0.999862551689148,9.96576200122945e-05,3,1
7.948040001792833e-05,0.997860848903656,0.0020596941467374563,3,2
0.0014768701512366533,0.9926672577857971,0.005855951923877001,3,3
0.0006243005045689642,0.9563277959823608,0.04304788261651993,3,4
4.270101635484025e-05,0.0019303768640384078,0.9980269074440002,3,5
0.0008315405575558543,0.0035226671025156975,0.9956458210945129,3,6
0.9954594969749451,0.0042876796796917915,0.0002527765464037657,3,7
0.009092144668102264,0.01707480661571026,0.9738330841064453,3,8
0.002441311487928033,0.0026186814066022635,0.9949400424957275,3,9
0.6709194779396057,0.03400708734989166,0.2950734794139862,3,10
0.006237884052097797,0.013346274383366108,0.9804158806800842,3,11
0.0011257169535383582,0.5475239157676697,0.4513503909111023,3,12
0.0015418782131746411,0.0013004847569391131,0.9971576929092407,3,13
0.350694864988327,0.06430073082447052,0.5850043892860413,3,14
0.3048838675022125,0.6884116530418396,0.006704478058964014,3,15
0.999045193195343,0.000868724484462291,8.616512786829844e-05,3,16
0.9996988773345947,6.867534102639183e-05,0.00023252848768606782,3,17
0.0009529804228805006,0.0002386998530710116,0.9988083839416504,3,18
0.6875075101852417,0.07584814727306366,0.23664429783821106,3,19
0.9736767411231995,0.005156706087291241,0.021166561171412468,3,20
0.04066264629364014,0.8034636974334717,0.1558736264705658,3,21
0.012332220561802387,0.020122958347201347,0.9675448536872864,3,22
0.9883085489273071,0.003204639768227935,0.008486864157021046,3,23
0.00898990873247385,0.016456488519906998,0.974553644657135,3,24
0.043468087911605835,0.001097378320991993,0.9554345011711121,3,25
0.10700912773609161,0.051685187965631485,0.8413056135177612,3,26
0.03518084064126015,0.0009399530827067792,0.9638792276382446,3,27
0.004219480324536562,0.004652081523090601,0.9911284446716309,3,28
0.006199880503118038,0.027457986027002335,0.9663420915603638,3,29
0.0026827596593648195,6.932342512300238e-05,0.9972478747367859,3,30
0.011041746474802494,0.003304410493001342,0.985653817653656,3,31
0.04811475798487663,0.012941498309373856,0.9389437437057495,3,32
0.01100897416472435,0.0011171370279043913,0.9878738522529602,3,33
0.014835246838629246,0.00628817779943347,0.9788765907287598,3,34
0.10104849934577942,0.0049313148483633995,0.8940202593803406,3,35
0.42795366048812866,0.005889510735869408,0.566156804561615,3,36
0.759701132774353,0.1096213161945343,0.1306774914264679,3,37
0.16580379009246826,0.006722229067236185,0.8274739384651184,3,38
0.868384838104248,0.0016543969977647066,0.1299607902765274,3,39
0.731376588344574,0.22763857245445251,0.04098477214574814,3,40
0.02115282416343689,0.9309677481651306,0.04787949100136757,3,41
0.11253874748945236,0.03275371342897415,0.8547075986862183,3,42
0.9956954717636108,0.00353180430829525,0.0007727567572146654,3,43
0.36429768800735474,0.1089901477098465,0.52671217918396,3,44
0.011259766295552254,0.9837117791175842,0.005028401501476765,3,45
0.002370947739109397,0.0007830752292647958,0.9968459010124207,3,46
0.4396139681339264,0.006426265463232994,0.5539597272872925,3,47
0.9514291286468506,8.28980264486745e-05,0.04848800227046013,3,48
0.0008315365994349122,0.0004428352985996753,0.9987255930900574,3,49
0.9998483657836914,2.8743347684212495e-06,0.00014875121996738017,4,0
0.0009826141176745296,0.00014601399016100913,0.998871386051178,4,1
0.9975494742393494,0.00021357314835768193,0.0022369129583239555,4,2
0.007114349398761988,0.0001901625655591488,0.9926954507827759,4,3
0.9168787598609924,0.0015090443193912506,0.08161227405071259,4,4
0.022605687379837036,0.00023789472470525652,0.977156400680542,4,5
0.00022616599744651467,5.520241302292561e-06,0.9997683167457581,4,6
0.9938158988952637,0.0006370336632244289,0.0055471258237957954,4,7
0.3000277280807495,0.008998106233775616,0.6909741759300232,4,8
0.9900733232498169,0.00058990519028157,0.00933678075671196,4,9
0.9990882873535156,0.00022827497741673142,0.0006833573570474982,4,10
0.9622885584831238,0.023795248940587044,0.013916164636611938,4,11
0.999843955039978,3.7545669329119846e-05,0.00011843673564726487,4,12
0.9987234473228455,0.0006652344600297511,0.0006112956325523555,4,13
0.4823673665523529,0.3888286054134369,0.1288040429353714,4,14
7.23694174666889e-05,0.9998902082443237,3.7484689528355375e-05,4,15
0.01848236657679081,0.9807901382446289,0.000727507402189076,4,16
0.5149896144866943,0.41384342312812805,0.07116691023111343,4,17
0.0002663523191586137,0.9869645237922668,0.012769115157425404,4,18
0.010733074508607388,0.5268593430519104,0.46240752935409546,4,19
2.722318640735466e-05,1.5904985048109666e-05,0.9999568462371826,4,20
0.00036835361970588565,0.0006351276533678174,0.9989965558052063,4,21
0.33334988355636597,0.013867450878024101,0.652782678604126,4,22
0.8699666261672974,0.012667877599596977,0.11736555397510529,4,23
0.0123723354190588,0.018691876903176308,0.9689357876777649,4,24
0.02756795845925808,0.001674301573075354,0.970757782459259,4,25
0.26008880138397217,0.008814172819256783,0.7310970425605774,4,26
0.23257571458816528,0.009022652171552181,0.7584015727043152,4,27
0.26684901118278503,0.0015150231774896383,0.7316360473632812,4,28
0.3624561131000519,0.0028003084007650614,0.6347435116767883,4,29
0.21114102005958557,0.017118090763688087,0.7717409729957581,4,30
0.6153426766395569,0.0018350643804296851,0.38282227516174316,4,31
0.009931022301316261,0.0006077350117266178,0.9894612431526184,4,32
0.006768616382032633,0.015277850441634655,0.9779535531997681,4,33
0.017727449536323547,0.9345405697822571,0.04773193597793579,4,34
0.8553813099861145,0.09654352813959122,0.048075154423713684,4,35
0.9157166481018066,0.08163668215274811,0.0026467526331543922,4,36
0.0005761216743849218,0.996266782283783,0.0031571618746966124,4,37
0.00337618519552052,0.9958797693252563,0.0007439822074957192,4,38
0.9997319579124451,0.00023971320479176939,2.83647132164333e-05,4,39
0.9761059880256653,0.0028579747304320335,0.021036015823483467,4,40
0.010714517906308174,0.007540794555097818,0.9817447066307068,4,41
0.007125222589820623,0.029779579490423203,0.9630951881408691,4,42
0.6067389845848083,0.008659819141030312,0.3846012055873871,4,43
0.002164078876376152,0.0025124410167336464,0.9953234791755676,4,44
0.012139917351305485,0.0005729945842176676,0.9872870445251465,4,45
0.9997976422309875,6.482285243691877e-05,0.00013758613204117864,4,46
0.9708057045936584,0.025463201105594635,0.003731106873601675,4,47
0.029200222343206406,0.9662489295005798,0.004550892859697342,4,48
0.20011283457279205,0.1524520218372345,0.6474351286888123,4,49
0.8127087950706482,0.178167924284935,0.009123241528868675,5,0
0.0007043624646030366,0.9992891550064087,6.401304290193366e-06,5,1
0.0005301589844748378,0.9993031024932861,0.00016679329564794898,5,2
0.9923784732818604,0.005305806640535593,0.0023157401010394096,5,3
0.016886865720152855,0.9830811619758606,3.1992396543500945e-05,5,4
0.10778409987688065,0.8902130722999573,0.002002821769565344,5,5
0.8839772939682007,0.11496347934007645,0.0010591780301183462,5,6
0.9995549321174622,0.0001009533298201859,0.0003441533481236547,5,7
0.0020587292965501547,0.000435511814430356,0.9975057244300842,5,8
0.003127693198621273,0.0013556138146668673,0.9955167174339294,5,9
0.00824311375617981,0.0001918270718306303,0.9915651082992554,5,10
0.6911436915397644,0.006158322095870972,0.3026979863643646,5,11
0.007826758548617363,0.006341294851154089,0.9858319759368896,5,12
0.00545452581718564,0.000876064645126462,0.9936694502830505,5,13
0.0671587809920311,0.0007941923686303198,0.9320470690727234,5,14
0.10082551091909409,0.0032545195426791906,0.8959199786186218,5,15
0.9335746765136719,0.00014304390060715377,0.06628238409757614,5,16
0.7444074153900146,0.0026203827001154423,0.25297221541404724,5,17
0.002647939370945096,0.00013986547128297389,0.9972122311592102,5,18
0.10284856706857681,0.01116432435810566,0.8859871625900269,5,19
0.5344387292861938,0.45310187339782715,0.012459398247301579,5,20
0.01721399836242199,0.961401641368866,0.02138434536755085,5,21
0.8812252879142761,0.012165176682174206,0.10660960525274277,5,22
0.05236224830150604,0.9454215168952942,0.0022161519154906273,5,23
0.3530292510986328,0.013177784159779549,0.6337929368019104,5,24
0.36374667286872864,0.0046675060875713825,0.6315858364105225,5,25
0.9694972634315491,0.009002369828522205,0.02150038629770279,5,26
0.004236243199557066,0.0007462197099812329,0.9950175881385803,5,27
0.0001688915363047272,3.740568718058057e-05,0.9997937083244324,5,28
0.9237509965896606,0.021144859492778778,0.05510414391756058,5,29
0.9987070560455322,0.0005537891993299127,0.0007391045219264925,5,30
0.009872479364275932,0.05754662677645683,0.9325808882713318,5,31
0.0020068392623215914,0.9979342222213745,5.9059253544546664e-05,5,32
0.09995649009943008,0.0053578815422952175,0.8946856260299683,5,33
0.9981492757797241,0.0015197447501122952,0.00033106605405919254,5,34
0.08319883793592453,0.9149614572525024,0.001839731354266405,5,35
0.007826576009392738,0.02053302526473999,0.971640408039093,5,36
0.05880754441022873,0.004977076780050993,0.9362154006958008,5,37
0.6591753959655762,0.008471331559121609,0.3323533535003662,5,38
0.015527136623859406,0.0004816003201995045,0.983991265296936,5,39
0.00021457816183101386,0.001234971103258431,0.9985504746437073,5,40
0.08803015947341919,0.003860586555674672,0.908109188079834,5,41
0.9939430356025696,0.0013604984851554036,0.0046964893117547035,5,42
0.9856390357017517,0.006353587843477726,0.008007412776350975,5,43
0.0011672598775476217,0.00046658547944389284,0.9983661770820618,5,44
0.990190863609314,0.0010486547835171223,0.008760418742895126,5,45
0.9932732582092285,0.005272374954074621,0.0014543997822329402,5,46
0.40489494800567627,0.5538510084152222,0.04125409200787544,5,47
0.013016052544116974,0.01172857079654932,0.9752553105354309,5,48
0.20242704451084137,0.7368335127830505,0.06073934584856033,5,49
