episode,step,total_reward
200, 9950, -195.972255
400, 19950, -184.196100
600, 29950, -193.873560
800, 39950, -177.665065
1000, 49950, -189.423550
1200, 59950, -537.586487
1400, 69950, -209.207584
1600, 79950, -136.618501
1800, 89950, -138.667080
2000, 99950, -114.114190
2200, 109950, -125.108687
2400, 119950, -131.958360
2600, 129950, -142.491791
2800, 139950, -127.690243
3000, 149950, -122.065788
3200, 159950, -108.717857
3400, 169950, -113.070055
3600, 179950, -113.296142
3800, 189950, -100.586217
4000, 199950, -103.151323
4200, 209950, -84.376349
4400, 219950, -84.445228
4600, 229950, -81.942500
4800, 239950, -79.049615
5000, 249950, -83.955987
5200, 259950, -81.370697
5400, 269950, -83.238321
5600, 279950, -76.443140
5800, 289950, -89.876440
6000, 299950, -77.405311
6200, 309950, -88.192770
6400, 319950, -77.471764
6600, 329950, -77.719794
6800, 339950, -68.564487
7000, 349950, -71.998267
7200, 359950, -75.181467
7400, 369950, -73.498797
7600, 379950, -74.834902
7800, 389950, -73.547433
8000, 399950, -71.705530
8200, 409950, -74.773309
8400, 419950, -70.346273
8600, 429950, -78.993796
8800, 439950, -76.809704
9000, 449950, -62.929222
9200, 459950, -66.174173
9400, 469950, -81.412028
9600, 479950, -79.655762
9800, 489950, -69.639565
10000, 499950, -70.343096
10200, 509950, -67.742434
10400, 519950, -69.949467
10600, 529950, -65.062053
10800, 539950, -71.847522
11000, 549950, -66.044264
11200, 559950, -63.315181
11400, 569950, -64.632436
11600, 579950, -67.401217
11800, 589950, -67.947112
12000, 599950, -65.241248
12200, 609950, -67.703845
12400, 619950, -61.926681
12600, 629950, -63.214235
12800, 639950, -63.771148
13000, 649950, -65.402707
13200, 659950, -60.635573
13400, 669950, -60.343825
13600, 679950, -74.655211
13800, 689950, -74.124517
14000, 699950, -54.374200
14200, 709950, -57.011944
14400, 719950, -67.535121
14600, 729950, -60.994431
14800, 739950, -61.319787
15000, 749950, -61.452484
15200, 759950, -63.699980
15400, 769950, -62.971471
15600, 779950, -54.625758
15800, 789950, -53.590008
16000, 799950, -59.221190
16200, 809950, -63.389650
16400, 819950, -54.338213
16600, 829950, -56.404827
16800, 839950, -56.567617
17000, 849950, -59.833587
17200, 859950, -61.207846
17400, 869950, -61.918593
17600, 879950, -67.251347
17800, 889950, -55.061996
18000, 899950, -48.208512
18200, 909950, -52.185305
18400, 919950, -56.089750
18600, 929950, -54.137558
18800, 939950, -54.451785
19000, 949950, -50.405443
19200, 959950, -53.552649
19400, 969950, -53.327642
19600, 979950, -46.077751
19800, 989950, -52.885783
20000, 999950, -50.278020
