episode,step,agent0_rew,agent1_rew
200, 9950, -83.5254423759604, -90.43443457601839
400, 19950, -85.57251906912819, -96.05561713991057
600, 29950, -83.63782770602808, -94.14166610721409
800, 39950, -81.46255584984746, -93.5770658630288
1000, 49950, -82.49657446272212, -89.0809222493634
1200, 59950, -380.6538598684121, -127.25848034760446
1400, 69950, -146.23234017558835, -98.81084389222546
1600, 79950, -74.54696886400922, -58.98642264282024
1800, 89950, -66.18009022052064, -73.1981130144831
2000, 99950, -78.26859964839866, -66.15570878615291
2200, 109950, -68.24911811420219, -70.8357689551901
2400, 119950, -72.5032103006644, -60.802374964582675
2600, 129950, -57.08181465026792, -53.404787638939204
2800, 139950, -59.579202341082826, -59.68787946929499
3000, 149950, -52.1678517447914, -51.90945271879391
3200, 159950, -54.21615771194117, -56.71812723883473
3400, 169950, -54.96336178563102, -45.10448953598458
3600, 179950, -54.18721877520076, -43.18549686432791
3800, 189950, -48.18681834639236, -37.860736302166195
4000, 199950, -52.15329733991203, -38.18351925293414
4200, 209950, -56.94916838358118, -36.38357627312185
4400, 219950, -47.630207051916386, -34.33926478368461
4600, 229950, -54.61264349635267, -38.174788760245676
4800, 239950, -56.10425038526074, -39.45194955302058
5000, 249950, -59.04505579674118, -38.762529207653344
5200, 259950, -50.399559263232284, -42.120059676154376
5400, 269950, -44.26380299901601, -37.09091899809193
5600, 279950, -46.4181018370941, -39.03097959920174
5800, 289950, -42.417676310457615, -33.74589213176444
6000, 299950, -40.59021164879267, -38.02555747533024
6200, 309950, -43.90381807303945, -37.119398769743476
6400, 319950, -43.60780512639602, -39.38920551848013
6600, 329950, -39.25769202059271, -36.39787797306254
6800, 339950, -38.12562151218483, -32.83825552503565
7000, 349950, -42.336526946050434, -35.86609290804692
7200, 359950, -45.07766509814233, -42.62689869938299
7400, 369950, -43.253332024429476, -43.12881027157033
7600, 379950, -35.03959702485188, -28.991318636245655
7800, 389950, -41.94961955155521, -36.17507177223661
8000, 399950, -36.54607641570177, -33.694196433438
8200, 409950, -36.63292938197497, -34.45160825089195
8400, 419950, -42.31702716837694, -35.60131425258651
8600, 429950, -39.7651480044705, -33.939434094268016
8800, 439950, -39.677877291365824, -34.06641133131282
9000, 449950, -39.7768568410157, -28.97946122649782
9200, 459950, -41.850411999243605, -32.560964257210024
9400, 469950, -37.82929485040433, -30.305342625799994
9600, 479950, -41.09536993998252, -34.71269968288153
9800, 489950, -37.682534372764025, -30.054091252021752
10000, 499950, -38.01035481251325, -32.07003763030162
10200, 509950, -39.686662171196275, -30.29249047304921
10400, 519950, -38.59972935344116, -29.688486795332764
10600, 529950, -36.24188375127176, -28.868730959838942
10800, 539950, -38.20568770249389, -31.295785205372784
11000, 549950, -39.97636615266868, -34.33209271252327
11200, 559950, -36.28747668509533, -33.30427163841799
11400, 569950, -44.675156702696256, -39.41311158466629
11600, 579950, -38.52265999528903, -37.10250914701303
11800, 589950, -35.00580790488428, -31.422681105504633
12000, 599950, -32.89928448406236, -28.149624654523073
12200, 609950, -36.65890601872486, -32.23070731643875
12400, 619950, -32.780590954827744, -26.63474323103369
12600, 629950, -36.20628109714564, -29.679834689388652
12800, 639950, -36.864322904817314, -30.04330077419443
13000, 649950, -39.40928909292884, -29.578746689114222
13200, 659950, -35.21207456472118, -26.784310615852547
13400, 669950, -33.26785428253748, -26.882224242789817
13600, 679950, -37.431040300092725, -28.810653984553543
13800, 689950, -33.53527705704525, -28.198390083393264
14000, 699950, -36.662629414694564, -26.394761077746843
14200, 709950, -29.45731740252034, -23.244055566127614
14400, 719950, -32.03376859829501, -25.659892672094585
14600, 729950, -36.056714352161215, -27.791147704345295
14800, 739950, -37.79656159390581, -30.272185810595683
15000, 749950, -36.46776008172046, -27.797385489637726
15200, 759950, -34.775120218790484, -26.54689338706874
15400, 769950, -34.907571586431146, -29.39259404776676
15600, 779950, -35.14137483295589, -27.343328899466968
15800, 789950, -35.05744435473262, -30.471056670276447
16000, 799950, -31.494497530123343, -26.1747499887885
16200, 809950, -30.726142209889304, -25.043219244808796
16400, 819950, -30.667730186315524, -25.140736130467317
16600, 829950, -29.658734933449274, -24.84414682761438
16800, 839950, -27.486784970548808, -23.59367632249099
17000, 849950, -30.95606509180964, -25.808427221710108
17200, 859950, -29.55048522533761, -25.07455664824106
17400, 869950, -31.315841504793852, -25.979380575634778
17600, 879950, -35.836889027705304, -28.616850716650482
17800, 889950, -32.45611062649982, -25.191399589877427
18000, 899950, -26.160941394281544, -21.25875980382646
18200, 909950, -28.239197394327483, -22.893183364941084
18400, 919950, -32.844662477045254, -27.94206728886513
18600, 929950, -39.44668065929105, -30.73942204532338
18800, 939950, -29.19419791043954, -23.298764401992955
19000, 949950, -32.3667085618366, -25.948728996395708
19200, 959950, -28.02164099755437, -21.282770285080883
19400, 969950, -29.245178200503666, -25.01685086658295
19600, 979950, -29.693124669218978, -21.528332159516076
19800, 989950, -28.385863027316592, -23.23263607109672
20000, 999950, -25.46881820621591, -22.32604350150416
