episode,step,agent0_rew,agent1_rew
200, 9950, -84.75193757423739, -83.18111284968386
400, 19950, -87.31369896551927, -69.81945962484052
600, 29950, -87.20564997391699, -70.63909980593951
800, 39950, -83.06258927577682, -75.80974206918673
1000, 49950, -92.1125433062375, -85.2755851187526
1200, 59950, -107.11429951984455, -210.8708165401683
1400, 69950, -82.89046859481915, -105.05416179480875
1600, 79950, -65.50400484921674, -83.24567357272944
1800, 89950, -73.72462460005934, -58.74340602409897
2000, 99950, -54.99812167748134, -53.062444288901354
2200, 109950, -60.277684762422865, -54.54452534672984
2400, 119950, -50.953139679204966, -51.27578382992855
2600, 129950, -52.40103928902522, -50.94622967127094
2800, 139950, -51.65489980534334, -48.775684771319845
3000, 149950, -48.171656544414525, -50.44458235224547
3200, 159950, -40.8746099065098, -44.82161514848949
3400, 169950, -43.385834453781946, -45.85515717097368
3600, 179950, -40.91194462073102, -41.219342349266114
3800, 189950, -46.403857218390094, -48.64736766715416
4000, 199950, -39.14787951718551, -39.22555391228685
4200, 209950, -34.022008680996684, -31.985130966484167
4400, 219950, -36.23655317384421, -34.842043251906645
4600, 229950, -37.965959178820604, -37.51146574820058
4800, 239950, -34.231332116091515, -31.683893215506714
5000, 249950, -38.030806154265285, -37.733792468217906
5200, 259950, -33.324202624846656, -29.45726980958099
5400, 269950, -34.12077854956127, -31.658609310782605
5600, 279950, -30.89596146991134, -29.223698924563905
5800, 289950, -30.51529295353712, -28.92408425474272
6000, 299950, -32.232303742400155, -32.33747042577366
6200, 309950, -31.310481993965666, -31.166933810576566
6400, 319950, -30.597226682179326, -28.635590679393655
6600, 329950, -38.740756098953874, -36.06234712467604
6800, 339950, -30.844884864824298, -30.138490620134252
7000, 349950, -31.720414071508664, -31.080079493423547
7200, 359950, -31.78167464284535, -28.38212901760261
7400, 369950, -35.40234783253134, -30.63597228489788
7600, 379950, -28.489132288803358, -27.32059661355407
7800, 389950, -27.536303518424074, -23.475828786667254
8000, 399950, -29.705834905747608, -26.707034332287936
8200, 409950, -30.89505544402699, -28.63031167384011
8400, 419950, -30.641710637820427, -28.053312639583627
8600, 429950, -28.176227129803745, -25.134602468244367
8800, 439950, -31.41771035781578, -27.156020543735266
9000, 449950, -31.123491647789333, -28.976287493816645
9200, 459950, -26.820895098125256, -24.00574166609579
9400, 469950, -33.78592437878209, -30.182691179196357
9600, 479950, -30.80769011031071, -28.0800460011811
9800, 489950, -33.84326926571427, -30.818356432404425
10000, 499950, -33.7707279786633, -31.31359020813794
10200, 509950, -29.723591596562468, -27.00375083799367
10400, 519950, -25.99356776865874, -24.461356882436593
10600, 529950, -31.637110587448447, -27.646519522155554
10800, 539950, -29.28499923899358, -25.880503619120972
11000, 549950, -28.136824981160157, -25.86272453222341
11200, 559950, -29.597371523644696, -27.18529565401087
11400, 569950, -26.01156331908956, -22.88086491980545
11600, 579950, -26.84505774138349, -24.70171886460545
11800, 589950, -36.89653630248219, -33.53544733222729
12000, 599950, -30.714222422652774, -24.947180349330395
12200, 609950, -25.811944466372502, -22.4857390937701
12400, 619950, -28.645379863588456, -26.313629973280314
12600, 629950, -29.226512222283674, -27.264645884880355
12800, 639950, -29.239430879128307, -27.072068410798384
13000, 649950, -27.003140408409546, -27.788732359362875
13200, 659950, -28.836457787281287, -26.556209924706344
13400, 669950, -33.51323158841062, -31.539722524529772
13600, 679950, -30.24752844277331, -27.198921820720035
13800, 689950, -28.37205265884029, -23.996750946609083
14000, 699950, -23.521281841057743, -21.660916239294565
14200, 709950, -27.400083650342275, -25.39017889504762
14400, 719950, -25.390409056465725, -23.519412110005604
14600, 729950, -23.85314823611443, -21.610250819503104
14800, 739950, -22.66088731404406, -21.626265006742987
15000, 749950, -24.463151914167437, -22.78617130446329
15200, 759950, -24.378398193972913, -22.757640197542504
15400, 769950, -22.858768819433646, -22.60951071366435
15600, 779950, -23.711095170482896, -21.56721974015013
15800, 789950, -24.155355632613247, -23.03975174377456
16000, 799950, -25.524701150993607, -25.618262820590914
16200, 809950, -21.908101835273282, -21.304572045040842
16400, 819950, -24.92957272149054, -24.136746187751015
16600, 829950, -23.34448252267483, -22.304358975923762
16800, 839950, -25.19425502586906, -22.589920468774764
17000, 849950, -21.524119789662937, -19.553136507980845
17200, 859950, -24.237454734859185, -22.063198155150076
17400, 869950, -21.695663256977873, -20.117686583439394
17600, 879950, -26.19475771791729, -23.749228147668358
17800, 889950, -23.182486386385584, -21.71101727817189
18000, 899950, -22.973207543670046, -20.67564782129744
18200, 909950, -23.86213906915843, -22.848602417593167
18400, 919950, -25.42607019492004, -23.13019636883553
18600, 929950, -22.684148536526365, -22.435797087289092
18800, 939950, -28.68175643062604, -28.860074843494704
19000, 949950, -26.04853737116754, -25.137364719297715
19200, 959950, -21.02338385412052, -18.35842374627366
19400, 969950, -28.48274546482351, -25.158271892053207
19600, 979950, -24.9604943488411, -24.903246087478454
19800, 989950, -23.6927030382074, -22.957063035818013
20000, 999950, -23.22246171494216, -21.84611933490207
