act0,act1,act2,act3,act4,act5,act6,act7,episode,step
9.531000978313386e-05,2.175929836312207e-07,0.9998831748962402,1.7414195099263452e-05,3.97571466237423e-06,0.007473741192370653,0.9924241304397583,0.0001021489588310942,1,0
1.0844034004087177e-11,5.51390506586813e-08,5.568185557081051e-08,0.9999998807907104,1.4321532848526886e-10,6.770781510567758e-06,0.9999513626098633,4.1857852920657024e-05,1,1
6.461076673680566e-10,7.106148558477798e-08,5.36517927685054e-06,0.9999945163726807,1.1944305100541897e-08,4.979887080480694e-07,0.9999897480010986,9.820869308896363e-06,1,2
2.0769021225053308e-10,1.9686025254372908e-08,1.3462391507346183e-05,0.9999865293502808,1.7536720520183735e-08,4.419326432980597e-05,0.9998915195465088,6.428266351576895e-05,1,3
4.581986559060169e-06,2.359486416025902e-06,0.0004106890701223165,0.9995813965797424,9.2669296236636e-07,7.208832539618015e-05,0.9991336464881897,0.0007943036616779864,1,4
4.87077727484575e-07,3.928399110009195e-06,3.5106389987049624e-05,0.9999555349349976,4.936793629894964e-06,3.7105855881236494e-05,0.9995735287666321,0.0003893935645464808,1,5
0.0007808541995473206,0.0004721866571344435,0.004726209677755833,0.9939669370651245,5.375914406613447e-05,0.0008128272020258009,0.999168872833252,1.835014518292155e-05,1,6
0.01214713603258133,0.000340411439538002,0.045520082116127014,0.07183826714754105,0.870154082775116,0.0006864405004307628,0.9991334080696106,0.00018026486213784665,1,7
0.22708073258399963,0.00046384776942431927,0.4193415939807892,0.001859761425293982,0.35125401616096497,7.1502245191368274e-06,0.999842643737793,0.0001502032537246123,1,8
0.18711313605308533,0.0010333821410313249,0.7213366031646729,0.000197890360141173,0.09031897783279419,5.7286273658974096e-05,0.9995831847190857,0.00035948905861005187,1,9
0.004608891438692808,4.0755032387096435e-05,0.9940534234046936,5.122357470099814e-05,0.0012457768898457289,1.9937922843382694e-05,0.999976634979248,3.4907700410258258e-06,1,10
6.876169322822534e-07,5.971610789856641e-06,0.9997568726539612,2.5429409333810327e-07,0.00023627359769307077,4.793516382051166e-06,0.9999903440475464,4.887747763859807e-06,1,11
1.958534267032519e-05,4.77776939078467e-06,0.9999128580093384,5.546209285967052e-05,7.351314707193524e-06,3.900906449416652e-06,0.9999840259552002,1.2094008525309619e-05,1,12
