episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -78.98970206098686, -78.10348705215532, -82.42177602965056, -86.13646906441524
2000, 99950, -259.87556061517773, -109.94211905223457, -227.5632287942628, -189.3968680432856
3000, 149950, -79.17562644203325, -56.19795485772175, -70.58418689468479, -76.66004673629641
4000, 199950, -63.94644313660905, -51.9453709006132, -59.20684278714969, -66.59136012327525
5000, 249950, -63.28923850982124, -49.44980629763323, -61.04387410496175, -57.350484725738006
6000, 299950, -61.58675409203753, -47.249682727961776, -55.238236132124484, -56.70068831717808
7000, 349950, -61.799243597097835, -46.413011016546804, -54.3389783937392, -53.359405174013695
8000, 399950, -57.12003311148559, -47.34242690115891, -54.56768865444834, -50.86999551034646
9000, 449950, -55.874662306309666, -47.1280294795428, -54.163285217816316, -50.268265923021204
10000, 499950, -52.993912000951575, -45.080829279245705, -50.10145254352864, -48.914382242318084
11000, 549950, -53.11206668381801, -40.12561620471277, -51.09287192043211, -48.09221210438482
12000, 599950, -48.921253156180526, -37.032125267504775, -45.68388166967592, -44.516534711236986
13000, 649950, -49.2722867854067, -34.93321226412484, -39.641000213842744, -41.150363128315554
14000, 699950, -49.91117907697613, -38.803312172381645, -41.33725097676543, -46.54064516683401
15000, 749950, -44.06593908533766, -34.81807422653739, -38.524000914175424, -44.57598705906575
16000, 799950, -41.542635528585755, -34.21005800695436, -38.20953442756494, -42.03620784113902
17000, 849950, -41.361329118342255, -35.999928566561664, -37.941232958787865, -40.42397259783721
18000, 899950, -39.312258523980574, -37.76877851143509, -35.42402384188751, -43.990126095050435
19000, 949950, -38.49252033003379, -37.024423419361746, -37.55488422217477, -41.51328888410043
20000, 999950, -37.43291575682272, -36.54355562913953, -37.74166892401916, -40.219624753446176
21000, 1049950, -36.105547304442126, -33.28292597605467, -37.250213785142705, -46.02459716162355
22000, 1099950, -32.51084715988438, -34.16291451147031, -30.695236548635425, -38.46002305871324
23000, 1149950, -29.10956469617108, -34.20237219529768, -31.86114130225765, -37.71986220077662
24000, 1199950, -35.40223097187829, -38.47229674363395, -33.26551582473223, -48.324195736209674
25000, 1249950, -30.132463687963597, -32.5634757479809, -31.862247698077518, -36.639337690614624
26000, 1299950, -29.222476745744224, -31.050179357050748, -32.914083663298676, -35.13799385516939
27000, 1349950, -31.206364582519825, -34.64684286593858, -36.10196326742305, -34.40907501509509
28000, 1399950, -33.866011126419515, -44.138888989495086, -39.170347489196395, -45.208317886024716
29000, 1449950, -30.930203771893805, -37.29808189024896, -28.289144165668752, -39.92470804556896
30000, 1499950, -27.634876011142783, -31.281797892666624, -28.133922511906814, -31.88937631639747
31000, 1549950, -30.119918190135923, -35.27314335366383, -28.969972506881874, -29.60966020101776
32000, 1599950, -27.45119894592431, -32.164267906113366, -30.927632185295266, -30.9826262863562
33000, 1649950, -29.134054767345997, -34.96024682215399, -28.973425638669628, -32.44037374315556
34000, 1699950, -33.78103158405894, -52.36845137368661, -31.774633888627637, -36.494571924695286
35000, 1749950, -30.043009807008747, -39.092610799270716, -29.658367274399993, -36.56196908099495
36000, 1799950, -33.90260642978041, -45.691406303547744, -32.44347072098782, -36.803208149460076
37000, 1849950, -28.120367422000726, -33.31540892027326, -33.69857802694034, -50.44464735968264
38000, 1899950, -31.101685962887547, -36.95248001434026, -33.38516770618444, -34.979790155111054
39000, 1949950, -27.94823890901938, -33.5889728012982, -28.564417228492342, -31.366502574689008
40000, 1999950, -27.589540825073534, -36.45732933281899, -26.888857907158997, -30.635119692821693
