episode,step,total_reward
1000, 49950, -179.249313
2000, 99950, -506.132722
3000, 149950, -140.313612
4000, 199950, -149.352566
5000, 249950, -114.806374
6000, 299950, -112.594756
7000, 349950, -105.784532
8000, 399950, -99.600151
9000, 449950, -98.470745
10000, 499950, -95.787601
11000, 549950, -97.746151
12000, 599950, -96.150508
13000, 649950, -95.105208
14000, 699950, -95.416203
15000, 749950, -96.682366
16000, 799950, -84.657338
17000, 849950, -93.963282
18000, 899950, -103.965986
19000, 949950, -94.344594
20000, 999950, -81.830616
21000, 1049950, -80.967651
22000, 1099950, -79.923435
23000, 1149950, -107.605694
24000, 1199950, -109.804926
25000, 1249950, -69.601067
26000, 1299950, -75.096468
27000, 1349950, -65.759476
28000, 1399950, -70.309474
29000, 1449950, -69.203055
30000, 1499950, -65.291535
31000, 1549950, -65.171494
32000, 1599950, -70.404470
33000, 1649950, -86.318529
34000, 1699950, -71.343468
35000, 1749950, -79.509962
36000, 1799950, -64.336495
37000, 1849950, -71.242710
38000, 1899950, -75.752714
39000, 1949950, -64.434942
40000, 1999950, -56.123741
