episode,step,total_reward
100, 4950, -152.246317
200, 9950, -144.353107
300, 14950, -134.497003
400, 19950, -157.667222
500, 24950, -168.089082
600, 29950, -128.702543
700, 34950, -136.684842
800, 39950, -169.404515
900, 44950, -173.266307
1000, 49950, -144.088811
1100, 54950, -480.743278
1200, 59950, -358.271205
1300, 64950, -232.809928
1400, 69950, -162.253946
1500, 74950, -129.601258
1600, 79950, -138.435421
1700, 84950, -156.650435
1800, 89950, -136.275281
1900, 94950, -131.861091
2000, 99950, -172.922068
2100, 104950, -220.690678
2200, 109950, -184.753117
2300, 114950, -116.793479
2400, 119950, -132.447044
2500, 124950, -141.027069
2600, 129950, -87.360338
2700, 134950, -99.844271
2800, 139950, -103.180047
2900, 144950, -112.333002
3000, 149950, -88.070942
3100, 154950, -97.770264
3200, 159950, -101.730376
3300, 164950, -97.963810
3400, 169950, -85.379547
3500, 174950, -96.069441
3600, 179950, -96.367461
3700, 184950, -76.730406
3800, 189950, -85.046719
3900, 194950, -94.704673
4000, 199950, -75.871389
4100, 204950, -77.706226
4200, 209950, -67.989417
4300, 214950, -81.197720
4400, 219950, -65.519089
4500, 224950, -74.205951
4600, 229950, -75.579978
4700, 234950, -72.470924
4800, 239950, -125.273986
4900, 244950, -106.401673
5000, 249950, -76.656023
5100, 254950, -71.825956
5200, 259950, -73.279193
5300, 264950, -67.244226
5400, 269950, -61.447845
5500, 274950, -61.268754
5600, 279950, -64.103327
5700, 284950, -56.330407
5800, 289950, -57.278610
5900, 294950, -64.154563
6000, 299950, -62.526317
6100, 304950, -58.121078
6200, 309950, -52.527363
6300, 314950, -63.533292
6400, 319950, -55.933472
6500, 324950, -54.911948
6600, 329950, -50.730077
6700, 334950, -47.767437
6800, 339950, -63.596112
6900, 344950, -68.051106
7000, 349950, -70.305511
7100, 354950, -84.625135
7200, 359950, -55.218135
7300, 364950, -69.039824
7400, 369950, -61.513537
7500, 374950, -61.389068
7600, 379950, -55.309791
7700, 384950, -61.896524
7800, 389950, -56.955254
7900, 394950, -67.530800
8000, 399950, -58.443986
8100, 404950, -69.322759
8200, 409950, -50.725784
8300, 414950, -77.035179
