episode,step,agent0_rew,agent1_rew
100, 4950, -70.60130152687519, -81.645015244558
200, 9950, -70.65117750716209, -73.70192975986963
300, 14950, -61.32646304957341, -73.17054007741494
400, 19950, -80.83317797163221, -76.83404389530888
500, 24950, -75.71596733941315, -92.3731143927776
600, 29950, -66.34652722442281, -62.356015431527666
700, 34950, -76.7355000497867, -59.949341771510625
800, 39950, -86.50401858131141, -82.90049604222689
900, 44950, -90.43692337302139, -82.82938315997177
1000, 49950, -73.59366197964322, -70.49514872500667
1100, 54950, -302.7413078377042, -178.00196979101634
1200, 59950, -293.8536498038636, -64.41755510698842
1300, 64950, -72.18638776751811, -160.6235397739007
1400, 69950, -71.600471986307, -90.65347439886902
1500, 74950, -62.115797174734304, -67.48546120996114
1600, 79950, -70.5470927557894, -67.88832793577144
1700, 84950, -84.76118675435892, -71.88924784786717
1800, 89950, -66.5003727883168, -69.77490805305129
1900, 94950, -64.88326476496371, -66.977826683492
2000, 99950, -74.4063386947332, -98.5157293999599
2100, 104950, -75.64157148787115, -145.04910622665574
2200, 109950, -68.02794188185027, -116.72517517807353
2300, 114950, -51.450898277146834, -65.3425812146362
2400, 119950, -64.07711860059362, -68.36992525717861
2500, 124950, -59.70989700500198, -81.31717172329843
2600, 129950, -43.58552784188831, -43.774810213885964
2700, 134950, -48.406892469397945, -51.43737864480352
2800, 139950, -54.339105688516504, -48.840941504403396
2900, 144950, -55.43463680255194, -56.898365351577624
3000, 149950, -44.37522622622808, -43.695715505894505
3100, 154950, -54.08826162300512, -43.68200207683592
3200, 159950, -55.913167375073066, -45.81720831088139
3300, 164950, -56.105385464737786, -41.85842413179561
3400, 169950, -52.38378190885373, -32.99576477276528
3500, 174950, -56.39536767764259, -39.67407364565287
3600, 179950, -58.7896841208897, -37.57777681890379
3700, 184950, -47.49229814198851, -29.23810746416561
3800, 189950, -49.007584752660065, -36.03913450869045
3900, 194950, -51.49216195313641, -43.21251083779846
4000, 199950, -46.40466617512234, -29.46672311051834
4100, 204950, -49.870886494739544, -27.835339448128234
4200, 209950, -42.652631911215295, -25.33678538820772
4300, 214950, -47.39277697810381, -33.804943298890976
4400, 219950, -38.20594914500187, -27.313139605449628
4500, 224950, -38.895527586261004, -35.31042376340181
4600, 229950, -39.92684859919072, -35.653129240810074
4700, 234950, -46.31181015500776, -26.159114213826715
4800, 239950, -49.9114092018715, -75.3625770414926
4900, 244950, -43.09148968275537, -63.3101835101987
5000, 249950, -44.14028080988457, -32.51574207755552
5100, 254950, -42.49293365473165, -29.333022036344108
5200, 259950, -44.53346018033485, -28.74573273147773
5300, 264950, -35.80377358910536, -31.440451988903988
5400, 269950, -34.246340180936414, -27.201504966241036
5500, 274950, -34.77682565990278, -26.491927925507667
5600, 279950, -39.997464618147305, -24.10586205694192
5700, 284950, -28.846075704469094, -27.48433159331265
5800, 289950, -30.07092482787272, -27.20768475754885
5900, 294950, -32.82825193408396, -31.326311265711844
6000, 299950, -39.43873336095017, -23.087583757101385
6100, 304950, -34.60441042470549, -23.516667370817867
6200, 309950, -27.693832882006394, -24.833530314059686
6300, 314950, -34.055849567250476, -29.477442390345008
6400, 319950, -31.387047038531854, -24.546424703386677
6500, 324950, -28.906707575451332, -26.00524045626406
6600, 329950, -24.675823437482123, -26.054253136254136
6700, 334950, -25.711143980237306, -22.05629260562579
6800, 339950, -36.319525484406114, -27.276586066661345
6900, 344950, -37.25838534217608, -30.792720241056454
7000, 349950, -33.03386299395425, -37.27164798054874
7100, 354950, -43.15403302798233, -41.471102460806904
7200, 359950, -25.26220761788881, -29.95592755841744
7300, 364950, -38.4353096908531, -30.604513979174335
7400, 369950, -30.42457348961352, -31.08896328253793
7500, 374950, -33.086681253901496, -28.302387144314437
7600, 379950, -29.266348967428907, -26.043442027986046
7700, 384950, -36.591910025756796, -25.30461433138159
7800, 389950, -35.07265218583872, -21.8826018012749
7900, 394950, -27.277181830143718, -40.25361799862816
8000, 399950, -26.852917897981687, -31.59106836507673
8100, 404950, -25.760170985267113, -43.562588392622644
8200, 409950, -24.967018133977785, -25.758765528165956
8300, 414950, -55.74822569870165, -21.286953347660987
8400, 419950, -77.17323016417757, -39.78344183468496
8500, 424950, -37.10042133856827, -52.26885882285962
8600, 429950, -34.29117890579494, -25.20498448300467
8700, 434950, -32.12521816239753, -24.7655536371034
8800, 439950, -30.54753599144384, -47.62385343034167
8900, 444950, -31.58431686287928, -37.57489383192899
9000, 449950, -34.912060839647296, -26.967036780987954
9100, 454950, -37.075956932655906, -29.482203591904728
9200, 459950, -29.713115247843845, -34.96699542271024
9300, 464950, -20.753010651334684, -73.49906434263754
9400, 469950, -49.41949168597096, -22.47804626730009
9500, 474950, -35.04682838092615, -39.30941740150056
9600, 479950, -22.78907563651688, -25.222284105867974
9700, 484950, -24.164044208283613, -22.760830666912547
9800, 489950, -31.939454219720666, -27.42866461630407
9900, 494950, -27.1411104330773, -56.558613065663906
10000, 499950, -26.11459271884969, -27.416291192987664
10100, 504950, -24.237503135374403, -35.068048224933825
10200, 509950, -23.864912160095713, -30.329470105851474
10300, 514950, -24.944506265784085, -28.775840207041288
10400, 519950, -21.45427182543412, -30.98450554112808
10500, 524950, -26.53072915968429, -26.16948445988758
10600, 529950, -25.3871754742248, -36.86113703463643
10700, 534950, -31.43012975082976, -39.61232071681682
10800, 539950, -30.451826824261943, -23.200585712876546
10900, 544950, -28.107334718878313, -28.752980894682015
11000, 549950, -26.17480036085829, -25.35053456347128
11100, 554950, -22.665806741520974, -23.69589551499083
11200, 559950, -33.20078676627264, -28.7723228212499
11300, 564950, -28.95048643608213, -32.496196133218675
11400, 569950, -23.89895012473029, -34.70725946749971
11500, 574950, -29.706675965746346, -28.777576661737623
11600, 579950, -29.67592461462267, -26.135249603136508
11700, 584950, -24.866803405420587, -26.44347066085275
11800, 589950, -32.97345137397593, -24.616227253496167
11900, 594950, -22.6518491100147, -28.24018196745819
12000, 599950, -30.227891551402813, -25.243107059420737
12100, 604950, -29.346770553282663, -32.345904648246126
12200, 609950, -29.207064183483475, -22.560411537170737
12300, 614950, -27.758318178013546, -35.44802991454938
12400, 619950, -27.270150275756702, -65.05062193601242
12500, 624950, -25.425476226897796, -41.72393400642748
12600, 629950, -29.334602897841943, -108.3331964541408
12700, 634950, -28.85513587171584, -45.04597742619113
12800, 639950, -23.69298674009615, -41.89790435163067
12900, 644950, -35.813860556114584, -33.61624623181616
13000, 649950, -26.08553477348806, -68.95853959091504
13100, 654950, -29.09653231551223, -41.971205141432854
13200, 659950, -30.22801416286, -36.65844682010251
13300, 664950, -24.082192511042734, -34.810856600186455
13400, 669950, -30.48904638327432, -43.69211591335885
13500, 674950, -26.801464498299705, -35.57923280513266
13600, 679950, -23.96524103572448, -28.636562316297884
13700, 684950, -21.949888939439916, -33.21321489522775
13800, 689950, -27.153296007067432, -30.394818504307647
13900, 694950, -30.65951338211551, -21.7532845971919
14000, 699950, -24.105991932408582, -26.162755994414137
14100, 704950, -22.918896865475027, -34.057778009415856
14200, 709950, -21.910004772611014, -33.50783857518055
14300, 714950, -23.102504523503185, -25.802381285476002
14400, 719950, -20.29053451770167, -49.30729432945106
