energy,attention,episode,step
0.0,-1.0,1,0
-1.0,-1.0,1,1
-2.0,-1.0,1,2
-3.0,-1.0,1,3
-3.0,-2.0,1,4
-4.0,-2.0,1,5
-5.0,-2.0,1,6
-6.0,-2.0,1,7
-7.0,-2.0,1,8
-8.0,-2.0,1,9
-9.0,-2.0,1,10
-10.0,-2.0,1,11
-11.0,-2.0,1,12
-12.0,-2.0,1,13
-13.0,-2.0,1,14
-13.0,-2.0,1,15
-13.0,-2.0,1,16
-13.0,-2.0,1,17
-13.0,-2.0,1,18
-13.0,-2.0,1,19
-13.0,-2.0,1,20
-13.0,-2.0,1,21
-13.0,-2.0,1,22
-13.0,-2.0,1,23
-13.0,-2.0,1,24
-13.0,-2.0,1,25
-13.0,-2.0,1,26
-13.0,-2.0,1,27
-13.0,-2.0,1,28
-13.0,-2.0,1,29
-13.0,-2.0,1,30
-13.0,-2.0,1,31
-13.0,-2.0,1,32
-13.0,-2.0,1,33
-13.0,-2.0,1,34
-13.0,-2.0,1,35
-13.0,-2.0,1,36
-13.0,-2.0,1,37
-13.0,-2.0,1,38
-13.0,-2.0,1,39
-13.0,-2.0,1,40
-13.0,-2.0,1,41
-13.0,-2.0,1,42
-13.0,-2.0,1,43
-13.0,-2.0,1,44
-13.0,-2.0,1,45
-13.0,-2.0,1,46
-13.0,-2.0,1,47
-13.0,-2.0,1,48
-13.0,-2.0,1,49
0.0,-1.0,2,0
-1.0,-1.0,2,1
-2.0,-1.0,2,2
-3.0,-1.0,2,3
-4.0,-1.0,2,4
-5.0,-1.0,2,5
-6.0,-1.0,2,6
-7.0,-1.0,2,7
-8.0,-1.0,2,8
-9.0,-1.0,2,9
-10.0,-1.0,2,10
-11.0,-1.0,2,11
-12.0,-1.0,2,12
-13.0,-1.0,2,13
-13.0,-1.0,2,14
-14.0,-1.0,2,15
-14.0,-1.0,2,16
-14.0,-1.0,2,17
-14.0,-1.0,2,18
-14.0,-1.0,2,19
-14.0,-1.0,2,20
-14.0,-1.0,2,21
-14.0,-1.0,2,22
-15.0,-1.0,2,23
-16.0,-1.0,2,24
-16.0,-1.0,2,25
-16.0,-1.0,2,26
-16.0,-1.0,2,27
-16.0,-1.0,2,28
-16.0,-1.0,2,29
-16.0,-1.0,2,30
-16.0,-1.0,2,31
-16.0,-1.0,2,32
-16.0,-1.0,2,33
-16.0,-1.0,2,34
-16.0,-1.0,2,35
-16.0,-1.0,2,36
-16.0,-1.0,2,37
-16.0,-1.0,2,38
-16.0,-1.0,2,39
-16.0,-1.0,2,40
-16.0,-1.0,2,41
-16.0,-1.0,2,42
-16.0,-1.0,2,43
-16.0,-1.0,2,44
-16.0,-1.0,2,45
-16.0,-1.0,2,46
-16.0,-1.0,2,47
-16.0,-1.0,2,48
-16.0,-1.0,2,49
0.0,-1.0,3,0
-1.0,-1.0,3,1
-1.0,-2.0,3,2
-2.0,-2.0,3,3
-2.0,-3.0,3,4
-3.0,-3.0,3,5
-4.0,-3.0,3,6
-4.0,-4.0,3,7
-5.0,-4.0,3,8
-6.0,-4.0,3,9
-6.0,-4.0,3,10
-6.0,-5.0,3,11
-7.0,-5.0,3,12
-7.0,-6.0,3,13
-8.0,-6.0,3,14
-8.0,-7.0,3,15
-9.0,-7.0,3,16
-10.0,-7.0,3,17
-10.0,-8.0,3,18
-11.0,-8.0,3,19
-11.0,-9.0,3,20
-12.0,-9.0,3,21
-13.0,-9.0,3,22
-14.0,-9.0,3,23
-15.0,-9.0,3,24
-16.0,-9.0,3,25
-17.0,-9.0,3,26
-17.0,-9.0,3,27
-18.0,-9.0,3,28
-19.0,-9.0,3,29
-20.0,-9.0,3,30
-21.0,-9.0,3,31
-22.0,-9.0,3,32
-23.0,-9.0,3,33
-24.0,-9.0,3,34
-25.0,-9.0,3,35
-26.0,-9.0,3,36
-27.0,-9.0,3,37
-28.0,-9.0,3,38
-29.0,-9.0,3,39
-30.0,-9.0,3,40
-30.0,-9.0,3,41
-30.0,-9.0,3,42
-31.0,-9.0,3,43
-32.0,-9.0,3,44
-32.0,-9.0,3,45
-32.0,-9.0,3,46
-32.0,-9.0,3,47
-32.0,-9.0,3,48
-32.0,-9.0,3,49
0.0,-1.0,4,0
-1.0,-1.0,4,1
-2.0,-1.0,4,2
-2.0,-1.0,4,3
-2.0,-1.0,4,4
-2.0,-1.0,4,5
-2.0,-1.0,4,6
-2.0,-1.0,4,7
-2.0,-1.0,4,8
-2.0,-1.0,4,9
-2.0,-1.0,4,10
-2.0,-1.0,4,11
-2.0,-1.0,4,12
-2.0,-1.0,4,13
-2.0,-1.0,4,14
-2.0,-1.0,4,15
-2.0,-1.0,4,16
-2.0,-1.0,4,17
-2.0,-1.0,4,18
-2.0,-1.0,4,19
-2.0,-1.0,4,20
-2.0,-1.0,4,21
-2.0,-1.0,4,22
-2.0,-1.0,4,23
-2.0,-1.0,4,24
-2.0,-1.0,4,25
-2.0,-1.0,4,26
-2.0,-1.0,4,27
-2.0,-1.0,4,28
-3.0,-1.0,4,29
-3.0,-1.0,4,30
-3.0,-1.0,4,31
-3.0,-1.0,4,32
-3.0,-1.0,4,33
-3.0,-1.0,4,34
-3.0,-1.0,4,35
-3.0,-1.0,4,36
-3.0,-1.0,4,37
-3.0,-1.0,4,38
-3.0,-1.0,4,39
-3.0,-1.0,4,40
-3.0,-1.0,4,41
-3.0,-1.0,4,42
-3.0,-1.0,4,43
-3.0,-1.0,4,44
-3.0,-1.0,4,45
-3.0,-1.0,4,46
-3.0,-1.0,4,47
-3.0,-1.0,4,48
-3.0,-1.0,4,49
0.0,-1.0,5,0
-1.0,-1.0,5,1
-1.0,-2.0,5,2
-2.0,-2.0,5,3
-3.0,-2.0,5,4
-4.0,-2.0,5,5
-5.0,-2.0,5,6
-5.0,-3.0,5,7
-6.0,-3.0,5,8
-7.0,-3.0,5,9
-7.0,-4.0,5,10
-8.0,-4.0,5,11
-9.0,-4.0,5,12
-9.0,-5.0,5,13
-10.0,-5.0,5,14
-10.0,-6.0,5,15
-11.0,-6.0,5,16
-11.0,-7.0,5,17
-12.0,-7.0,5,18
-13.0,-7.0,5,19
-14.0,-7.0,5,20
-15.0,-7.0,5,21
-16.0,-7.0,5,22
-17.0,-7.0,5,23
-18.0,-7.0,5,24
-19.0,-7.0,5,25
-20.0,-7.0,5,26
-21.0,-7.0,5,27
-22.0,-7.0,5,28
-23.0,-7.0,5,29
-24.0,-7.0,5,30
-25.0,-7.0,5,31
-26.0,-7.0,5,32
-27.0,-7.0,5,33
-28.0,-7.0,5,34
-29.0,-7.0,5,35
-30.0,-7.0,5,36
-31.0,-7.0,5,37
-32.0,-7.0,5,38
-33.0,-7.0,5,39
-34.0,-7.0,5,40
-35.0,-7.0,5,41
-36.0,-7.0,5,42
-37.0,-7.0,5,43
-38.0,-7.0,5,44
-39.0,-7.0,5,45
-40.0,-7.0,5,46
-41.0,-7.0,5,47
-42.0,-7.0,5,48
-43.0,-7.0,5,49
