episode,step,total_reward
1000, 49950, -174.772385
2000, 99950, -185.948700
3000, 149950, -105.336105
4000, 199950, -103.336854
5000, 249950, -92.924824
6000, 299950, -86.322288
7000, 349950, -77.785373
8000, 399950, -85.659779
9000, 449950, -80.421640
10000, 499950, -71.672709
11000, 549950, -67.715178
12000, 599950, -74.434583
13000, 649950, -73.792771
14000, 699950, -72.965107
15000, 749950, -71.825186
16000, 799950, -73.507118
17000, 849950, -66.995996
18000, 899950, -69.863715
19000, 949950, -85.316037
20000, 999950, -97.028194
21000, 1049950, -74.436827
22000, 1099950, -65.595973
23000, 1149950, -80.118741
24000, 1199950, -61.697195
25000, 1249950, -61.320267
26000, 1299950, -59.943864
27000, 1349950, -81.327496
28000, 1399950, -77.755071
29000, 1449950, -73.097898
30000, 1499950, -64.104543
31000, 1549950, -80.226865
32000, 1599950, -70.317544
33000, 1649950, -69.212647
34000, 1699950, -73.945258
35000, 1749950, -76.883853
36000, 1799950, -76.336713
37000, 1849950, -76.970965
38000, 1899950, -102.634137
39000, 1949950, -70.520667
40000, 1999950, -86.578039
