episode,step,total_reward
200, 9950, -173.241833
400, 19950, -175.569119
600, 29950, -170.747621
800, 39950, -168.512574
1000, 49950, -163.839444
1200, 59950, -625.712538
1400, 69950, -183.144653
1600, 79950, -172.874147
1800, 89950, -152.785090
2000, 99950, -145.131461
2200, 109950, -129.859732
2400, 119950, -109.023991
2600, 129950, -137.409935
2800, 139950, -109.623902
3000, 149950, -103.370455
3200, 159950, -108.406652
3400, 169950, -98.235668
3600, 179950, -93.418183
3800, 189950, -86.809134
4000, 199950, -84.021170
4200, 209950, -87.474081
4400, 219950, -80.697883
4600, 229950, -74.879812
4800, 239950, -77.609235
5000, 249950, -70.411323
5200, 259950, -80.245459
5400, 269950, -74.240790
5600, 279950, -65.176138
5800, 289950, -71.645323
6000, 299950, -71.493777
6200, 309950, -80.823732
6400, 319950, -75.397789
6600, 329950, -77.993962
6800, 339950, -63.470883
7000, 349950, -73.538495
7200, 359950, -72.380873
7400, 369950, -63.142538
7600, 379950, -67.642045
7800, 389950, -59.813153
8000, 399950, -72.404718
8200, 409950, -61.263914
8400, 419950, -60.723266
8600, 429950, -66.003438
8800, 439950, -63.663185
9000, 449950, -57.871134
9200, 459950, -67.807696
9400, 469950, -64.786146
9600, 479950, -60.204550
9800, 489950, -62.724593
10000, 499950, -78.807887
10200, 509950, -69.107495
10400, 519950, -66.120042
10600, 529950, -58.575738
10800, 539950, -61.579941
11000, 549950, -59.687149
11200, 559950, -56.737462
11400, 569950, -59.124736
11600, 579950, -61.776467
11800, 589950, -62.104012
12000, 599950, -73.844162
12200, 609950, -70.105212
12400, 619950, -67.723022
12600, 629950, -63.836945
12800, 639950, -65.409738
13000, 649950, -61.868445
13200, 659950, -72.301532
13400, 669950, -64.564067
13600, 679950, -63.172539
13800, 689950, -64.821176
14000, 699950, -61.273849
14200, 709950, -68.323602
14400, 719950, -60.072921
14600, 729950, -58.720331
14800, 739950, -57.117998
15000, 749950, -58.897033
15200, 759950, -58.372775
15400, 769950, -62.686509
15600, 779950, -58.244741
15800, 789950, -55.329934
16000, 799950, -69.266817
16200, 809950, -55.975003
16400, 819950, -57.653475
16600, 829950, -58.888966
16800, 839950, -56.368225
17000, 849950, -56.637033
17200, 859950, -53.625851
17400, 869950, -57.267706
17600, 879950, -55.932453
17800, 889950, -57.427820
18000, 899950, -62.916500
18200, 909950, -64.548320
18400, 919950, -58.437135
18600, 929950, -56.685087
18800, 939950, -59.640484
19000, 949950, -61.122042
19200, 959950, -57.282353
19400, 969950, -54.126647
19600, 979950, -54.166819
19800, 989950, -60.549633
20000, 999950, -60.631609
20200, 1009950, -61.401438
20400, 1019950, -54.894045
20600, 1029950, -50.629544
20800, 1039950, -59.577135
21000, 1049950, -60.115868
21200, 1059950, -67.849977
21400, 1069950, -57.937767
21600, 1079950, -53.120300
21800, 1089950, -53.267114
22000, 1099950, -63.890631
22200, 1109950, -59.866759
22400, 1119950, -60.266398
22600, 1129950, -62.889865
22800, 1139950, -55.001895
23000, 1149950, -51.986361
23200, 1159950, -58.724071
23400, 1169950, -52.915217
23600, 1179950, -58.660386
23800, 1189950, -77.431638
24000, 1199950, -59.021506
24200, 1209950, -55.322998
24400, 1219950, -58.305371
24600, 1229950, -51.301765
24800, 1239950, -54.965600
25000, 1249950, -57.613315
25200, 1259950, -56.616216
25400, 1269950, -54.195002
25600, 1279950, -50.662270
25800, 1289950, -54.742191
26000, 1299950, -52.224670
26200, 1309950, -53.932300
26400, 1319950, -59.460811
26600, 1329950, -55.398799
26800, 1339950, -59.172434
27000, 1349950, -67.788615
27200, 1359950, -92.830510
27400, 1369950, -62.600042
27600, 1379950, -55.113342
27800, 1389950, -69.771173
28000, 1399950, -55.742538
28200, 1409950, -55.312849
28400, 1419950, -68.076208
28600, 1429950, -48.685241
28800, 1439950, -49.900163
29000, 1449950, -53.847314
29200, 1459950, -66.362040
29400, 1469950, -52.166820
29600, 1479950, -48.975238
29800, 1489950, -42.974948
30000, 1499950, -54.728038
30200, 1509950, -49.151114
30400, 1519950, -74.719833
30600, 1529950, -68.311889
30800, 1539950, -52.279328
31000, 1549950, -44.675312
31200, 1559950, -49.959673
31400, 1569950, -52.965314
31600, 1579950, -54.468625
31800, 1589950, -52.130867
32000, 1599950, -49.638235
32200, 1609950, -54.114368
32400, 1619950, -49.573180
32600, 1629950, -52.869812
32800, 1639950, -46.079208
33000, 1649950, -50.078048
33200, 1659950, -61.570144
33400, 1669950, -53.936688
33600, 1679950, -54.999845
33800, 1689950, -49.760470
34000, 1699950, -58.841949
34200, 1709950, -52.278731
34400, 1719950, -47.613590
34600, 1729950, -48.588191
34800, 1739950, -59.193164
35000, 1749950, -46.632104
35200, 1759950, -52.688137
35400, 1769950, -44.924067
35600, 1779950, -54.551866
35800, 1789950, -55.820780
36000, 1799950, -46.576110
36200, 1809950, -48.451072
36400, 1819950, -82.693248
36600, 1829950, -47.088075
36800, 1839950, -48.262221
37000, 1849950, -62.912368
37200, 1859950, -64.017637
37400, 1869950, -53.013826
37600, 1879950, -45.412641
37800, 1889950, -53.197769
38000, 1899950, -54.203257
38200, 1909950, -55.483303
38400, 1919950, -46.781040
38600, 1929950, -52.211566
38800, 1939950, -67.807452
39000, 1949950, -60.651605
39200, 1959950, -50.050434
39400, 1969950, -57.910891
39600, 1979950, -60.305939
39800, 1989950, -60.500262
40000, 1999950, -57.576916
