episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
200, 9950, -23.884422110552762, -0.49748743718592964, -12.23115577889448, -22.723618090452263, -0.4221105527638191, -11.607236180904524
400, 19950, -23.925, -0.49, -12.304600000000002, -22.505, -0.425, -11.603500000000006
600, 29950, -23.44, -0.49, -12.0408, -22.755, -0.44, -11.680000000000001
800, 39950, -24.125, -0.495, -12.282799999999995, -22.52, -0.475, -11.696600000000005
1000, 49950, -23.865, -0.51, -12.1906, -22.9, -0.435, -11.679699999999993
1200, 59950, -21.03, -0.38, -10.1077, -38.875, -0.785, -19.566599999999994
1400, 69950, -13.025, -0.43, -7.0581, -17.265, -0.27, -8.009199999999996
1600, 79950, -18.41, -0.495, -9.275699999999999, -15.89, -0.505, -8.5507
1800, 89950, -9.185, -0.365, -4.873400000000001, -17.15, -0.53, -9.776199999999996
2000, 99950, -5.645, -0.315, -3.1754999999999995, -23.115, -0.585, -12.3919
2200, 109950, -3.19, -0.215, -2.0074, -14.665, -0.47, -8.607500000000005
2400, 119950, -2.59, -0.205, -1.587, -17.72, -0.445, -9.462600000000002
2600, 129950, -2.255, -0.18, -1.2794999999999999, -18.495, -0.53, -10.114000000000006
2800, 139950, -2.475, -0.245, -1.3230999999999997, -23.16, -0.55, -12.496500000000005
3000, 149950, -2.17, -0.14, -1.1650999999999998, -30.675, -0.665, -15.935
3200, 159950, -2.91, -0.235, -1.5079999999999998, -33.89, -0.715, -18.02909999999999
3400, 169950, -10.045, -0.205, -4.776599999999999, -37.475, -0.76, -19.08890000000001
3600, 179950, -11.995, -0.25, -6.020700000000001, -42.925, -0.86, -21.791200000000007
3800, 189950, -20.285, -0.365, -10.285399999999997, -40.87, -0.8, -20.526600000000002
4000, 199950, -21.825, -0.385, -10.448100000000005, -45.545, -0.825, -22.682499999999994
4200, 209950, -25.395, -0.405, -11.432200000000005, -44.45, -0.85, -22.208299999999987
4400, 219950, -39.765, -0.645, -19.2153, -46.51, -0.825, -23.180900000000005
4600, 229950, -44.495, -0.675, -21.642200000000003, -47.425, -0.85, -23.54730000000001
4800, 239950, -46.145, -0.705, -22.674199999999992, -47.13, -0.815, -23.34660000000001
5000, 249950, -46.11, -0.67, -22.4567, -47.92, -0.845, -23.930599999999984
5200, 259950, -46.125, -0.74, -22.634100000000007, -47.64, -0.83, -23.671799999999994
5400, 269950, -44.225, -0.665, -21.336000000000002, -47.88, -0.85, -24.001500000000007
5600, 279950, -46.015, -0.685, -22.30769999999999, -48.33, -0.85, -24.149300000000007
5800, 289950, -46.37, -0.705, -22.956100000000006, -48.455, -0.91, -24.402400000000004
6000, 299950, -46.845, -0.685, -22.954899999999995, -48.345, -0.825, -24.27310000000001
