episode,step,total_reward
200, 9950, -166.963066
400, 19950, -172.519450
600, 29950, -182.080270
800, 39950, -169.554495
1000, 49950, -170.809612
1200, 59950, -641.252694
1400, 69950, -186.679162
1600, 79950, -189.295868
1800, 89950, -151.380629
2000, 99950, -177.399954
2200, 109950, -139.359436
2400, 119950, -125.961544
2600, 129950, -134.040140
2800, 139950, -142.940874
3000, 149950, -174.980107
3200, 159950, -151.452046
3400, 169950, -139.165051
3600, 179950, -111.540790
3800, 189950, -98.171966
4000, 199950, -92.965751
4200, 209950, -104.379495
4400, 219950, -97.684562
4600, 229950, -96.748235
4800, 239950, -95.998524
5000, 249950, -103.694538
5200, 259950, -99.220454
5400, 269950, -89.061165
5600, 279950, -91.815046
5800, 289950, -87.088047
6000, 299950, -87.279408
6200, 309950, -84.277470
6400, 319950, -91.416232
6600, 329950, -83.680209
6800, 339950, -87.184319
7000, 349950, -79.277175
7200, 359950, -92.956732
7400, 369950, -84.842280
7600, 379950, -78.390407
7800, 389950, -79.692597
8000, 399950, -83.159939
8200, 409950, -83.251350
8400, 419950, -72.877530
8600, 429950, -80.194518
8800, 439950, -86.272241
9000, 449950, -80.767109
9200, 459950, -76.285597
9400, 469950, -78.234548
9600, 479950, -74.123458
9800, 489950, -77.775405
10000, 499950, -71.015200
10200, 509950, -74.374004
10400, 519950, -67.771086
10600, 529950, -70.163374
10800, 539950, -67.623516
11000, 549950, -66.032312
11200, 559950, -66.455617
11400, 569950, -63.524658
11600, 579950, -64.996441
11800, 589950, -62.488039
12000, 599950, -69.044285
12200, 609950, -57.524745
12400, 619950, -53.932890
12600, 629950, -62.641581
12800, 639950, -65.136881
13000, 649950, -65.318058
13200, 659950, -59.194044
13400, 669950, -60.386580
13600, 679950, -63.815108
13800, 689950, -60.182731
14000, 699950, -67.893039
14200, 709950, -59.461770
14400, 719950, -55.404397
14600, 729950, -58.476104
14800, 739950, -58.484625
15000, 749950, -55.878040
15200, 759950, -62.912635
15400, 769950, -64.235000
15600, 779950, -66.574020
15800, 789950, -65.910876
16000, 799950, -66.986995
16200, 809950, -60.773286
16400, 819950, -63.164916
16600, 829950, -59.437868
16800, 839950, -52.188321
17000, 849950, -59.050379
17200, 859950, -53.043296
17400, 869950, -52.364812
17600, 879950, -53.173921
17800, 889950, -54.633142
18000, 899950, -50.979920
18200, 909950, -60.964362
18400, 919950, -52.557908
18600, 929950, -60.237822
18800, 939950, -58.301820
19000, 949950, -55.479774
19200, 959950, -60.311088
19400, 969950, -52.239190
19600, 979950, -59.333574
19800, 989950, -55.386820
20000, 999950, -56.166647
