episode,step,total_reward
1000, 49950, -373.628960
2000, 99950, -742.070398
3000, 149950, -328.738677
4000, 199950, -274.611094
5000, 249950, -220.312818
6000, 299950, -197.487131
7000, 349950, -187.346387
8000, 399950, -178.762660
9000, 449950, -166.046888
10000, 499950, -156.457748
11000, 549950, -155.018062
12000, 599950, -157.694380
13000, 649950, -166.769764
14000, 699950, -159.015162
15000, 749950, -155.374709
16000, 799950, -143.862622
17000, 849950, -154.194274
18000, 899950, -165.391317
19000, 949950, -153.157941
20000, 999950, -157.163673
21000, 1049950, -195.561878
22000, 1099950, -156.130912
23000, 1149950, -161.626003
24000, 1199950, -194.929149
25000, 1249950, -188.964267
26000, 1299950, -168.714863
27000, 1349950, -165.405529
28000, 1399950, -152.722989
29000, 1449950, -188.650539
30000, 1499950, -153.508553
31000, 1549950, -147.120622
32000, 1599950, -148.987273
33000, 1649950, -143.768165
34000, 1699950, -143.621676
35000, 1749950, -151.047425
36000, 1799950, -138.250344
37000, 1849950, -133.809124
38000, 1899950, -127.860182
39000, 1949950, -127.215340
40000, 1999950, -154.355989
