episode,step,agent0_rew,agent1_rew
200, 9950, -87.71918264951586, -76.36815383105548
400, 19950, -77.3180198296978, -80.7732097905069
600, 29950, -83.73072268808743, -82.93757127852449
800, 39950, -94.54144828391507, -87.77900863802616
1000, 49950, -84.90131824656874, -90.48984034370507
1200, 59950, -149.80583639295847, -221.69356099447302
1400, 69950, -95.57046296722528, -81.84400639583836
1600, 79950, -97.12780673470218, -70.4757678066246
1800, 89950, -49.876686897541134, -51.5218919148578
2000, 99950, -45.4377877214062, -47.44108044525869
2200, 109950, -44.26975305638438, -51.45113515219607
2400, 119950, -27.859774061760287, -44.46275090448456
2600, 129950, -27.47436214268333, -48.16065059140425
2800, 139950, -27.397959321585105, -41.22002379286709
3000, 149950, -25.56296407889909, -44.767695485076075
3200, 159950, -21.16198528794933, -40.20537581502518
3400, 169950, -23.989523093677636, -41.67545373625115
3600, 179950, -21.767892555496875, -38.317639630140846
3800, 189950, -22.07812363622229, -38.060112812326864
4000, 199950, -20.880536129228712, -38.981942228487384
4200, 209950, -21.905064103560726, -37.56592651468279
4400, 219950, -19.21985591140231, -34.96607030548392
4600, 229950, -24.350715368806863, -39.26954867493819
4800, 239950, -20.186095073693586, -33.42827910542896
5000, 249950, -22.49375043044305, -40.09509621924952
5200, 259950, -16.903934873761173, -32.75151464136651
5400, 269950, -21.094663587347615, -34.169569660752835
5600, 279950, -20.865669426372488, -34.73830029770451
5800, 289950, -18.622664782112807, -35.80730402411942
6000, 299950, -18.72175488042817, -29.428140424848845
6200, 309950, -18.970715220305433, -32.60177948171391
6400, 319950, -20.33425909491762, -36.60255695486919
6600, 329950, -20.36750330953871, -33.094074102924914
6800, 339950, -20.5961618398463, -33.824321460447344
7000, 349950, -23.152794525768265, -32.31770929975933
7200, 359950, -20.931479270463523, -31.535497957171255
7400, 369950, -20.747648322858705, -32.481951917921286
7600, 379950, -18.71181379287063, -26.972098587318634
7800, 389950, -19.536345375378918, -30.552727121374083
8000, 399950, -20.920012913455945, -31.86070298791921
8200, 409950, -19.759054212133854, -27.634874213785423
8400, 419950, -18.56712705895973, -29.004475547715955
8600, 429950, -22.608820950481658, -32.49895959313245
8800, 439950, -19.931232565463297, -25.60173922144317
9000, 449950, -19.338885472697623, -25.529353625901848
9200, 459950, -21.749505847759114, -29.88698198636409
9400, 469950, -26.307231804827378, -31.40196501731846
9600, 479950, -21.439418819416936, -29.087495355914015
9800, 489950, -21.371873251105484, -25.274683579118655
10000, 499950, -20.69287320697562, -24.942414473030805
10200, 509950, -17.607381315939385, -23.13262098201683
10400, 519950, -22.773180292097432, -26.790010963800043
10600, 529950, -21.716295060094836, -25.068782469167104
10800, 539950, -18.997032091521124, -24.847563479366062
11000, 549950, -20.676332542898443, -22.47862647863769
11200, 559950, -17.364761329360004, -23.47808446120231
11400, 569950, -19.506094141956524, -22.931758139314528
11600, 579950, -19.74612272076779, -24.179993696625864
11800, 589950, -18.140578669740393, -24.259183504489712
12000, 599950, -17.771342887989096, -21.601456771631597
12200, 609950, -21.6948341855314, -25.02539536068699
12400, 619950, -17.3491776788175, -23.804640593210955
12600, 629950, -18.2071502575441, -21.389035955229907
12800, 639950, -15.452946639575776, -21.079707844006926
13000, 649950, -15.904417743490681, -22.094708051753535
13200, 659950, -16.299786655109756, -22.203729283553475
13400, 669950, -15.852701556984078, -20.040340076765165
13600, 679950, -17.6935794460193, -19.792876420844188
13800, 689950, -15.083429034486132, -21.210280409261642
14000, 699950, -14.27745206841998, -17.069076768516503
14200, 709950, -16.292543216923605, -21.630855119658044
14400, 719950, -15.917757921445432, -18.482603430682715
14600, 729950, -16.12273387153656, -19.115228870327332
14800, 739950, -18.920427350474927, -21.650335926830806
15000, 749950, -13.815897731274163, -18.287513513655593
15200, 759950, -17.82743967365134, -22.151404403844754
15400, 769950, -20.785348285309738, -21.77651977369575
15600, 779950, -18.451362116780093, -20.875319595157663
15800, 789950, -16.29512711503724, -18.54576364570429
16000, 799950, -16.572052738691536, -18.018421752077746
16200, 809950, -18.980624414593745, -19.278092408400273
16400, 819950, -17.021349369976694, -20.208190756588518
16600, 829950, -15.836222085889558, -18.61212429173324
16800, 839950, -16.624409975872, -19.39696548216196
17000, 849950, -20.631562043213208, -19.114487380762583
17200, 859950, -19.78789968129897, -19.044475710519045
17400, 869950, -14.70207929854802, -16.953025177803372
17600, 879950, -16.541649964242744, -16.73864291066345
17800, 889950, -17.387266810153633, -17.85981199577096
18000, 899950, -18.55870766038783, -20.033266342230196
18200, 909950, -16.179502389873203, -16.721790877256375
18400, 919950, -15.755293124857866, -17.417905462440608
18600, 929950, -13.82374370377372, -16.19388220543337
18800, 939950, -18.87826397859251, -22.279369313148955
19000, 949950, -15.032139522550674, -17.154836926405338
19200, 959950, -14.754117234335792, -16.422603296009914
19400, 969950, -16.984439172061766, -18.648203777111213
19600, 979950, -15.330519006471413, -19.61787535660388
19800, 989950, -13.553709295329709, -15.772407567930664
20000, 999950, -22.741247212937093, -23.2583284064865
