act0,act1,act2,act3,act4,episode,step
0.9306073188781738,3.896400085068308e-05,6.155596929602325e-05,0.00012870406499132514,0.06916345655918121,1,0
0.578497052192688,4.034686935483478e-05,0.001365747768431902,3.744844434550032e-05,0.4200593829154968,1,1
0.9804140329360962,6.205992576724384e-06,1.4353810911416076e-05,0.0021072975359857082,0.017458070069551468,1,2
0.615111231803894,0.00030493788653984666,2.947853135992773e-05,0.00020971428602933884,0.3843446373939514,1,3
0.8894034624099731,0.004151621367782354,6.893631507409737e-05,0.0002551511279307306,0.10612078756093979,1,4
0.972985029220581,2.3846339900046587e-05,7.097911748132901e-06,0.00025380676379427314,0.02673017978668213,1,5
0.9834473133087158,0.0001817523589124903,5.050535492046038e-06,0.00012559146853163838,0.016240334138274193,1,6
0.9952874183654785,0.004165309015661478,3.88994776585605e-05,7.861875928938389e-05,0.0004296220722608268,1,7
0.9986932873725891,0.00016191601753234863,0.0002586806076578796,0.0004218248650431633,0.0004642926505766809,1,8
0.9716511964797974,0.006591634824872017,0.0022411418613046408,0.008100668899714947,0.011415225453674793,1,9
0.9830387830734253,0.010651344433426857,0.0009339209645986557,0.004129382316023111,0.001246610307134688,1,10
0.9950671195983887,0.0005431179888546467,0.0019723204895853996,0.0007825554348528385,0.001634883345104754,1,11
0.044106606394052505,0.0026622626464813948,0.9171362519264221,0.03154527023434639,0.004549526143819094,1,12
0.015708161517977715,0.0004378237936180085,0.978602945804596,0.0028632793109863997,0.0023877164348959923,1,13
8.236832218244672e-05,6.435301656892989e-06,0.9998689889907837,3.369995465618558e-05,8.418033758061938e-06,1,14
0.0002730298729147762,0.006581821478903294,0.8908559679985046,0.08917544037103653,0.013113667257130146,1,15
0.00011401434312574565,0.001378038665279746,0.03989814221858978,0.8650963306427002,0.09351343661546707,1,16
0.012975916266441345,0.0005038141389377415,0.0017929585883393884,0.9766744375228882,0.008052955381572247,1,17
2.852875695680268e-05,2.1785237549920566e-05,0.004547701217234135,0.995267391204834,0.0001346632489003241,1,18
4.413008355186321e-05,0.00035589764593169093,3.680762893054634e-05,0.9994813799858093,8.186519698938355e-05,1,19
3.6056848330190405e-05,0.006101157516241074,0.0026530097238719463,0.9905688166618347,0.0006409217603504658,1,20
0.00260239583440125,0.0018735373159870505,0.00914966780692339,0.9838162064552307,0.0025582772213965654,1,21
0.004557400941848755,0.03648307919502258,0.9446843266487122,0.011849933303892612,0.002425289247184992,1,22
0.006989673711359501,0.035972245037555695,0.8206498622894287,0.1357671171426773,0.000621083308942616,1,23
0.0005590803921222687,7.966032717376947e-05,0.9989138841629028,0.0003333131317049265,0.00011408465070417151,1,24
6.491316162282601e-05,5.1603408792288974e-05,0.9997937083244324,3.573911453713663e-05,5.404232433647849e-05,1,25
0.017901597544550896,0.003075330052524805,0.975406289100647,0.002047422807663679,0.001569413929246366,1,26
0.46529456973075867,0.0005685858195647597,0.5270956158638,0.005112543236464262,0.001928643323481083,1,27
0.7968995571136475,0.017848258838057518,0.17910774052143097,0.001684812712483108,0.004459572955965996,1,28
0.3482700288295746,0.02176932618021965,0.4543514847755432,0.03656431660056114,0.1390448957681656,1,29
0.18174341320991516,0.004001981113106012,0.8119445443153381,0.0016789460787549615,0.0006312045152299106,1,30
0.0007779321167618036,0.00020320276962593198,0.9985517859458923,0.000287459057290107,0.00017957721138373017,1,31
0.00013904503430239856,0.001760429353453219,0.997238039970398,0.000712828419636935,0.00014969927724450827,1,32
0.004194504115730524,0.0008876610663719475,0.9918023943901062,0.00279211881570518,0.00032329093664884567,1,33
0.0003780517727136612,0.0015969499945640564,0.9973660111427307,0.00045581746962852776,0.00020313730055931956,1,34
0.0005783264641650021,0.0008213826804421842,0.803066611289978,0.1955011636018753,3.250889130868018e-05,1,35
0.0022451155818998814,0.003193720243871212,0.8678240776062012,0.12536649405956268,0.0013706935569643974,1,36
0.00020942967967130244,0.003293093526735902,0.9702192544937134,0.024614691734313965,0.0016635567881166935,1,37
0.0003300225071143359,0.013793670572340488,0.8819896578788757,0.10038445889949799,0.003502114675939083,1,38
2.003275767492596e-05,0.00033599036396481097,0.995577335357666,0.00395433371886611,0.00011224340414628386,1,39
0.022104401141405106,0.003257492557168007,0.9729817509651184,0.0010057503823190928,0.0006505767814815044,1,40
0.00012211829016450793,5.41294866707176e-05,0.9968763589859009,0.0024549830704927444,0.0004924670211039484,1,41
4.8216305003734306e-05,7.857749733375385e-05,0.9441357851028442,0.054522037506103516,0.0012152963317930698,1,42
0.000447387428721413,0.01388297788798809,0.7968401312828064,0.04428473860025406,0.14454469084739685,1,43
0.009316801093518734,0.0015851495554670691,0.7080839276313782,0.019311653450131416,0.26170259714126587,1,44
0.03245725482702255,0.0006906819180585444,0.8098172545433044,0.09554790705442429,0.06148679181933403,1,45
0.00015901384176686406,0.001063686329871416,0.9884464740753174,0.00725356163457036,0.0030772327445447445,1,46
0.00042686978122219443,0.00039411269244737923,0.9155961871147156,0.08135869354009628,0.0022241051774472,1,47
8.07292090030387e-05,0.013363600708544254,0.9859675765037537,0.0004859660111833364,0.00010215166548732668,1,48
0.003854206530377269,0.3591499924659729,0.6128297448158264,0.023557808250188828,0.0006082708132453263,1,49
0.017573771998286247,8.195024565793574e-05,0.0003366989258211106,0.00224507600069046,0.9797624945640564,2,0
0.011885593645274639,0.001432614168152213,6.22419684077613e-05,1.0638366802595556e-05,0.9866089224815369,2,1
0.06849949806928635,9.764719288796186e-05,3.194035161868669e-05,6.580461104022106e-06,0.9313643574714661,2,2
0.7254379391670227,4.259796332917176e-05,3.45818953064736e-05,0.00020863072131760418,0.27427616715431213,2,3
0.007216354366391897,1.6499268895131536e-05,3.340501643833704e-05,4.245061791152693e-05,0.9926913380622864,2,4
0.01235840655863285,0.00023030176816973835,0.0003716369974426925,0.00013720507558900863,0.9869024753570557,2,5
0.0058225844986736774,0.00019201275426894426,0.00013930154091212898,0.0001828051608754322,0.9936633110046387,2,6
0.0033311129081994295,0.008439824916422367,4.8345347750000656e-05,0.00045581290032714605,0.9877248406410217,2,7
0.06416583061218262,0.00022894299763720483,4.859874752582982e-05,0.0003042309544980526,0.9352524280548096,2,8
0.008981417864561081,0.0001648864708840847,0.0037804581224918365,6.735937495250255e-05,0.9870058298110962,2,9
0.005011456087231636,2.5655297577031888e-05,0.00010539296636125073,1.661870555835776e-05,0.9948409199714661,2,10
0.038750190287828445,0.00021822797134518623,0.0005167837953194976,0.0005015695351175964,0.960013210773468,2,11
0.06660521030426025,4.7690238716313615e-05,0.00018687981355469674,0.003222445724532008,0.9299377799034119,2,12
0.02333056554198265,2.770568971754983e-05,2.33930677495664e-05,0.0004800204769708216,0.9761383533477783,2,13
0.010933419689536095,0.0002789064310491085,0.00041061051888391376,0.002816387452185154,0.9855607151985168,2,14
0.04429192468523979,0.006422793492674828,0.8386502861976624,0.011032010428607464,0.09960298240184784,2,15
0.0015221466310322285,0.00019191969477105886,0.9817905426025391,0.0006739951786585152,0.015821414068341255,2,16
0.00015606207307428122,4.819266905542463e-05,0.9981022477149963,0.001639472902752459,5.4073800129117444e-05,2,17
0.0002658688754308969,0.001129960990510881,0.9975448250770569,0.0009594666189514101,9.983889322029427e-05,2,18
0.000470475060865283,0.0004065007087774575,0.9976789355278015,0.0005514686927199364,0.0008925991714932024,2,19
0.0006479796138592064,5.444254929898307e-05,0.9983273148536682,0.0008112546638585627,0.00015900561993476003,2,20
0.0002979801211040467,0.0017109870677813888,0.9941214919090271,0.0038481864612549543,2.1327536160242744e-05,2,21
0.009765999391674995,0.09417739510536194,0.8679717183113098,0.02743404544889927,0.0006509489612653852,2,22
0.0012099237646907568,0.5250429511070251,0.47005829215049744,0.003303278936073184,0.0003855041286442429,2,23
0.0008396407356485724,0.6752744913101196,0.3198246359825134,0.003923206124454737,0.0001380335888825357,2,24
0.00015984498895704746,0.000972896465100348,0.9898346066474915,0.00793942529708147,0.0010930821299552917,2,25
0.001537224743515253,0.0013531978474929929,0.9930566549301147,0.0032630423083901405,0.0007898742915131152,2,26
0.0003865789039991796,0.00024132165708579123,0.9830687046051025,0.010931680910289288,0.005371668841689825,2,27
0.0007731521618552506,0.009307874366641045,0.8978080749511719,0.09186029434204102,0.0002506390737835318,2,28
0.0012653102166950703,0.001068892190232873,0.9915280342102051,0.005705316085368395,0.0004324171459302306,2,29
0.0035872929729521275,0.0013305125758051872,0.9645815491676331,0.013612226583063602,0.0168884489685297,2,30
8.616849663667381e-05,3.773512798943557e-05,0.9978006482124329,0.0019461428746581078,0.00012927234638482332,2,31
0.0022411278914660215,0.0002324519882677123,0.9929365515708923,0.00447483267635107,0.00011493903730297461,2,32
0.0007693171501159668,0.002815713407471776,0.9955803751945496,0.00034732220228761435,0.0004872615390922874,2,33
0.45128193497657776,4.887913019047119e-05,0.5486318469047546,2.2796664779889397e-05,1.4601167094951961e-05,2,34
0.0005051704356446862,0.00011933236964978278,0.9992859959602356,4.7256387915695086e-05,4.228398756822571e-05,2,35
0.00024591246619820595,0.00015670865832362324,0.9931187629699707,0.0020430965814739466,0.004435545764863491,2,36
0.00018014480883721262,5.146239709574729e-05,0.9968543648719788,0.002122793812304735,0.0007912908913567662,2,37
0.00017767924873623997,0.0002969897468574345,0.999103844165802,0.00025843994808383286,0.0001629932230571285,2,38
