energy,attention,episode,step
0.0,-1.0,1,0
-1.0,-1.0,1,1
-2.0,-1.0,1,2
-3.0,-1.0,1,3
-4.0,-1.0,1,4
-5.0,-1.0,1,5
-5.0,-2.0,1,6
-5.0,-3.0,1,7
-5.0,-4.0,1,8
-5.0,-5.0,1,9
-5.0,-6.0,1,10
-5.0,-7.0,1,11
-5.0,-8.0,1,12
-5.0,-9.0,1,13
-5.0,-10.0,1,14
-5.0,-11.0,1,15
-5.0,-12.0,1,16
-5.0,-13.0,1,17
-5.0,-14.0,1,18
-6.0,-14.0,1,19
-7.0,-14.0,1,20
-7.0,-14.0,1,21
-7.0,-14.0,1,22
-7.0,-14.0,1,23
-8.0,-14.0,1,24
-9.0,-14.0,1,25
-9.0,-15.0,1,26
-9.0,-15.0,1,27
-9.0,-16.0,1,28
-9.0,-16.0,1,29
-9.0,-17.0,1,30
-9.0,-17.0,1,31
-9.0,-18.0,1,32
-9.0,-19.0,1,33
-9.0,-20.0,1,34
-9.0,-21.0,1,35
-9.0,-21.0,1,36
-9.0,-21.0,1,37
-9.0,-22.0,1,38
-10.0,-22.0,1,39
-11.0,-22.0,1,40
-11.0,-22.0,1,41
-11.0,-23.0,1,42
-11.0,-24.0,1,43
-11.0,-24.0,1,44
-11.0,-25.0,1,45
-11.0,-26.0,1,46
-11.0,-27.0,1,47
-11.0,-27.0,1,48
-11.0,-28.0,1,49
0.0,-1.0,2,0
-1.0,-1.0,2,1
-1.0,-2.0,2,2
-2.0,-2.0,2,3
-3.0,-2.0,2,4
-4.0,-2.0,2,5
-5.0,-2.0,2,6
-6.0,-2.0,2,7
-6.0,-2.0,2,8
-6.0,-3.0,2,9
-6.0,-3.0,2,10
-7.0,-3.0,2,11
-8.0,-3.0,2,12
-8.0,-3.0,2,13
-8.0,-3.0,2,14
-9.0,-3.0,2,15
-10.0,-3.0,2,16
-10.0,-3.0,2,17
-11.0,-3.0,2,18
-12.0,-3.0,2,19
-12.0,-3.0,2,20
-13.0,-3.0,2,21
-14.0,-3.0,2,22
-15.0,-3.0,2,23
-16.0,-3.0,2,24
-17.0,-3.0,2,25
-18.0,-3.0,2,26
-19.0,-3.0,2,27
-20.0,-3.0,2,28
-21.0,-3.0,2,29
-22.0,-3.0,2,30
-23.0,-3.0,2,31
-24.0,-3.0,2,32
-25.0,-3.0,2,33
-26.0,-3.0,2,34
-27.0,-3.0,2,35
-28.0,-3.0,2,36
-29.0,-3.0,2,37
-30.0,-3.0,2,38
-31.0,-3.0,2,39
-31.0,-4.0,2,40
-32.0,-4.0,2,41
-33.0,-4.0,2,42
-34.0,-4.0,2,43
-35.0,-4.0,2,44
-36.0,-4.0,2,45
-37.0,-4.0,2,46
-38.0,-4.0,2,47
-39.0,-4.0,2,48
-40.0,-4.0,2,49
0.0,-1.0,3,0
-1.0,-1.0,3,1
-1.0,-2.0,3,2
-2.0,-2.0,3,3
-3.0,-2.0,3,4
-4.0,-2.0,3,5
-4.0,-3.0,3,6
-4.0,-3.0,3,7
-5.0,-3.0,3,8
-5.0,-3.0,3,9
-5.0,-3.0,3,10
-5.0,-3.0,3,11
-5.0,-3.0,3,12
-6.0,-3.0,3,13
-7.0,-3.0,3,14
-8.0,-3.0,3,15
-8.0,-4.0,3,16
-9.0,-4.0,3,17
-10.0,-4.0,3,18
-11.0,-4.0,3,19
-12.0,-4.0,3,20
-12.0,-5.0,3,21
-13.0,-5.0,3,22
-13.0,-6.0,3,23
-14.0,-6.0,3,24
-14.0,-6.0,3,25
-15.0,-6.0,3,26
-16.0,-6.0,3,27
-16.0,-6.0,3,28
-16.0,-6.0,3,29
-17.0,-6.0,3,30
-18.0,-6.0,3,31
-19.0,-6.0,3,32
-20.0,-6.0,3,33
-21.0,-6.0,3,34
-22.0,-6.0,3,35
-23.0,-6.0,3,36
-24.0,-6.0,3,37
-24.0,-7.0,3,38
-25.0,-7.0,3,39
-26.0,-7.0,3,40
-27.0,-7.0,3,41
-28.0,-7.0,3,42
-28.0,-8.0,3,43
-29.0,-8.0,3,44
-30.0,-8.0,3,45
-31.0,-8.0,3,46
-32.0,-8.0,3,47
-33.0,-8.0,3,48
-34.0,-8.0,3,49
0.0,-1.0,4,0
-1.0,-1.0,4,1
-1.0,-2.0,4,2
-1.0,-2.0,4,3
-1.0,-3.0,4,4
-2.0,-3.0,4,5
-2.0,-3.0,4,6
-2.0,-3.0,4,7
-2.0,-3.0,4,8
-2.0,-4.0,4,9
-3.0,-4.0,4,10
-4.0,-4.0,4,11
-4.0,-5.0,4,12
-4.0,-6.0,4,13
-4.0,-7.0,4,14
-4.0,-8.0,4,15
-4.0,-9.0,4,16
-5.0,-9.0,4,17
-6.0,-9.0,4,18
-7.0,-9.0,4,19
-7.0,-10.0,4,20
-8.0,-10.0,4,21
-9.0,-10.0,4,22
-10.0,-10.0,4,23
-10.0,-11.0,4,24
-10.0,-12.0,4,25
-10.0,-13.0,4,26
-10.0,-14.0,4,27
-10.0,-15.0,4,28
-10.0,-16.0,4,29
-10.0,-17.0,4,30
-10.0,-18.0,4,31
-10.0,-19.0,4,32
-10.0,-20.0,4,33
-10.0,-21.0,4,34
-10.0,-22.0,4,35
-10.0,-23.0,4,36
-10.0,-24.0,4,37
-10.0,-25.0,4,38
-10.0,-26.0,4,39
-10.0,-27.0,4,40
-10.0,-28.0,4,41
-10.0,-29.0,4,42
-10.0,-30.0,4,43
-10.0,-31.0,4,44
-10.0,-32.0,4,45
-10.0,-33.0,4,46
-10.0,-34.0,4,47
-10.0,-35.0,4,48
-10.0,-36.0,4,49
0.0,-1.0,5,0
0.0,-2.0,5,1
-1.0,-2.0,5,2
-1.0,-3.0,5,3
-2.0,-3.0,5,4
-2.0,-4.0,5,5
-2.0,-4.0,5,6
-2.0,-5.0,5,7
-2.0,-5.0,5,8
-2.0,-6.0,5,9
-3.0,-6.0,5,10
-3.0,-7.0,5,11
-4.0,-7.0,5,12
-5.0,-7.0,5,13
-5.0,-8.0,5,14
-6.0,-8.0,5,15
-7.0,-8.0,5,16
-8.0,-8.0,5,17
-9.0,-8.0,5,18
-9.0,-8.0,5,19
-9.0,-8.0,5,20
-9.0,-8.0,5,21
-9.0,-8.0,5,22
-10.0,-8.0,5,23
-10.0,-8.0,5,24
-10.0,-9.0,5,25
-11.0,-9.0,5,26
-12.0,-9.0,5,27
-12.0,-9.0,5,28
-13.0,-9.0,5,29
-14.0,-9.0,5,30
-15.0,-9.0,5,31
-15.0,-10.0,5,32
-15.0,-11.0,5,33
-15.0,-12.0,5,34
-15.0,-13.0,5,35
-15.0,-14.0,5,36
-15.0,-15.0,5,37
-15.0,-16.0,5,38
-15.0,-17.0,5,39
-15.0,-18.0,5,40
-15.0,-19.0,5,41
-15.0,-20.0,5,42
-15.0,-21.0,5,43
-15.0,-22.0,5,44
-15.0,-23.0,5,45
-15.0,-24.0,5,46
-15.0,-25.0,5,47
-15.0,-26.0,5,48
-15.0,-27.0,5,49
