episode,step,agent0_rew,agent1_rew
1000, 49950, -79.90281000646405, -79.90281000646405
2000, 99950, -112.52909813456101, -112.52909813456101
3000, 149950, -40.23803183609908, -40.23803183609908
4000, 199950, -32.193820550619485, -32.193820550619485
5000, 249950, -22.38383549880254, -22.38383549880254
6000, 299950, -16.945835437661845, -16.945835437661845
7000, 349950, -14.637836549526394, -14.637836549526394
8000, 399950, -14.208252039895356, -14.208252039895356
9000, 449950, -15.82194189040132, -15.82194189040132
10000, 499950, -14.190835803521022, -14.190835803521022
11000, 549950, -14.440749476019242, -14.440749476019242
12000, 599950, -13.713825981504865, -13.713825981504865
13000, 649950, -14.376961444731835, -14.376961444731835
14000, 699950, -14.559334530100115, -14.559334530100115
15000, 749950, -13.904475354540443, -13.904475354540443
16000, 799950, -14.046702139133915, -14.046702139133915
17000, 849950, -13.189777218996834, -13.189777218996834
18000, 899950, -12.85459932179325, -12.85459932179325
19000, 949950, -12.65959474666104, -12.65959474666104
20000, 999950, -12.000252220369523, -12.000252220369523
21000, 1049950, -13.845938136897356, -13.845938136897356
22000, 1099950, -12.379154727013999, -12.379154727013999
23000, 1149950, -11.134873532451602, -11.134873532451602
24000, 1199950, -11.028983636009185, -11.028983636009185
25000, 1249950, -10.844502762473772, -10.844502762473772
26000, 1299950, -10.533847766032203, -10.533847766032203
27000, 1349950, -10.04316194253036, -10.04316194253036
28000, 1399950, -11.505319560525564, -11.505319560525564
29000, 1449950, -10.182167638842875, -10.182167638842875
30000, 1499950, -9.487690587349228, -9.487690587349228
31000, 1549950, -10.148640510580162, -10.148640510580162
32000, 1599950, -10.486800297766665, -10.486800297766665
33000, 1649950, -10.372846016409392, -10.372846016409392
34000, 1699950, -10.253267570030635, -10.253267570030635
35000, 1749950, -9.863778651538171, -9.863778651538171
36000, 1799950, -9.707284349451148, -9.707284349451148
37000, 1849950, -9.95957781609854, -9.95957781609854
38000, 1899950, -10.086697489483209, -10.086697489483209
39000, 1949950, -10.100465536279993, -10.100465536279993
40000, 1999950, -10.240205429957737, -10.240205429957737
41000, 2049950, -10.079271586896503, -10.079271586896503
42000, 2099950, -10.396060664224828, -10.396060664224828
43000, 2149950, -10.441608136285959, -10.441608136285959
44000, 2199950, -10.134307975833627, -10.134307975833627
45000, 2249950, -10.125383384976056, -10.125383384976056
46000, 2299950, -9.8174762153748, -9.8174762153748
47000, 2349950, -10.49818955802427, -10.49818955802427
48000, 2399950, -10.282431340566312, -10.282431340566312
49000, 2449950, -10.017360184819532, -10.017360184819532
50000, 2499950, -9.453386649110321, -9.453386649110321
