episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
1000, 49950, -95.81586231749893, -95.84684745485868, -95.47788669631039, -94.08001678959607
2000, 99950, -205.53164586647407, -306.54679272638685, -180.48979347039042, -204.2833020994718
3000, 149950, -81.32178275794064, -82.34498819637875, -74.65821964556737, -76.94015227838685
4000, 199950, -65.48415756690888, -87.62494852233036, -71.69239830425896, -56.933444575338754
5000, 249950, -64.94903644980963, -85.75347127094777, -69.59692135533318, -51.015724373419616
6000, 299950, -61.613079613425604, -71.18926988631245, -63.25390378563585, -49.023352777725016
7000, 349950, -50.68543419669791, -62.13542770771631, -65.29733453907001, -41.92248497210032
8000, 399950, -47.796331636103176, -52.924006492959364, -59.353545309326, -41.441521065988375
9000, 449950, -43.39943936561812, -54.43035249512862, -56.22655439324018, -34.84011811690366
10000, 499950, -45.75585011333069, -51.36931012288982, -53.22798677051913, -34.48366267102586
11000, 549950, -46.602026177873206, -54.469484830496384, -40.02203739519549, -36.39931690064925
12000, 599950, -47.6426174639932, -54.900405433492054, -41.48181574789176, -37.47826644135495
13000, 649950, -40.769465627339116, -55.126378784230404, -40.0959898030412, -53.303770217527834
14000, 699950, -40.17908190115006, -47.502011172470176, -33.75702155387534, -35.02120645280444
15000, 749950, -41.85879332870328, -50.96638290451873, -37.056407269218575, -34.6077746948454
16000, 799950, -39.495906879127574, -44.963113480650534, -43.62044547957812, -33.72643967771111
17000, 849950, -39.26718199361266, -49.240479084518256, -36.095360124974206, -36.208660744402565
18000, 899950, -39.08951938487593, -45.410162242752136, -32.632563894588344, -32.39774181991311
19000, 949950, -39.58945363330189, -39.71495390827202, -36.14121941238488, -32.02975317966461
20000, 999950, -42.177961517592976, -37.003934120512454, -39.69504824562068, -40.63050920705399
21000, 1049950, -37.42719405366056, -37.612186339985925, -37.57459903258716, -35.73351038375454
22000, 1099950, -45.995229198313645, -38.52437620932117, -34.749055134005395, -32.79671105700606
23000, 1149950, -46.16693118650811, -43.27557997209313, -42.25100267355491, -36.00603830116453
24000, 1199950, -42.88461271607115, -35.71999628508467, -37.55976630942125, -30.083504970565148
25000, 1249950, -36.68851511347982, -43.68843689928324, -35.11243067636079, -40.508131772573584
26000, 1299950, -32.829201416662094, -40.80347268591708, -38.4867834917691, -33.37745355682765
27000, 1349950, -39.19689046512484, -41.84008779672525, -38.359266073915556, -56.305222332574004
28000, 1399950, -35.39353334138679, -45.15868167353066, -36.315584633246324, -38.64562159920117
29000, 1449950, -35.769730167381944, -40.074216744062, -36.99146413664125, -37.316054434572884
30000, 1499950, -63.87220829328606, -62.108649314507105, -35.79269843157405, -32.30345833627742
31000, 1549950, -61.60129702043174, -42.137977413639916, -80.0628318157321, -39.66740985998485
32000, 1599950, -33.669351801058994, -33.51430806535801, -37.83533469650743, -28.63456619612313
33000, 1649950, -35.65092946039479, -36.51250150290562, -40.15223206966143, -31.314221564834604
34000, 1699950, -36.99106327751387, -37.76456367070904, -36.465820327489844, -32.09342909798432
35000, 1749950, -35.39573895844464, -40.83192748290066, -38.10711548148992, -34.316175560061346
36000, 1799950, -36.24011157960441, -37.633464550551466, -42.41446249432971, -31.60053660071559
37000, 1849950, -37.90710546065989, -33.816361957517685, -47.706917754359104, -32.85378655585702
38000, 1899950, -43.22645374988444, -44.954501134590565, -52.925448434661, -32.149537952227185
39000, 1949950, -31.54005418968746, -37.316416174121116, -34.82294413940185, -30.350676706880236
40000, 1999950, -39.45700345033306, -36.50391127245444, -39.19201506083361, -40.74968344105742
