episode,step,total_reward
1000, 49950, -381.220613
2000, 99950, -896.851534
3000, 149950, -315.265143
4000, 199950, -281.734949
5000, 249950, -271.315153
6000, 299950, -245.079606
7000, 349950, -220.040681
8000, 399950, -201.515405
9000, 449950, -188.896464
10000, 499950, -184.836810
11000, 549950, -177.492865
12000, 599950, -181.503105
13000, 649950, -189.295604
14000, 699950, -156.459321
15000, 749950, -164.489358
16000, 799950, -161.805906
17000, 849950, -160.811682
18000, 899950, -149.529987
19000, 949950, -147.475380
20000, 999950, -159.507453
21000, 1049950, -148.347490
22000, 1099950, -152.065372
23000, 1149950, -167.699552
24000, 1199950, -146.247880
25000, 1249950, -155.997514
26000, 1299950, -145.496911
27000, 1349950, -175.701467
28000, 1399950, -155.513421
29000, 1449950, -150.151465
30000, 1499950, -194.077014
31000, 1549950, -223.469516
32000, 1599950, -133.653561
33000, 1649950, -143.629885
34000, 1699950, -143.314876
35000, 1749950, -148.650957
36000, 1799950, -147.888575
37000, 1849950, -152.284172
38000, 1899950, -173.255941
39000, 1949950, -134.030091
40000, 1999950, -155.902613
