episode,step,agent0_rew,agent1_rew
200, 9950, -93.38369810956029, -89.68844950403222
400, 19950, -85.23812315040341, -79.4259828054154
600, 29950, -92.16557242740414, -84.55419443167011
800, 39950, -85.62605471303563, -74.86820177233582
1000, 49950, -96.18512252544683, -84.21444439816007
1200, 59950, -412.8785157081199, -309.7813702662241
1400, 69950, -148.32826014249883, -142.93386214454557
1600, 79950, -95.52553503243358, -92.46009486786211
1800, 89950, -68.0147414599053, -77.53770872114823
2000, 99950, -73.47038574393363, -69.11364027829845
2200, 109950, -66.50241890159094, -76.57055300924793
2400, 119950, -57.86932135749923, -58.17491980568955
2600, 129950, -71.68881570289813, -65.08725942291736
2800, 139950, -68.11386473248625, -66.37810637473034
3000, 149950, -53.59922713055049, -53.22283686684874
3200, 159950, -53.498944696655435, -58.25737448352573
3400, 169950, -56.44113234353839, -61.308593890073546
3600, 179950, -53.84436593697932, -56.43979448374717
3800, 189950, -54.278268669349615, -50.945437543699484
4000, 199950, -45.54204490276772, -46.78541346476728
4200, 209950, -47.224212133140576, -51.59445218334631
4400, 219950, -48.41367468668244, -53.195445472838244
4600, 229950, -49.91882559408889, -51.913368751345494
4800, 239950, -46.60114991710216, -52.949451232140376
5000, 249950, -42.191127978741264, -48.45136102842214
5200, 259950, -54.584141413553695, -54.242465633524645
5400, 269950, -52.44178253761706, -54.469481250594235
5600, 279950, -48.490626156816624, -52.57331875869386
5800, 289950, -47.084772968395264, -51.14103625285613
6000, 299950, -42.57584694790612, -48.21674494964658
6200, 309950, -38.370666092050364, -43.46096392282541
6400, 319950, -43.923691591507826, -50.40206815238463
6600, 329950, -41.12950284913359, -43.431462409300714
6800, 339950, -41.761892491872224, -43.656028186956206
7000, 349950, -42.264523639422194, -46.182523958648716
7200, 359950, -35.655318107873555, -39.11338002554781
7400, 369950, -38.08031327684535, -38.851090444484676
7600, 379950, -45.1025974919698, -48.72502844111623
7800, 389950, -36.41049063996269, -39.6517011304132
8000, 399950, -35.83952100615971, -37.38654532154681
8200, 409950, -35.35084241489731, -38.53172823209365
8400, 419950, -34.95558374357806, -38.3918384587947
8600, 429950, -33.64578505040218, -33.94873930209028
8800, 439950, -39.976299820723376, -40.11308207104768
9000, 449950, -37.52859031129574, -35.67460618903011
9200, 459950, -34.00696856351703, -33.005024512604194
9400, 469950, -35.90622647677864, -32.196049335681934
9600, 479950, -34.84959918776039, -31.90953116419499
9800, 489950, -36.471127846936064, -33.34757703769307
10000, 499950, -35.34584343266277, -32.91514113288385
10200, 509950, -36.794837801478636, -36.78207524286738
10400, 519950, -35.02598705590404, -33.41650799664885
10600, 529950, -36.20897677925652, -32.948566309257565
10800, 539950, -32.9819627488927, -32.72528274813433
11000, 549950, -31.117930217077145, -29.663684679524767
11200, 559950, -30.25639491300508, -30.820379681921395
11400, 569950, -36.1451856257142, -32.07424320055295
11600, 579950, -33.88721772263698, -34.49669558636219
11800, 589950, -28.9499646685961, -29.369855403509643
12000, 599950, -36.862686798078094, -32.491402769295725
12200, 609950, -30.49158673768277, -31.125251834470454
12400, 619950, -38.183945332697206, -35.337576634325885
12600, 629950, -31.69829573940002, -30.03744592362942
12800, 639950, -34.8269818562683, -32.84381433971036
13000, 649950, -33.97737454235465, -33.00577030345982
13200, 659950, -35.614148034437, -34.66493557094039
13400, 669950, -28.12798472954545, -30.254143026675855
13600, 679950, -33.58025083941789, -31.768903446235473
13800, 689950, -34.468482213328365, -33.82770165890714
14000, 699950, -32.65223654743876, -32.69557936751475
14200, 709950, -29.554693021873103, -29.820820153989462
14400, 719950, -33.83180675921631, -33.640905395184646
14600, 729950, -32.36883350307998, -32.73701001099811
14800, 739950, -34.41872747937659, -35.29314275763627
15000, 749950, -33.923060562693095, -33.99896264758691
15200, 759950, -30.2424831526869, -30.488924869586043
15400, 769950, -30.942812786079013, -32.40016718877905
15600, 779950, -32.88657910205043, -34.7161567435436
15800, 789950, -26.854744910849067, -30.017705019446257
16000, 799950, -28.0060528081755, -30.37730771219969
16200, 809950, -26.059524285987155, -29.54859839228508
16400, 819950, -26.938976124169635, -29.712913976259923
16600, 829950, -27.232280352250836, -29.322215410107848
16800, 839950, -34.82790656414568, -33.95502439431246
17000, 849950, -31.147652550589964, -32.633978255634744
17200, 859950, -30.229754000822275, -30.83586917068823
17400, 869950, -29.770114841653267, -29.97091595825495
17600, 879950, -32.37664026027642, -32.78551228803881
17800, 889950, -31.157588872691605, -33.286300168979125
18000, 899950, -33.91008660846904, -35.19371804506998
18200, 909950, -29.964810705148803, -31.991518575295245
18400, 919950, -30.667472221005934, -33.536950531042685
18600, 929950, -31.550694925578817, -33.1241398056248
18800, 939950, -27.46152909322079, -29.448721776042266
19000, 949950, -27.869139771792753, -30.366889234477654
19200, 959950, -27.728869564376808, -30.229621771473234
19400, 969950, -30.815031323205503, -32.54553670376987
19600, 979950, -28.924806861214556, -30.910231582216085
19800, 989950, -27.676853375954416, -29.17337794559463
20000, 999950, -33.193823630829336, -34.32522744742272
