episode,step,agent0_rew,agent1_rew
1000, 49950, -84.09985499251934, -82.713395772583
2000, 99950, -247.73678902409378, -156.04139591031645
3000, 149950, -66.78652394002965, -63.53396074565918
4000, 199950, -65.33628784732488, -56.92656130714719
5000, 249950, -64.81788394686482, -70.10640058971066
6000, 299950, -61.39841564809389, -55.429136748888695
7000, 349950, -52.18780109221062, -59.07922629519453
8000, 399950, -50.10482367341393, -54.54712442194607
9000, 449950, -58.68499075388111, -51.68431031748982
10000, 499950, -49.21860990408465, -47.61509108556172
11000, 549950, -42.65863594264567, -73.40000267114601
12000, 599950, -43.952069985310125, -43.003174813388625
13000, 649950, -41.92703838941888, -46.22202011755641
14000, 699950, -38.68562867714226, -52.53518634978583
15000, 749950, -35.57125042395205, -52.7752410399296
16000, 799950, -42.07126867458893, -38.30595785080064
17000, 849950, -34.37179093584856, -35.86579585204176
18000, 899950, -37.24765607510692, -46.2336437604096
19000, 949950, -36.84870906102251, -51.82158479669563
20000, 999950, -34.650690079144766, -42.022779322400716
21000, 1049950, -37.42764325914288, -42.226985880706444
22000, 1099950, -41.50592277705294, -46.970026494996624
23000, 1149950, -45.85295023962113, -44.656223708521665
24000, 1199950, -36.64459491418268, -48.09022509132116
25000, 1249950, -45.67927441843616, -50.2788868315614
26000, 1299950, -46.40412237468314, -40.002595818157296
27000, 1349950, -39.03176229255696, -33.22149851319276
28000, 1399950, -34.28843692085465, -36.861307147570635
29000, 1449950, -38.77204826495195, -32.90859073459267
30000, 1499950, -40.34794453279613, -34.90783552965697
31000, 1549950, -42.46454282771716, -39.5178585415853
32000, 1599950, -35.72080048056109, -29.561892996590366
33000, 1649950, -35.55048821322421, -38.625216867257095
34000, 1699950, -41.96567462568844, -40.85900065497849
35000, 1749950, -35.07231900140224, -50.66036132921052
36000, 1799950, -43.20884009480763, -28.211136145729512
37000, 1849950, -35.43908213062174, -34.37861387619318
38000, 1899950, -36.21278567551029, -39.63339685933013
39000, 1949950, -35.41237599914547, -42.814314802785844
40000, 1999950, -34.497069126762945, -29.73745811274863
