episode,step,total_reward
1000, 49950, -166.813251
2000, 99950, -403.778185
3000, 149950, -130.320485
4000, 199950, -122.262849
5000, 249950, -134.924285
6000, 299950, -116.827552
7000, 349950, -111.267027
8000, 399950, -104.651948
9000, 449950, -110.369301
10000, 499950, -96.833701
11000, 549950, -116.058639
12000, 599950, -86.955245
13000, 649950, -88.149059
14000, 699950, -91.220815
15000, 749950, -88.346491
16000, 799950, -80.377227
17000, 849950, -70.237587
18000, 899950, -83.481300
19000, 949950, -88.670294
20000, 999950, -76.673469
21000, 1049950, -79.654629
22000, 1099950, -88.475949
23000, 1149950, -90.509174
24000, 1199950, -84.734820
25000, 1249950, -95.958161
26000, 1299950, -86.406718
27000, 1349950, -72.253261
28000, 1399950, -71.149744
29000, 1449950, -71.680639
30000, 1499950, -75.255780
31000, 1549950, -81.982401
32000, 1599950, -65.282693
33000, 1649950, -74.175705
34000, 1699950, -82.824675
35000, 1749950, -85.732680
36000, 1799950, -71.419976
37000, 1849950, -69.817696
38000, 1899950, -75.846183
39000, 1949950, -78.226691
40000, 1999950, -64.234527
