episode,step,total_reward
200, 9950, -184.292817
400, 19950, -151.529396
600, 29950, -160.473048
800, 39950, -168.839152
1000, 49950, -165.324751
1200, 59950, -550.083347
1400, 69950, -378.403363
1600, 79950, -152.293277
1800, 89950, -123.559486
2000, 99950, -113.273424
2200, 109950, -111.469635
2400, 119950, -110.771303
2600, 129950, -108.160951
2800, 139950, -120.776572
3000, 149950, -116.162201
3200, 159950, -110.216063
3400, 169950, -120.503790
3600, 179950, -106.895871
3800, 189950, -110.456491
4000, 199950, -111.190929
4200, 209950, -110.810062
4400, 219950, -124.438589
4600, 229950, -103.345748
4800, 239950, -115.482973
5000, 249950, -123.409357
5200, 259950, -100.042410
5400, 269950, -107.362787
5600, 279950, -100.598491
5800, 289950, -111.520230
6000, 299950, -108.177696
6200, 309950, -113.248549
6400, 319950, -89.166221
6600, 329950, -112.543952
6800, 339950, -112.779797
7000, 349950, -99.724276
7200, 359950, -125.168042
7400, 369950, -107.217458
7600, 379950, -95.816713
7800, 389950, -98.170927
8000, 399950, -94.743983
8200, 409950, -107.608950
8400, 419950, -95.506026
8600, 429950, -103.139332
8800, 439950, -131.657570
9000, 449950, -103.587944
9200, 459950, -106.516590
9400, 469950, -95.177370
9600, 479950, -98.469756
9800, 489950, -106.546975
10000, 499950, -89.149278
10200, 509950, -86.750053
10400, 519950, -88.584963
10600, 529950, -80.773609
10800, 539950, -83.066462
11000, 549950, -87.813544
11200, 559950, -78.734244
11400, 569950, -88.665226
11600, 579950, -103.247622
11800, 589950, -76.997672
12000, 599950, -76.689635
12200, 609950, -73.458116
12400, 619950, -82.454300
12600, 629950, -77.054896
12800, 639950, -68.043244
13000, 649950, -89.545842
13200, 659950, -93.386850
13400, 669950, -85.021373
13600, 679950, -82.346448
13800, 689950, -75.132562
14000, 699950, -70.964382
14200, 709950, -74.068651
14400, 719950, -76.118005
14600, 729950, -74.490533
14800, 739950, -69.934082
15000, 749950, -66.431547
15200, 759950, -63.317416
15400, 769950, -58.913729
15600, 779950, -66.148476
15800, 789950, -64.894855
16000, 799950, -56.245397
16200, 809950, -60.559532
16400, 819950, -60.620236
16600, 829950, -56.166447
16800, 839950, -58.431611
17000, 849950, -62.599614
17200, 859950, -60.004082
17400, 869950, -66.108130
17600, 879950, -59.051661
17800, 889950, -61.628877
18000, 899950, -62.703293
18200, 909950, -55.768275
18400, 919950, -61.131361
18600, 929950, -52.751511
18800, 939950, -50.666623
19000, 949950, -55.400104
19200, 959950, -62.732476
19400, 969950, -61.042954
19600, 979950, -56.581178
19800, 989950, -59.149532
20000, 999950, -51.861165
