episode,step,agent0_rew,agent1_rew
200, 9950, -89.38901317176277, -94.90380343781374
400, 19950, -71.75771776652724, -79.7716782552259
600, 29950, -79.45614862100088, -81.01689962957018
800, 39950, -79.21456412886647, -89.62458767595952
1000, 49950, -78.64754304240626, -86.6772076679125
1200, 59950, -287.4275984925769, -262.6557489745462
1400, 69950, -229.96346205183454, -148.43990071251912
1600, 79950, -83.56344851944634, -68.7298287957587
1800, 89950, -62.706767459772735, -60.8527187049848
2000, 99950, -58.624400590221576, -54.649023415537506
2200, 109950, -56.74687231445984, -54.72276286149479
2400, 119950, -55.92843459532018, -54.84286858374737
2600, 129950, -58.07344816809304, -50.08750243027933
2800, 139950, -61.936654446296934, -58.83991792252703
3000, 149950, -60.94269552923876, -55.21950574695558
3200, 159950, -55.35753317374476, -54.85853009235017
3400, 169950, -60.42029880902368, -60.08349149049663
3600, 179950, -53.283392950005606, -53.61247825801684
3800, 189950, -57.34297821696107, -53.11351291629078
4000, 199950, -55.99286149641337, -55.198067573828375
4200, 209950, -54.608302920132246, -56.201758983597756
4400, 219950, -63.614764374269924, -60.82382430006465
4600, 229950, -50.769908299505595, -52.57583996251332
4800, 239950, -57.47196590348394, -58.01100670510527
5000, 249950, -63.85404551583788, -59.55531143452507
5200, 259950, -52.26970906330187, -47.77270104018763
5400, 269950, -53.83836959629356, -53.524417524969124
5600, 279950, -55.18139433400815, -45.417096961112044
5800, 289950, -60.378856369570606, -51.14137372276229
6000, 299950, -57.2668564614185, -50.91083924624916
6200, 309950, -60.36578925820539, -52.88276005583345
6400, 319950, -48.71563644569173, -40.45058497422738
6600, 329950, -58.59668001722184, -53.94727216739118
6800, 339950, -58.521350890745474, -54.258446017256716
7000, 349950, -52.732311034718315, -46.9919648097562
7200, 359950, -66.59522306831431, -58.572818896161934
7400, 369950, -58.22690286839404, -48.990555431592
7600, 379950, -50.950832090283164, -44.865880901913805
7800, 389950, -53.062560299877205, -45.10836644670827
8000, 399950, -50.797417931184825, -43.946565167376065
8200, 409950, -58.73817098110665, -48.87077868630395
8400, 419950, -52.632102529643944, -42.87392311351883
8600, 429950, -54.4960729467738, -48.643258705069556
8800, 439950, -75.02189552401641, -56.63567432808008
9000, 449950, -52.005450291387945, -51.58249329475659
9200, 459950, -58.45499034773307, -48.061599510254275
9400, 469950, -51.24866169855159, -43.9287083994509
9600, 479950, -50.17973999440346, -48.290016139693925
9800, 489950, -50.60059116711542, -55.94638409134232
10000, 499950, -46.04242929507076, -43.10684872918395
10200, 509950, -42.310478134751776, -44.439575218186434
10400, 519950, -44.936548172415954, -43.648414411081596
10600, 529950, -41.36270293389116, -39.41090578589954
10800, 539950, -42.997654095588594, -40.06880751434401
11000, 549950, -45.03649789991139, -42.777046541538226
11200, 559950, -40.00962685476511, -38.72461743616726
11400, 569950, -45.86505348428196, -42.80017226442727
11600, 579950, -52.71189700577189, -50.535725418359114
11800, 589950, -38.854139913732595, -38.1435317140187
12000, 599950, -35.98357081617095, -40.70606408047115
12200, 609950, -34.9865819984823, -38.47153373145518
12400, 619950, -40.47880477837669, -41.97549520211551
12600, 629950, -37.02523326587284, -40.02966242211818
12800, 639950, -34.040343010084534, -34.002901294170634
13000, 649950, -38.68779930845771, -50.85804289138422
13200, 659950, -44.307578374412245, -49.079271751579064
13400, 669950, -38.36054643055753, -46.660826223291735
13600, 679950, -39.838122281876906, -42.5083257888492
13800, 689950, -36.361413694997474, -38.7711481898974
14000, 699950, -36.25493920386541, -34.70944242130513
14200, 709950, -38.59156367395827, -35.47708736826309
14400, 719950, -36.55613388576865, -39.561871455573396
14600, 729950, -36.48482268746964, -38.00571013407785
14800, 739950, -36.644777334216236, -33.289304526080144
15000, 749950, -33.551645236612984, -32.87990167867558
15200, 759950, -33.73002072649628, -29.587395497136562
15400, 769950, -31.198832146051874, -27.714896980113
15600, 779950, -34.56553372933591, -31.582941947112086
15800, 789950, -34.307347016731065, -30.58750762156632
16000, 799950, -30.58893449076946, -25.65646288761973
16200, 809950, -33.182206807360764, -27.377325498260912
16400, 819950, -32.561226794048295, -28.059009633164706
16600, 829950, -30.787794953282223, -25.378651608559004
16800, 839950, -31.835879519051154, -26.59573174369936
17000, 849950, -34.23065163416615, -28.36896197202474
17200, 859950, -32.598124367508355, -27.405957214904028
17400, 869950, -35.06934044488972, -31.038789852847426
17600, 879950, -33.05057062646967, -26.001089912360694
17800, 889950, -33.72683014828512, -27.90204641465503
18000, 899950, -34.56525029432676, -28.138042373844037
18200, 909950, -31.70980989295411, -24.05846477847685
18400, 919950, -32.35563602144267, -28.775724649477162
18600, 929950, -29.44990711878448, -23.30160357584197
18800, 939950, -29.297855605873764, -21.368767245766165
19000, 949950, -32.292016871122186, -23.108087148068357
19200, 959950, -34.3620020751969, -28.37047436822612
19400, 969950, -34.21225637046237, -26.8306978711852
19600, 979950, -32.30122362108516, -24.279954072159217
19800, 989950, -32.80895280956058, -26.340579269010817
20000, 999950, -29.365863367718376, -22.495301989660756
