episode,step,agent0_rew,agent1_rew
1000, 49950, -78.92349194890497, -78.92349194890497
2000, 99950, -63.704922113134614, -63.704922113134614
3000, 149950, -17.02742458973048, -17.02742458973048
4000, 199950, -12.89305124325721, -12.89305124325721
5000, 249950, -12.16872634269149, -12.16872634269149
6000, 299950, -11.01311172049436, -11.01311172049436
7000, 349950, -11.126070580664214, -11.126070580664214
8000, 399950, -11.624561360533466, -11.624561360533466
9000, 449950, -10.703751704138863, -10.703751704138863
10000, 499950, -10.551053068281817, -10.551053068281817
11000, 549950, -10.788427526392093, -10.788427526392093
12000, 599950, -10.39742085742222, -10.39742085742222
13000, 649950, -10.508732187582819, -10.508732187582819
14000, 699950, -11.138288911389886, -11.138288911389886
15000, 749950, -10.732381969488765, -10.732381969488765
16000, 799950, -11.352555537146909, -11.352555537146909
17000, 849950, -11.073774084469777, -11.073774084469777
18000, 899950, -11.467318335574936, -11.467318335574936
19000, 949950, -11.402091356197099, -11.402091356197099
20000, 999950, -10.993657590332989, -10.993657590332989
21000, 1049950, -11.853819285585253, -11.853819285585253
22000, 1099950, -11.510515566583686, -11.510515566583686
23000, 1149950, -10.615854538641434, -10.615854538641434
24000, 1199950, -11.186158070913468, -11.186158070913468
25000, 1249950, -11.017821797977849, -11.017821797977849
26000, 1299950, -10.557750042038315, -10.557750042038315
27000, 1349950, -10.64475323767616, -10.64475323767616
28000, 1399950, -10.610157948459051, -10.610157948459051
29000, 1449950, -11.791959996670624, -11.791959996670624
30000, 1499950, -10.861348037345643, -10.861348037345643
