episode,step,agent0_rew,agent1_rew
1000, 49950, -75.3577350131599, -75.3577350131599
2000, 99950, -101.29708326670152, -101.29708326670152
3000, 149950, -12.610965275881496, -12.610965275881496
4000, 199950, -9.730307240638304, -9.730307240638304
5000, 249950, -10.762364895306066, -10.762364895306066
6000, 299950, -12.6996205218567, -12.6996205218567
7000, 349950, -11.353556132319959, -11.353556132319959
8000, 399950, -12.796172896973891, -12.796172896973891
9000, 449950, -12.17909952281585, -12.17909952281585
10000, 499950, -11.876221636296991, -11.876221636296991
11000, 549950, -11.310749538052095, -11.310749538052095
12000, 599950, -10.51359295614932, -10.51359295614932
13000, 649950, -11.146264615897994, -11.146264615897994
14000, 699950, -11.39611021559066, -11.39611021559066
15000, 749950, -11.635802243275599, -11.635802243275599
16000, 799950, -12.122519973058097, -12.122519973058097
17000, 849950, -11.772790964929202, -11.772790964929202
18000, 899950, -11.431492280069389, -11.431492280069389
19000, 949950, -11.528446249947068, -11.528446249947068
20000, 999950, -11.15707149474157, -11.15707149474157
21000, 1049950, -12.282932372250308, -12.282932372250308
22000, 1099950, -11.843848638423541, -11.843848638423541
23000, 1149950, -12.58574482538725, -12.58574482538725
24000, 1199950, -12.221681897652887, -12.221681897652887
25000, 1249950, -13.733644044586805, -13.733644044586805
26000, 1299950, -12.629316519512486, -12.629316519512486
27000, 1349950, -11.429897332951397, -11.429897332951397
28000, 1399950, -8.971692109379116, -8.971692109379116
29000, 1449950, -8.303517279326178, -8.303517279326178
30000, 1499950, -8.802937213109272, -8.802937213109272
31000, 1549950, -9.241393667139757, -9.241393667139757
32000, 1599950, -8.07675815089209, -8.07675815089209
33000, 1649950, -12.307512962002118, -12.307512962002118
34000, 1699950, -8.21892986246618, -8.21892986246618
35000, 1749950, -10.762859891197062, -10.762859891197062
36000, 1799950, -10.186665750103147, -10.186665750103147
37000, 1849950, -11.482885539877374, -11.482885539877374
38000, 1899950, -10.408438127886946, -10.408438127886946
39000, 1949950, -9.967245193851824, -9.967245193851824
40000, 1999950, -9.546356094010594, -9.546356094010594
