act0,act1,act2,act3,act4,act5,act6,episode,step
0.7435330152511597,5.30993529537227e-05,0.0449761338531971,0.21115875244140625,0.00027900136774405837,0.9997311234474182,0.0002688145323190838,1,0
0.9144783616065979,3.170434865751304e-05,0.02165529690682888,0.05958721786737442,0.004247437696903944,0.9995904564857483,0.00040958818863146007,1,1
0.7750985026359558,0.00017735159781295806,0.039204780012369156,0.17050182819366455,0.015017563477158546,0.9998082518577576,0.00019178134971298277,1,2
2.7703028990799794e-06,6.581866500710021e-07,0.9999644756317139,1.1217492101422977e-05,2.0853283785982057e-05,0.0033082973677664995,0.9966917037963867,1,3
1.1055231880163774e-05,0.00037470218376256526,4.019337918048649e-10,0.9996142387390137,3.288263883405307e-09,0.02171974815428257,0.9782801866531372,1,4
2.0254173449529844e-08,0.011064069345593452,7.717653599526031e-11,0.9889358878135681,2.402814613944315e-10,0.2738163471221924,0.7261836528778076,1,5
4.315671446875058e-07,4.1128831895775875e-08,0.9999933242797852,2.7852271955453034e-07,5.9209478422417305e-06,1.9061606337800185e-07,0.9999997615814209,1,6
3.5635457606986165e-07,1.0841565199370962e-05,2.8551514219543606e-07,0.9999876022338867,9.902496458380483e-07,0.968241274356842,0.03175870329141617,1,7
0.0009980442700907588,0.02867058850824833,0.07211896777153015,0.8624674677848816,0.03574490547180176,0.990371584892273,0.009628352709114552,1,8
0.02760656550526619,0.010972931049764156,0.8776302933692932,0.029469119384884834,0.05432114005088806,0.9985631108283997,0.0014368942938745022,1,9
0.05676848813891411,0.020197993144392967,0.5928022861480713,0.07690258324146271,0.2533286213874817,0.9454845190048218,0.054515451192855835,1,10
0.06051482632756233,0.008869925513863564,0.023406052961945534,0.035565298050642014,0.8716439604759216,0.9716753959655762,0.02832462452352047,1,11
0.16963545978069305,0.024309592321515083,0.055148106068372726,0.7111506462097168,0.03975614905357361,0.9514405727386475,0.04855945706367493,1,12
0.00248865969479084,9.04236458154628e-06,0.0008707417291589081,9.56357762333937e-05,0.9965358972549438,0.9988184571266174,0.0011815520701929927,1,13
0.22744761407375336,0.032798562198877335,0.06613141298294067,0.6157081127166748,0.057914383709430695,0.998829185962677,0.001170855714008212,1,14
0.728103518486023,0.03741152584552765,0.0017124112928286195,0.012499739415943623,0.22027276456356049,0.9732601642608643,0.02673981711268425,1,15
0.8385751247406006,0.014547561295330524,0.0001117195570259355,0.000827881449367851,0.1459377259016037,0.9992135763168335,0.0007863906212151051,1,16
0.9677090048789978,0.02296517603099346,0.005579042248427868,0.0002780323557090014,0.00346870138309896,0.9969268441200256,0.003073167521506548,1,17
0.36894893646240234,0.5106002688407898,0.0012129195965826511,0.05422351136803627,0.06501443684101105,0.9995427131652832,0.00045735936146229506,1,18
0.1362258940935135,0.045255858451128006,0.644057035446167,0.1055184081196785,0.06894276291131973,0.9925925135612488,0.007407444063574076,1,19
0.029030969366431236,0.964544951915741,0.00020716302969958633,0.002267603762447834,0.003949349746108055,0.9999597072601318,4.0277987864101306e-05,1,20
0.1906152069568634,0.02490462176501751,0.31105130910873413,0.42732810974121094,0.046100813895463943,0.9993847608566284,0.000615270750131458,1,21
0.33679473400115967,0.008859321475028992,0.025436703115701675,0.007995719090104103,0.6209134459495544,0.9994639754295349,0.0005360380164347589,1,22
0.060184113681316376,0.0009484466281719506,0.0009267758578062057,0.918931245803833,0.019009524956345558,0.8495541214942932,0.15044590830802917,1,23
0.27649936079978943,0.0015906908083707094,0.06412659585475922,0.007678534369915724,0.650104820728302,0.9993587136268616,0.0006412366637960076,1,24
0.5231940746307373,0.020296962931752205,0.22111794352531433,0.05044367536902428,0.1849474161863327,0.9833692908287048,0.016630779951810837,1,25
0.8051119446754456,0.051042478531599045,0.0011698226444423199,0.047214969992637634,0.09546073526144028,0.9983144998550415,0.0016855145804584026,1,26
0.24360746145248413,0.07334121316671371,0.014550200663506985,0.2672724723815918,0.40122857689857483,0.998445451259613,0.0015545713249593973,1,27
0.023527080193161964,0.01554685365408659,0.003909982740879059,0.9472113847732544,0.009804810397326946,0.820239782333374,0.1797601580619812,1,28
0.10645689815282822,0.0037991805002093315,0.10948757827281952,0.005011428147554398,0.775244951248169,0.9914432168006897,0.008556821383535862,1,29
0.03780079260468483,0.0030635588336735964,0.0011951185297220945,0.926494300365448,0.03144626319408417,0.9826881289482117,0.017311878502368927,1,30
0.7079967856407166,0.0007125292904675007,0.04918945953249931,0.00599931413307786,0.23610197007656097,0.9998337030410767,0.00016627865261398256,1,31
0.30785098671913147,0.0023561627604067326,0.0020285046193748713,0.00024608636158518493,0.6875182390213013,0.999907374382019,9.261840023100376e-05,1,32
0.013130844570696354,0.004040589090436697,0.0005287243402563035,0.9777913689613342,0.004508479498326778,0.988007664680481,0.011992284096777439,1,33
0.0971188023686409,0.00014783607912249863,0.004386694636195898,0.0013726868201047182,0.8969739675521851,0.9699984788894653,0.030001502484083176,1,34
0.7393832206726074,0.01682155206799507,0.003865444101393223,0.02646392211318016,0.21346591413021088,0.9975491166114807,0.002450890140607953,1,35
0.6904608607292175,0.03121138922870159,0.0020760854240506887,0.22655753791332245,0.04969414696097374,0.990035891532898,0.00996412429958582,1,36
0.7940025925636292,0.14636582136154175,0.0016219159588217735,0.02752976305782795,0.03047986887395382,0.9992050528526306,0.0007950251456350088,1,37
0.7396357655525208,0.01778549887239933,0.004640260711312294,0.22272621095180511,0.01521220337599516,0.9993125200271606,0.0006874346290715039,1,38
0.04298979416489601,0.04369678720831871,0.07940766960382462,0.045152321457862854,0.7887534499168396,0.9970634579658508,0.002936498261988163,1,39
0.005066875368356705,0.012858700007200241,0.013650133274495602,0.9572024345397949,0.011221902444958687,0.9238777160644531,0.07612226903438568,1,40
0.08851897716522217,0.03081512451171875,0.04873891919851303,0.04148099571466446,0.7904459834098816,0.9999662637710571,3.36815464834217e-05,1,41
0.0042003970593214035,0.20338016748428345,0.0015021577710285783,0.7809933423995972,0.009923961013555527,0.973289966583252,0.02671000175178051,1,42
0.040543604642152786,0.017068302258849144,0.39285972714424133,0.23517027497291565,0.31435805559158325,0.998971700668335,0.001028368715196848,1,43
0.26539090275764465,0.03505846858024597,0.5374355316162109,0.04670073091983795,0.1154143288731575,0.9578042030334473,0.04219586402177811,1,44
0.9412626624107361,0.049707792699337006,1.2600620721059386e-05,0.0008897538646124303,0.008127115666866302,0.9986218214035034,0.0013781695161014795,1,45
0.6157802939414978,0.366924524307251,3.4654389310162514e-05,0.003631617408245802,0.013628844171762466,0.995257556438446,0.0047423988580703735,1,46
0.6801192760467529,0.03784193843603134,0.0030096627306193113,0.004338525235652924,0.274690717458725,0.9893101453781128,0.010689854621887207,1,47
0.8912947773933411,0.03871476650238037,0.0012883212184533477,0.048063818365335464,0.020638316869735718,0.9966082572937012,0.0033917459659278393,1,48
0.06651768088340759,0.5427407622337341,0.0007089415448717773,0.09658961743116379,0.29344308376312256,0.8543060421943665,0.14569389820098877,1,49
0.8132805228233337,0.00012113289994886145,0.0007608967134729028,0.18318738043308258,0.0026501661632210016,0.9997319579124451,0.0002680580073501915,2,0
0.9567561149597168,3.7833826809219318e-06,0.00010239210678264499,0.0431089773774147,2.8760276109096594e-05,0.9987826943397522,0.0012173100840300322,2,1
0.3972647786140442,0.00040916624129749835,0.01000880729407072,0.5876601338386536,0.00465713394805789,0.9997456669807434,0.0002543001319281757,2,2
0.009782196953892708,0.0001035751702147536,0.9833178520202637,0.00498563377186656,0.0018106880597770214,0.9968685507774353,0.0031314536463469267,2,3
1.754532519271379e-07,1.5359265859160587e-08,2.867540623355258e-12,0.9999997615814209,6.369298751612851e-12,0.0006192458095028996,0.9993807077407837,2,4
0.31231942772865295,0.027292482554912567,0.5883564352989197,0.004270781297236681,0.06776077300310135,0.16336241364479065,0.8366376161575317,2,5
9.211716806012404e-11,2.3657173997548853e-09,1.897624005359807e-14,1.0,3.9595774846846316e-14,5.094922016724013e-05,0.9999490976333618,2,6
