episode,step,agent0_rew,agent1_rew
200, 9950, -85.33921573362498, -79.07392205148099
400, 19950, -83.72138600193702, -77.4479281117158
600, 29950, -83.54606448516384, -86.21911849449295
800, 39950, -79.47080583653877, -77.37774529614832
1000, 49950, -82.3408386137419, -79.60120967710245
1200, 59950, -299.51193695625574, -274.2188178420602
1400, 69950, -148.89384194922656, -99.23411130925743
1600, 79950, -79.89458439759579, -90.99815363107129
1800, 89950, -71.64833162638678, -73.06982010492257
2000, 99950, -66.33276453017689, -54.66817462234574
2200, 109950, -62.02318761571938, -53.67818782811696
2400, 119950, -61.07375291213175, -59.797415416750425
2600, 129950, -49.857138704907285, -54.235646350897284
2800, 139950, -36.318764823356084, -43.86807243025497
3000, 149950, -54.65033732618136, -52.27192999308508
3200, 159950, -40.45513775059609, -42.47864304644958
3400, 169950, -39.48968057076496, -47.166261204615175
3600, 179950, -39.97954419540428, -38.59176911649855
3800, 189950, -37.01791637881693, -41.213861827126564
4000, 199950, -37.61170139687595, -43.398661309128094
4200, 209950, -34.73907515996519, -41.137988954761184
4400, 219950, -34.04740266637581, -43.47311800717056
4600, 229950, -35.418643378682226, -39.05812877774634
4800, 239950, -35.12368982433042, -39.41292850952806
5000, 249950, -30.572640337968895, -32.66147593588324
5200, 259950, -32.6180228884949, -35.509641620006704
5400, 269950, -32.61902962929211, -37.5898297917981
5600, 279950, -37.227911539733206, -37.008548557829954
5800, 289950, -40.10586371945337, -43.56089690885253
6000, 299950, -34.442732241074964, -36.88307733507422
6200, 309950, -45.05512566970427, -39.33752662093878
6400, 319950, -38.418510477774724, -39.10559517595874
6600, 329950, -34.235329939081495, -37.5062294293187
6800, 339950, -41.64348757547974, -39.435380072516836
7000, 349950, -40.4901711448654, -40.10975277668413
7200, 359950, -28.35341372128772, -31.850180293368993
7400, 369950, -35.637293495469045, -44.18653785728659
7600, 379950, -33.316668165846586, -43.639852612052216
7800, 389950, -31.354733958540354, -36.80859032113042
8000, 399950, -37.07030641239086, -42.392466103496446
8200, 409950, -33.06744749205464, -38.616649508284155
8400, 419950, -30.34824971141985, -30.480202731936235
8600, 429950, -31.767283710618035, -33.45212585368483
8800, 439950, -29.93286279297981, -31.34048974121772
9000, 449950, -29.524970779074415, -35.689436141356445
9200, 459950, -42.00961753722102, -48.86360855193765
9400, 469950, -30.775810158657297, -33.41052096044132
9600, 479950, -28.048315487856417, -26.575727344256958
9800, 489950, -26.849070572225184, -25.52736422760189
10000, 499950, -27.62874006236669, -25.803540392277327
10200, 509950, -29.15588130640742, -32.25621663065978
10400, 519950, -27.17390273230495, -25.868009574413367
10600, 529950, -30.045163258614103, -30.96974452069627
10800, 539950, -30.163186045228386, -31.823470544219834
11000, 549950, -28.282784655251586, -27.480379891308385
11200, 559950, -34.481786086102105, -30.70499631387005
11400, 569950, -33.16251036977037, -31.2851328324668
11600, 579950, -26.567370708557895, -26.035353327371464
11800, 589950, -29.76240044806978, -32.78294159974476
12000, 599950, -27.272199857355364, -26.25003920150608
12200, 609950, -25.8789576071184, -25.880528471772145
12400, 619950, -30.408958809809857, -29.232238280718626
12600, 629950, -30.230246605442353, -28.171760896091463
12800, 639950, -24.381565446030855, -24.403455097682777
13000, 649950, -27.281418459473816, -26.364320950004753
13200, 659950, -26.085320462649605, -25.871017351938306
13400, 669950, -28.809262195715167, -28.24406182435966
13600, 679950, -30.09520926773009, -28.253709417873214
13800, 689950, -24.49063531983404, -22.49811348107676
14000, 699950, -23.46888854983711, -20.80396685236753
14200, 709950, -28.88754714436048, -30.82561920622179
14400, 719950, -32.69270458356627, -34.47407163074283
14600, 729950, -28.003970368231037, -29.429065103372967
14800, 739950, -24.750447968609954, -24.89231652519309
15000, 749950, -23.17666457141172, -24.696661888249015
15200, 759950, -26.578954597429405, -25.22064938543068
