episode,step,agent0_rew,agent1_rew
100, 4950, -102.35488139035424, -86.42575205006116
200, 9950, -94.12376141347853, -82.50700348794702
300, 14950, -75.56164067865653, -88.38903763376133
400, 19950, -101.66496222033936, -92.43359017102493
500, 24950, -84.2383644565765, -86.49041244758935
600, 29950, -96.55166296016449, -99.0120099727327
700, 34950, -94.83816609724872, -82.46818332591565
800, 39950, -80.06870245955025, -82.37909232034383
900, 44950, -84.89927970944461, -94.14138243962692
1000, 49950, -90.75367007441199, -80.6720671881373
1100, 54950, -474.16446099780353, -252.39454637590745
1200, 59950, -302.2846347083091, -497.69176374047106
1300, 64950, -146.3859206548513, -229.01797656932027
1400, 69950, -287.5983339423045, -150.0525658914104
1500, 74950, -120.11353976590536, -136.42676483946863
1600, 79950, -169.4342168018292, -101.44222659622943
1700, 84950, -85.78486743775049, -61.05732624944816
1800, 89950, -71.1750232293911, -60.155775363591836
1900, 94950, -61.089435072636896, -58.8264563099073
2000, 99950, -61.72063033085455, -69.52526826598047
2100, 104950, -67.22029444018034, -94.63693087387584
2200, 109950, -57.6986436076555, -61.389407981223286
2300, 114950, -66.0069618262823, -79.94068597259938
2400, 119950, -69.43708211078697, -65.62180945126148
2500, 124950, -64.42790658436455, -60.681376924292465
2600, 129950, -70.65100724105002, -70.27852116416344
2700, 134950, -60.22822018814814, -63.05398858048934
2800, 139950, -60.03825578348918, -56.515723124702845
2900, 144950, -63.623075341164125, -72.87411453120568
3000, 149950, -60.18416193764768, -62.86721238105197
3100, 154950, -63.704870628781336, -67.72601533566235
3200, 159950, -56.07732486076751, -63.97856141717361
3300, 164950, -66.60681344928521, -68.35589122166694
3400, 169950, -58.88025957757197, -66.61952414790892
3500, 174950, -66.10382787573607, -72.68480256652073
3600, 179950, -57.98852975383498, -63.0696109161804
3700, 184950, -58.75922213549298, -57.78305768328274
3800, 189950, -59.121557390450164, -58.55105722766228
3900, 194950, -61.51708978918968, -62.825746255826196
4000, 199950, -54.09148098275214, -59.38410438422729
4100, 204950, -52.70830643745495, -56.57767728764381
4200, 209950, -52.631928113453995, -55.00234473021906
4300, 214950, -56.13720732935694, -60.51931227332381
4400, 219950, -52.720499642224574, -52.772895491368736
4500, 224950, -56.71254661884789, -59.042466310725494
4600, 229950, -61.81569521068094, -65.25117970088411
4700, 234950, -51.62102112956762, -51.81075971405434
4800, 239950, -43.255087373580544, -42.51417869776248
4900, 244950, -54.52144807267545, -54.34621585295018
5000, 249950, -58.245254877568044, -58.927298946244804
5100, 254950, -46.96916267160313, -45.6975967436009
5200, 259950, -46.632431028545795, -42.02748415998582
5300, 264950, -49.56742309366552, -47.124315121671934
5400, 269950, -51.1620597303527, -47.81578857755165
5500, 274950, -55.67959412295158, -47.854293701288604
5600, 279950, -65.14434672986764, -58.291146922822726
5700, 284950, -44.065741233927774, -39.91255938901773
5800, 289950, -47.309347010250406, -41.45271832631378
5900, 294950, -49.584782337109374, -43.50934178550604
6000, 299950, -48.28402722193963, -44.18989955793587
6100, 304950, -54.209501652467104, -48.266720361498194
6200, 309950, -41.14459718124921, -42.86452403836864
6300, 314950, -42.55484280915738, -44.09260515217062
6400, 319950, -43.067596570738644, -42.54113030518549
6500, 324950, -41.28385163249888, -36.365696580026814
6600, 329950, -41.39638059207989, -40.368046486608
6700, 334950, -37.96000433340709, -38.60231974329029
6800, 339950, -41.150228238230866, -46.78324288283206
6900, 344950, -45.152659151562396, -45.81767580019642
7000, 349950, -41.3542258687573, -41.103440872802686
7100, 354950, -45.47907635584813, -47.87440096499359
7200, 359950, -40.25972955593268, -45.489860587734526
7300, 364950, -38.52023319911995, -45.95126142451963
7400, 369950, -32.82054839475089, -31.334707977133835
7500, 374950, -34.425851275301255, -33.68160162321159
7600, 379950, -35.63695756384106, -34.75074462318038
7700, 384950, -36.55200132493142, -43.2854478191855
7800, 389950, -34.729777527302296, -36.83200266105887
7900, 394950, -42.073897000673426, -44.35532132186759
8000, 399950, -35.319960286735, -36.75250449259315
8100, 404950, -51.577071152570326, -41.93159887207867
8200, 409950, -35.07900597632244, -36.49616131546748
8300, 414950, -36.13924848414057, -39.967733059985505
8400, 419950, -40.63313001469974, -43.23042025908725
8500, 424950, -31.750191582629476, -37.037307112185935
8600, 429950, -31.806157939113145, -34.40966716347179
8700, 434950, -31.855428148697488, -34.18118545577794
8800, 439950, -35.81156304281323, -35.69205438017878
8900, 444950, -29.23933895164427, -31.773430693497563
9000, 449950, -36.13260272768268, -47.12583284591684
9100, 454950, -30.886064586861934, -33.845185920537475
9200, 459950, -28.143252992432352, -31.067871046916853
9300, 464950, -28.50761327890341, -31.343968485210567
9400, 469950, -35.13510815584252, -40.85266464244335
9500, 474950, -30.054702445024375, -35.21921925971889
9600, 479950, -31.314238892556908, -35.368512123854586
9700, 484950, -27.091844314250135, -30.49843551646677
9800, 489950, -32.442724003820665, -35.72447654380032
9900, 494950, -28.792168352635404, -31.989970917210467
10000, 499950, -34.091760535907085, -35.37199031501251
