episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
200, 9950, -87.42195508023066, -84.719704506625, -101.66416945385379, -107.96569630352609
400, 19950, -91.56805591552126, -88.74957674315807, -110.44663193738923, -105.09440493223346
600, 29950, -99.77296716454603, -81.63571635231806, -109.33699313493531, -103.9845533832394
800, 39950, -83.61159965205253, -83.73802269497872, -108.80084592771878, -107.50210687670315
1000, 49950, -85.94839793488602, -84.06784567926766, -103.77312360920283, -114.05602460069514
1200, 59950, -483.8039828498848, -745.8514906988052, -575.1403558152673, -377.3845943506305
1400, 69950, -151.02580755679762, -175.79069857521324, -161.91627716278856, -160.8779793501473
1600, 79950, -62.79293952441383, -72.16243014054272, -83.91681486839825, -89.22851811630693
1800, 89950, -54.82627845362158, -71.11254217199041, -66.93510158762753, -65.4413080556304
2000, 99950, -58.70211921693412, -71.23438340349884, -63.456137970045596, -67.66877629644837
2200, 109950, -63.7120416862489, -77.54149613120583, -64.40954690410112, -64.20928540406808
2400, 119950, -74.49893782368827, -77.92242448702454, -68.06520763853922, -69.82822470634318
2600, 129950, -71.23076644536896, -72.77252478012808, -66.57654007091377, -65.8529862058486
2800, 139950, -73.55539345060113, -72.41095001209125, -68.02538254415514, -67.0707029336541
3000, 149950, -68.92696098837393, -75.38384411075991, -66.56412234932495, -67.08961202273771
3200, 159950, -75.7995347410612, -71.89584501180038, -73.44224586724228, -67.63564506452025
3400, 169950, -57.23218531282075, -56.99036966964135, -54.89095659066722, -54.70827636578053
3600, 179950, -66.04538450506647, -63.886081243143124, -58.544944694885814, -56.16073256111545
3800, 189950, -66.8107768462951, -61.2166734793594, -56.908863827622206, -52.81352756872602
4000, 199950, -69.03262325664409, -71.87538083133481, -57.04437042284486, -55.93289285336619
4200, 209950, -65.01288676698591, -55.61470794489591, -52.1294350074035, -52.69037182416148
4400, 219950, -66.24198062589697, -62.042235158409746, -56.91389266109074, -52.418552611456725
4600, 229950, -55.239410616712895, -47.37329396085024, -52.140755924287596, -46.91284925876133
4800, 239950, -55.91353844688161, -55.0030942849058, -58.51795030788668, -50.854268202492264
5000, 249950, -51.43603361199315, -53.74079833620439, -53.74601337466476, -47.51350303720932
5200, 259950, -46.32138602350138, -48.565554520113544, -47.479249035868605, -42.70459762405696
5400, 269950, -47.75015057649521, -56.079821260552215, -46.19793111240606, -45.7818156446345
5600, 279950, -46.221626113348485, -55.226319050524616, -49.32390672598335, -45.47779874391326
5800, 289950, -44.26693520656096, -48.871992278716924, -45.025304190747086, -38.67394558719941
6000, 299950, -47.721224504051804, -51.809027927246504, -45.18673453608124, -41.71466129569787
6200, 309950, -47.59374704101463, -56.10709723556222, -46.816076563207446, -43.387746718013844
6400, 319950, -50.610925995788236, -61.526606196222104, -50.949918183798324, -44.13923093914058
6600, 329950, -47.34187152744589, -53.60065370376388, -44.70008073591316, -42.23359366130626
