episode,step,total_reward
200, 9950, -151.308356
400, 19950, -152.698262
600, 29950, -149.136108
800, 39950, -165.276945
1000, 49950, -154.016424
1200, 59950, -601.588402
1400, 69950, -323.501865
1600, 79950, -173.441447
1800, 89950, -163.726409
2000, 99950, -137.302288
2200, 109950, -136.203783
2400, 119950, -175.276990
2600, 129950, -127.348666
2800, 139950, -109.396696
3000, 149950, -97.267199
3200, 159950, -99.976283
3400, 169950, -93.354981
3600, 179950, -83.116736
3800, 189950, -86.017113
4000, 199950, -84.620557
4200, 209950, -82.481212
4400, 219950, -69.625342
4600, 229950, -71.126074
4800, 239950, -77.280721
5000, 249950, -74.437520
5200, 259950, -79.747430
5400, 269950, -69.459460
5600, 279950, -65.345704
5800, 289950, -66.203362
6000, 299950, -63.028849
6200, 309950, -64.370633
6400, 319950, -65.602163
6600, 329950, -63.307714
6800, 339950, -60.893396
7000, 349950, -55.837815
7200, 359950, -62.467545
7400, 369950, -62.494875
7600, 379950, -64.472416
7800, 389950, -54.918782
8000, 399950, -61.607027
8200, 409950, -69.608535
8400, 419950, -53.726344
8600, 429950, -69.778463
8800, 439950, -57.934016
9000, 449950, -57.801696
9200, 459950, -56.368678
9400, 469950, -55.164821
9600, 479950, -54.825067
9800, 489950, -58.063213
10000, 499950, -60.902546
10200, 509950, -57.533102
10400, 519950, -52.506970
10600, 529950, -49.769028
10800, 539950, -54.296007
11000, 549950, -49.795836
11200, 559950, -55.879493
11400, 569950, -53.699519
11600, 579950, -53.809742
11800, 589950, -52.618830
12000, 599950, -46.877434
12200, 609950, -45.464869
12400, 619950, -46.167422
12600, 629950, -53.834322
12800, 639950, -46.106671
13000, 649950, -49.804436
13200, 659950, -54.697129
13400, 669950, -51.961227
13600, 679950, -42.642997
13800, 689950, -47.459331
14000, 699950, -53.542107
14200, 709950, -55.409163
14400, 719950, -46.689003
14600, 729950, -51.279483
14800, 739950, -45.784852
15000, 749950, -44.267991
15200, 759950, -51.694097
15400, 769950, -43.729095
15600, 779950, -48.690031
15800, 789950, -47.717145
16000, 799950, -44.801934
16200, 809950, -44.416659
16400, 819950, -45.138201
16600, 829950, -46.209856
16800, 839950, -43.092664
17000, 849950, -44.304517
17200, 859950, -45.270296
17400, 869950, -38.321892
17600, 879950, -46.891100
17800, 889950, -46.386632
18000, 899950, -48.448935
18200, 909950, -47.073582
18400, 919950, -51.238945
18600, 929950, -44.859545
18800, 939950, -41.073013
19000, 949950, -47.537135
19200, 959950, -51.188629
19400, 969950, -42.330285
19600, 979950, -45.312385
19800, 989950, -45.990295
20000, 999950, -41.076774
