episode,step,agent0_rew,agent1_rew
200, 9950, -77.6352317304412, -87.69940677342206
400, 19950, -79.54681614410383, -85.7106385240897
600, 29950, -76.86908768159668, -87.92538481719748
800, 39950, -74.20856345710307, -86.70056336796146
1000, 49950, -84.00861029455831, -90.25344486487795
1200, 59950, -317.04705360814137, -920.9559895647138
1400, 69950, -94.5116239250322, -180.2697678991268
1600, 79950, -94.36721389374652, -111.45522323747035
1800, 89950, -90.05864146789172, -127.00539714430128
2000, 99950, -68.87692510200162, -93.03494108066297
2200, 109950, -58.764916675597284, -91.0667660254896
2400, 119950, -62.82739194472422, -79.77120367932963
2600, 129950, -58.40315501900533, -66.77098818985104
2800, 139950, -60.278114888575494, -67.34389253292598
3000, 149950, -63.538488702598514, -65.14246510211478
3200, 159950, -56.08856522241349, -61.042378003647556
3400, 169950, -58.35897936173162, -64.21838162316638
3600, 179950, -59.93265068328934, -63.828279855578984
3800, 189950, -66.44308054916846, -64.2266542090015
4000, 199950, -51.214142371810546, -59.384040511023414
4200, 209950, -50.23205676436201, -48.772033685894876
4400, 219950, -53.95748422904837, -56.1304262003751
4600, 229950, -49.98068527235409, -58.72730544268821
4800, 239950, -51.54069446504874, -53.10267039528058
5000, 249950, -52.38713645217902, -54.632710307254
5200, 259950, -52.16235986584865, -57.0040816791384
5400, 269950, -49.502954171895475, -51.417829222970205
5600, 279950, -51.50856142631674, -57.441037033057206
5800, 289950, -53.20464848125498, -57.23476044279681
6000, 299950, -51.41906098005549, -56.99199670595662
6200, 309950, -43.42946105129625, -50.5932409416239
6400, 319950, -43.95010358741388, -47.886981299110445
6600, 329950, -46.91845724976438, -53.447800598821296
6800, 339950, -51.90245345145738, -57.4830847884227
7000, 349950, -42.494653301979746, -49.06109547704822
7200, 359950, -45.37942312388295, -51.587688644443425
7400, 369950, -50.42362469625428, -54.53170871250203
7600, 379950, -44.51241833266151, -45.89073096988152
7800, 389950, -42.497228650488836, -47.025770825208504
8000, 399950, -42.60877269525961, -47.6493932330226
8200, 409950, -45.236345724181504, -51.47663361867795
8400, 419950, -47.295437543773716, -50.12501659693356
8600, 429950, -46.368279730718875, -47.08011542054987
8800, 439950, -41.40320770335962, -49.68534188941051
9000, 449950, -40.17233341630085, -48.81990403807969
9200, 459950, -38.72186896712113, -47.24319087534026
9400, 469950, -45.87687539939812, -53.149575823565534
9600, 479950, -41.66181425661213, -55.07591289699323
9800, 489950, -45.17763702987095, -52.15761023674859
10000, 499950, -38.97931874802886, -46.20498049325957
10200, 509950, -44.65183124036038, -47.940242938643514
10400, 519950, -44.45427887884716, -47.38317087666363
10600, 529950, -38.89489439754847, -41.229159281108686
10800, 539950, -36.92177207994232, -37.652889164932894
11000, 549950, -50.60959118522267, -43.788127224934534
11200, 559950, -39.886646837307296, -39.97890838820119
11400, 569950, -37.98070119159761, -39.149584291177554
11600, 579950, -44.73402641936307, -41.950732997449656
11800, 589950, -39.349212857152104, -41.03250531395773
12000, 599950, -32.40792930533317, -35.860626165944865
12200, 609950, -47.5742145678783, -46.12828826909694
12400, 619950, -34.810563754635716, -40.012391669492
12600, 629950, -36.235397100676444, -44.608724199897026
12800, 639950, -37.95177142980046, -39.81900445529687
13000, 649950, -38.69656476626557, -41.11631136649222
13200, 659950, -40.65716311178813, -45.61839664249588
13400, 669950, -40.12558095687974, -36.044773342338836
13600, 679950, -38.73291318711356, -40.450561013355625
13800, 689950, -35.100112745619164, -38.19010320192847
14000, 699950, -34.080860518303105, -43.63976459015738
14200, 709950, -35.07061523137272, -35.49084258068892
14400, 719950, -40.87406916092681, -43.80463775453238
14600, 729950, -39.27289861409919, -42.101749723321674
14800, 739950, -41.755606990086875, -45.26795375377773
15000, 749950, -37.352688890505036, -39.52594318400014
15200, 759950, -35.450671187632416, -38.405845327495626
15400, 769950, -37.58236753559453, -41.43260492675278
15600, 779950, -39.35159400411678, -37.92870894422481
15800, 789950, -34.71665337155935, -34.86326232328972
16000, 799950, -32.95261699794882, -33.89808169294677
16200, 809950, -31.484915098168685, -28.925474287760675
16400, 819950, -31.85042979599669, -28.95940316812904
16600, 829950, -32.220323511961936, -34.15287710861386
16800, 839950, -36.324672682837516, -37.110772529959455
17000, 849950, -34.782802482373135, -33.91953591286414
17200, 859950, -39.77014255181683, -38.828991952040994
17400, 869950, -35.989032997070794, -35.50161998710653
17600, 879950, -35.36806473872955, -34.92673357829474
17800, 889950, -36.745418738858916, -34.677807154609674
18000, 899950, -31.181206839727302, -33.26054967782408
18200, 909950, -30.830087037626853, -32.2084157217851
18400, 919950, -33.829991638131006, -33.175127856608626
18600, 929950, -33.6667853610764, -32.9635468845381
18800, 939950, -37.95532721279905, -32.49204029550282
19000, 949950, -33.385139170638396, -31.74470321422431
19200, 959950, -39.679156963188895, -37.892949217681014
19400, 969950, -31.730728949570622, -31.94026983773511
19600, 979950, -36.555734586653976, -34.00872118051856
19800, 989950, -38.92917086200041, -35.09530873916964
20000, 999950, -38.94426458925366, -33.48233453658112
