episode,step,total_reward
200, 9950, -165.334639
400, 19950, -165.257455
600, 29950, -164.794472
800, 39950, -160.909127
1000, 49950, -174.262055
1200, 59950, -1238.003043
1400, 69950, -274.781392
1600, 79950, -205.822437
1800, 89950, -217.064039
2000, 99950, -161.911866
2200, 109950, -149.831683
2400, 119950, -142.598596
2600, 129950, -125.174143
2800, 139950, -127.622007
3000, 149950, -128.680954
3200, 159950, -117.130943
3400, 169950, -122.577361
3600, 179950, -123.760931
3800, 189950, -130.669735
4000, 199950, -110.598183
4200, 209950, -99.004090
4400, 219950, -110.087910
4600, 229950, -108.707991
4800, 239950, -104.643365
5000, 249950, -107.019847
5200, 259950, -109.166442
5400, 269950, -100.920783
5600, 279950, -108.949598
5800, 289950, -110.439409
6000, 299950, -108.411058
6200, 309950, -94.022702
6400, 319950, -91.837085
6600, 329950, -100.366258
6800, 339950, -109.385538
7000, 349950, -91.555749
7200, 359950, -96.967112
7400, 369950, -104.955333
7600, 379950, -90.403149
7800, 389950, -89.522999
8000, 399950, -90.258166
8200, 409950, -96.712979
8400, 419950, -97.420454
8600, 429950, -93.448395
8800, 439950, -91.088550
9000, 449950, -88.992237
9200, 459950, -85.965060
9400, 469950, -99.026451
9600, 479950, -96.737727
9800, 489950, -97.335247
10000, 499950, -85.184299
10200, 509950, -92.592074
10400, 519950, -91.837450
10600, 529950, -80.124054
10800, 539950, -74.574661
11000, 549950, -94.397718
11200, 559950, -79.865555
11400, 569950, -77.130285
11600, 579950, -86.684759
11800, 589950, -80.381718
12000, 599950, -68.268555
12200, 609950, -93.702503
12400, 619950, -74.822955
12600, 629950, -80.844121
12800, 639950, -77.770776
13000, 649950, -79.812876
13200, 659950, -86.275560
13400, 669950, -76.170354
13600, 679950, -79.183474
13800, 689950, -73.290216
14000, 699950, -77.720625
14200, 709950, -70.561458
14400, 719950, -84.678707
14600, 729950, -81.374648
14800, 739950, -87.023561
15000, 749950, -76.878632
15200, 759950, -73.856517
15400, 769950, -79.014972
15600, 779950, -77.280303
15800, 789950, -69.579916
16000, 799950, -66.850699
16200, 809950, -60.410389
16400, 819950, -60.809833
16600, 829950, -66.373201
16800, 839950, -73.435445
17000, 849950, -68.702338
17200, 859950, -78.599135
17400, 869950, -71.490653
17600, 879950, -70.294798
17800, 889950, -71.423226
18000, 899950, -64.441757
18200, 909950, -63.038503
18400, 919950, -67.005119
18600, 929950, -66.630332
18800, 939950, -70.447368
19000, 949950, -65.129842
19200, 959950, -77.572106
19400, 969950, -63.670999
19600, 979950, -70.564456
19800, 989950, -74.024480
20000, 999950, -72.426599
