episode,step,total_reward
1000, 49950, -163.734840
2000, 99950, -297.175185
3000, 149950, -134.055286
4000, 199950, -118.468742
5000, 249950, -116.319889
6000, 299950, -114.647981
7000, 349950, -114.003550
8000, 399950, -100.903392
9000, 449950, -90.731135
10000, 499950, -85.409529
11000, 549950, -81.147298
12000, 599950, -89.916962
13000, 649950, -82.501848
14000, 699950, -83.197044
15000, 749950, -94.841158
16000, 799950, -78.540619
17000, 849950, -72.903548
18000, 899950, -75.154699
19000, 949950, -76.157764
20000, 999950, -72.187688
21000, 1049950, -73.919718
22000, 1099950, -75.898976
23000, 1149950, -71.890465
24000, 1199950, -83.762111
25000, 1249950, -78.834644
26000, 1299950, -78.590195
27000, 1349950, -74.752965
28000, 1399950, -80.585957
29000, 1449950, -67.102876
30000, 1499950, -68.938411
31000, 1549950, -74.187166
32000, 1599950, -70.787128
33000, 1649950, -83.469025
34000, 1699950, -63.062405
35000, 1749950, -61.510544
36000, 1799950, -75.348186
37000, 1849950, -62.125564
38000, 1899950, -61.014353
39000, 1949950, -69.979730
40000, 1999950, -62.766392
