episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
200, 9950, -74.99964245529864, -85.15035854495545, -87.99663473054538, -67.39092901111687
400, 19950, -88.43544013087332, -88.58271115020078, -80.36140287054633, -74.365972493744
600, 29950, -90.23262169711829, -93.59596716695731, -82.53591251583529, -69.13493940897165
800, 39950, -81.62869356023548, -88.03067060990028, -83.28205738448683, -74.19100668902183
1000, 49950, -84.2978924901622, -87.1403214395026, -82.51571938981859, -77.8424524715713
1200, 59950, -204.15396734030492, -182.2889504590564, -129.15420038330237, -363.082085656204
1400, 69950, -144.46652916955324, -78.2567060300124, -73.4579009561421, -107.35263923753584
1600, 79950, -65.44796316975959, -65.75556291087184, -61.837134002861774, -73.50157228116666
1800, 89950, -48.99800096013959, -55.21423152164085, -54.39874945343798, -59.784644208844256
2000, 99950, -50.173670862255385, -52.544955827082056, -54.33659156690374, -50.91017019895116
2200, 109950, -41.454075462012014, -45.17881600073808, -47.728926410098794, -48.42013546773202
2400, 119950, -44.91931471032376, -41.96054933833614, -43.753759129942466, -51.24225222092402
2600, 129950, -41.651496888268284, -42.563097522426915, -43.62869012312742, -48.98508114786617
2800, 139950, -40.96997921179753, -40.238755501668095, -40.750825625045934, -45.44748917436609
3000, 149950, -42.88493414388768, -38.001649481893146, -37.131163342167866, -45.262360573106804
3200, 159950, -36.3284350816659, -35.92987098914454, -35.40610122864427, -40.473348718794654
3400, 169950, -39.809616561925736, -35.895141317185036, -35.17784556697007, -42.349734779085864
3600, 179950, -39.7934614179873, -32.92296183717587, -32.93221697597131, -35.868846856266316
3800, 189950, -40.67651499105454, -35.038029842736286, -34.214714841680454, -39.36326174661894
4000, 199950, -39.67725537822148, -34.957034582601416, -33.71806317045154, -41.21049669142303
4200, 209950, -43.117201831786566, -36.102103264229775, -34.52323489692553, -43.11542614426886
4400, 219950, -43.34525563858206, -36.87289212140146, -34.375242563655966, -43.03565160543696
4600, 229950, -39.86343033349013, -34.875127405945214, -29.171310613044206, -41.720224194471264
4800, 239950, -35.483690456229226, -32.095743117655836, -30.282502349651846, -35.895803493011186
5000, 249950, -30.43850008081722, -26.643574675151932, -24.803843481702742, -32.62297474849837
5200, 259950, -33.71911850766726, -28.500505309297576, -25.70060030163842, -34.11583117466492
5400, 269950, -36.20397199713803, -29.854867821187582, -28.115218732598546, -36.15612063308693
5600, 279950, -38.384610514186946, -31.37674637910832, -29.671136086632924, -37.036025028442936
5800, 289950, -34.19765582650672, -27.18842262849197, -26.693677240718642, -33.59138024035349
6000, 299950, -32.267515514825824, -28.707891202095478, -27.87720711125202, -34.82496975261882
6200, 309950, -32.26884893287031, -29.466611395583822, -27.99041500917502, -33.466402757797376
6400, 319950, -33.04417886137283, -27.590251215079967, -25.734271235785144, -31.074060827698656
6600, 329950, -30.394626354779337, -24.57300632958334, -22.935118826676806, -29.38246107184099
6800, 339950, -27.939803842981448, -23.586465599453266, -22.521911515343856, -30.771303944254004
7000, 349950, -32.10400717364213, -27.170126993394593, -22.584212444355114, -34.66840248660369
7200, 359950, -29.95507234415787, -28.22507230553323, -26.104954844979066, -32.722346371643674
7400, 369950, -26.094850597549563, -23.834356270060724, -22.444453883179378, -28.79610542570094
7600, 379950, -25.29971089062111, -25.100416895620015, -23.379243038099514, -29.311039805177533
7800, 389950, -28.630115468620364, -27.10050466738793, -23.767994876721776, -28.94087964421533
8000, 399950, -21.87290820499399, -21.9070493976925, -22.30654135304797, -23.853470945189336
8200, 409950, -26.010519533962096, -23.20404086342262, -22.547585489091833, -27.204730437504004
8400, 419950, -25.923339961913765, -26.20357981469863, -21.978239484347103, -28.028231066605986
8600, 429950, -22.140022148887738, -19.921292607244947, -19.82097416445271, -22.107054313036297
8800, 439950, -21.892228375006265, -21.443067511148712, -19.42385809579994, -23.614186194938803
9000, 449950, -24.512021706669216, -22.31945061885366, -21.908526540087617, -24.60238927121175
9200, 459950, -21.766871197138716, -20.556916641710142, -21.045076152396685, -25.544509786793686
9400, 469950, -23.558797880937558, -23.58808061248, -24.25885550640269, -26.433164698512883
9600, 479950, -21.746388300376925, -21.751568043220047, -23.438977638125625, -22.60055912040845
9800, 489950, -24.35569930653257, -23.262132283370683, -21.443669085399442, -23.449788834751065
10000, 499950, -22.61031103234187, -22.811051431124778, -22.63188157406335, -21.673793965827425
10200, 509950, -23.37859422624402, -22.384625933759043, -21.82192053074287, -21.933171170885174
10400, 519950, -24.320616803943004, -23.188921174886428, -21.04766364111434, -24.607479715949893
10600, 529950, -23.553178105877674, -24.244303719326126, -22.284202771260553, -26.518943801246515
10800, 539950, -20.138077844464153, -19.265466991934346, -19.258112838023113, -20.20482922379341
11000, 549950, -23.18251091456531, -22.401225475935334, -21.225426470538068, -22.2916998182391
11200, 559950, -23.153299091437283, -22.231385056948458, -22.190779026597124, -22.484351520360132
11400, 569950, -22.671527083817754, -20.688752601378727, -19.429371709886908, -22.585424654714924
11600, 579950, -20.447254147427657, -19.89575264582448, -20.447728240898297, -21.27695330931903
11800, 589950, -23.425696970525834, -20.552315165798696, -21.975116758492923, -22.95536627197962
12000, 599950, -25.413905408978415, -25.120150989777734, -22.82503796271837, -23.815059486514183
12200, 609950, -21.01405196517269, -21.159705068334798, -22.115866075439932, -23.547728147411622
12400, 619950, -21.1389080858087, -21.85501694130719, -21.152542969527307, -22.874749964436674
12600, 629950, -21.303307415843236, -20.934881015996716, -20.938093067411387, -23.28525310050809
12800, 639950, -20.776629705842996, -22.1290775270947, -20.931703143752312, -21.380262703654857
13000, 649950, -18.173936346715667, -18.787183333795074, -19.222594437145634, -19.695863680151568
13200, 659950, -22.42894765626967, -23.7328401352686, -24.29754895171032, -23.98146284573998
13400, 669950, -21.955543513646802, -23.117271513804535, -22.671057699581638, -20.95367516111678
13600, 679950, -20.02551060076611, -21.278284001959772, -20.491872217429517, -19.495876823763655
13800, 689950, -21.401474836350406, -23.74274683989599, -20.79070658852918, -21.416028126265154
14000, 699950, -20.489656490621883, -19.756725084480472, -20.153567350866798, -20.677878876941534
14200, 709950, -18.797000439009, -18.83627753371095, -18.62835985218282, -18.781850319343974
14400, 719950, -18.756166265088613, -21.267055957957567, -19.96721450847957, -21.05061001959099
14600, 729950, -20.828468880797416, -23.161529255321142, -23.14930366033927, -23.317254565978622
14800, 739950, -19.458496493898814, -21.57204469680773, -20.47629696151066, -20.53631457159867
15000, 749950, -19.337123689121878, -20.72759243938287, -20.584717387909013, -18.877016581032922
15200, 759950, -19.50947997886055, -20.295129217716486, -20.92624319567607, -19.370392273818485
15400, 769950, -16.614467573854014, -19.817285221207054, -17.218327607281914, -18.310972513500555
15600, 779950, -20.840379847409437, -21.329802287226556, -20.068214495557253, -19.34379432786311
15800, 789950, -20.545617247745824, -21.564131692093454, -19.757118100244906, -19.26542418840492
16000, 799950, -18.72875512518393, -21.354567772673384, -19.24623147764, -18.724261605167953
16200, 809950, -20.255981771716442, -22.27910242003996, -20.727786067694918, -20.618081272469666
16400, 819950, -19.241229240064648, -20.653403044146852, -20.471403364518164, -20.13780351597003
16600, 829950, -20.240706671548363, -23.859718348502394, -21.718105520027656, -21.981252885548102
16800, 839950, -18.81374480138894, -21.30720783587959, -20.580665707089246, -20.74622348298477
17000, 849950, -19.70370065252131, -19.395951855396525, -20.166135828525572, -20.40108255734416
