episode,step,total_reward
100, 4950, -171.055453
200, 9950, -168.053702
300, 14950, -143.833128
400, 19950, -157.244754
500, 24950, -158.371282
600, 29950, -169.747771
700, 34950, -157.888967
800, 39950, -161.719477
900, 44950, -170.851078
1000, 49950, -139.962184
1100, 54950, -417.940316
1200, 59950, -386.332342
1300, 64950, -213.716576
1400, 69950, -180.287406
1500, 74950, -158.505218
1600, 79950, -138.486035
1700, 84950, -149.285981
1800, 89950, -143.847235
1900, 94950, -149.115575
2000, 99950, -142.454453
2100, 104950, -140.731467
2200, 109950, -148.810585
2300, 114950, -126.500834
2400, 119950, -145.064431
2500, 124950, -137.442376
2600, 129950, -121.942561
2700, 134950, -128.562025
2800, 139950, -120.901218
2900, 144950, -119.990922
3000, 149950, -125.132224
3100, 154950, -121.327449
3200, 159950, -113.487711
3300, 164950, -127.181082
3400, 169950, -119.308350
3500, 174950, -112.573667
3600, 179950, -121.035178
3700, 184950, -114.910550
3800, 189950, -117.009071
3900, 194950, -101.680979
4000, 199950, -118.413198
4100, 204950, -108.762220
4200, 209950, -95.857934
4300, 214950, -110.400938
4400, 219950, -84.041689
4500, 224950, -93.903337
4600, 229950, -98.986050
4700, 234950, -88.613387
4800, 239950, -93.389309
4900, 244950, -102.687072
5000, 249950, -92.312106
5100, 254950, -90.185231
5200, 259950, -91.648219
5300, 264950, -104.129543
5400, 269950, -94.747113
5500, 274950, -101.229544
5600, 279950, -89.894022
5700, 284950, -100.312018
5800, 289950, -112.452273
5900, 294950, -95.278804
6000, 299950, -79.351331
6100, 304950, -88.324898
6200, 309950, -91.051842
6300, 314950, -83.391171
6400, 319950, -90.616494
6500, 324950, -107.289946
6600, 329950, -92.749010
6700, 334950, -90.490044
6800, 339950, -83.264329
6900, 344950, -74.432929
7000, 349950, -78.491175
7100, 354950, -100.187855
7200, 359950, -107.109543
7300, 364950, -114.784468
7400, 369950, -98.001134
7500, 374950, -117.587929
7600, 379950, -84.561137
7700, 384950, -95.602103
