episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
200, 9950, -28.462311557788944, -0.4824120603015075, -14.313869346733675, -21.804020100502512, -0.40703517587939697, -11.15125628140703
400, 19950, -27.755, -0.555, -13.977799999999995, -21.355, -0.445, -10.969499999999998
600, 29950, -27.68, -0.48, -14.053799999999994, -21.705, -0.425, -11.158300000000002
800, 39950, -27.745, -0.535, -13.963900000000002, -21.395, -0.43, -11.013699999999998
1000, 49950, -27.315, -0.48, -13.723600000000001, -21.32, -0.465, -10.945599999999999
1200, 59950, -29.105, -0.555, -14.770300000000002, -18.085, -0.415, -9.765500000000001
1400, 69950, -23.69, -0.71, -13.013000000000003, -15.925, -0.515, -9.250200000000001
1600, 79950, -17.345, -0.63, -10.720000000000002, -24.28, -0.355, -13.034400000000003
1800, 89950, -26.965, -0.63, -14.564599999999992, -19.26, -0.29, -9.694000000000003
2000, 99950, -13.045, -0.315, -7.3087, -17.63, -0.26, -8.507800000000005
2200, 109950, -15.38, -0.465, -8.732999999999999, -18.355, -0.28, -8.912999999999997
2400, 119950, -18.39, -0.32, -10.119800000000001, -2.59, -0.075, -1.3999999999999997
2600, 129950, -23.43, -0.485, -12.562899999999997, -0.45, -0.045, -0.34049999999999997
2800, 139950, -25.865, -0.505, -13.543600000000005, -0.86, -0.06, -0.4778999999999998
3000, 149950, -31.26, -0.665, -15.785000000000004, -1.39, -0.055, -0.7481
3200, 159950, -39.785, -0.67, -19.5761, -1.205, -0.02, -0.6049000000000001
3400, 169950, -32.46, -0.53, -16.2477, -1.805, -0.04, -0.8129999999999998
3600, 179950, -34.245, -0.54, -17.304600000000004, -2.065, -0.045, -1.0261000000000002
3800, 189950, -30.68, -0.49, -15.061300000000006, -6.33, -0.165, -3.1492999999999993
4000, 199950, -34.185, -0.535, -16.836, -3.16, -0.155, -1.825
4200, 209950, -29.47, -0.565, -14.554500000000003, -1.335, -0.08, -0.8081000000000005
4400, 219950, -28.99, -0.49, -14.617199999999995, -2.205, -0.07, -1.1515
4600, 229950, -32.095, -0.555, -15.910600000000004, -8.505, -0.16, -3.7736
4800, 239950, -34.105, -0.58, -17.16639999999999, -2.385, -0.065, -1.1354
5000, 249950, -28.325, -0.62, -14.517600000000009, -5.86, -0.095, -2.7639000000000005
5200, 259950, -30.495, -0.615, -15.373899999999994, -5.985, -0.16, -2.9432999999999994
5400, 269950, -31.33, -0.715, -16.148100000000003, -10.295, -0.185, -4.9485
5600, 279950, -28.375, -0.61, -14.7126, -8.59, -0.18, -4.3436
5800, 289950, -30.99, -0.64, -15.461100000000002, -9.965, -0.205, -4.941600000000003
6000, 299950, -28.885, -0.655, -14.806100000000004, -6.445, -0.155, -3.4117000000000006
6200, 309950, -29.2, -0.73, -15.513900000000008, -9.34, -0.22, -4.7090000000000005
6400, 319950, -30.135, -0.665, -15.788699999999997, -9.71, -0.275, -5.328600000000002
6600, 329950, -30.97, -0.79, -16.675199999999997, -9.7, -0.115, -4.812800000000004
6800, 339950, -32.14, -0.78, -17.042600000000007, -10.805, -0.15, -5.0451000000000015
7000, 349950, -36.725, -0.75, -18.7592, -8.585, -0.135, -3.9175999999999993
7200, 359950, -40.255, -0.71, -20.7843, -12.515, -0.2, -5.704199999999998
7400, 369950, -39.52, -0.805, -20.4937, -7.74, -0.105, -3.930300000000001
7600, 379950, -40.47, -0.88, -20.945100000000004, -11.38, -0.235, -6.037299999999998
7800, 389950, -40.635, -0.905, -20.99179999999999, -12.65, -0.34, -6.227500000000003
8000, 399950, -36.355, -0.895, -19.084499999999995, -5.92, -0.19, -3.3237
8200, 409950, -38.56, -0.83, -19.86409999999999, -14.04, -0.36, -6.1987
8400, 419950, -40.08, -0.89, -20.884500000000006, -12.56, -0.325, -5.9742
8600, 429950, -38.77, -0.845, -20.393799999999995, -6.19, -0.16, -3.1080999999999994
8800, 439950, -35.995, -0.845, -19.261300000000006, -6.28, -0.135, -3.417600000000002
9000, 449950, -40.99, -0.95, -21.469, -9.555, -0.315, -5.554300000000003
9200, 459950, -38.185, -0.84, -20.3473, -7.545, -0.28, -4.654000000000002
9400, 469950, -38.02, -0.94, -20.307100000000002, -4.735, -0.265, -3.2587
9600, 479950, -32.025, -0.875, -17.71650000000001, -3.09, -0.11, -2.1082
9800, 489950, -34.09, -0.955, -18.855499999999992, -4.275, -0.27, -2.9880000000000013
10000, 499950, -31.47, -0.86, -17.493599999999994, -4.565, -0.365, -3.3201
10200, 509950, -26.755, -0.9, -16.164100000000015, -3.365, -0.25, -2.5611
10400, 519950, -26.475, -0.855, -15.629699999999998, -4.635, -0.325, -3.414000000000001
10600, 529950, -35.665, -0.96, -19.808799999999998, -3.435, -0.31, -2.6349000000000005
10800, 539950, -33.605, -0.92, -18.880600000000005, -4.005, -0.37, -3.0612000000000017
11000, 549950, -30.755, -0.935, -17.4998, -5.86, -0.375, -4.135700000000001
11200, 559950, -26.73, -0.9, -15.874400000000001, -5.01, -0.41, -3.792700000000001
11400, 569950, -27.645, -0.92, -16.302499999999995, -6.37, -0.475, -4.480600000000001
11600, 579950, -31.905, -0.98, -18.353899999999985, -3.935, -0.35, -2.936600000000002
11800, 589950, -24.535, -0.99, -15.108199999999997, -5.305, -0.385, -3.6631000000000005
12000, 599950, -27.395, -0.975, -16.144699999999997, -7.24, -0.38, -4.637899999999999
12200, 609950, -20.535, -0.945, -12.810699999999997, -4.545, -0.315, -3.0592000000000006
12400, 619950, -25.055, -0.955, -15.007799999999998, -10.145, -0.36, -5.861999999999999
12600, 629950, -22.05, -0.98, -14.000599999999999, -4.405, -0.28, -2.9649999999999994
12800, 639950, -24.295, -0.975, -15.273599999999997, -6.19, -0.335, -3.9836999999999985
13000, 649950, -26.435, -0.935, -15.833399999999994, -10.765, -0.42, -6.229600000000002
13200, 659950, -26.86, -0.995, -16.09010000000001, -3.05, -0.335, -2.2432999999999996
13400, 669950, -25.795, -0.975, -15.388200000000001, -4.71, -0.32, -3.1957999999999998
13600, 679950, -28.455, -0.99, -16.637500000000006, -7.58, -0.41, -4.522499999999998
13800, 689950, -29.315, -0.975, -17.422599999999996, -9.395, -0.425, -5.422999999999999
14000, 699950, -30.68, -0.98, -17.5281, -7.835, -0.45, -4.7271
14200, 709950, -33.235, -1.0, -18.805599999999995, -12.065, -0.61, -6.845899999999999
14400, 719950, -28.325, -0.99, -16.858400000000007, -6.925, -0.435, -4.622599999999999
14600, 729950, -22.79, -1.0, -14.940999999999999, -8.215, -0.505, -5.5751
14800, 739950, -22.425, -0.995, -14.683000000000002, -12.0, -0.45, -6.308099999999997
15000, 749950, -22.58, -0.995, -14.749900000000004, -10.405, -0.48, -5.867000000000002
