episode,step,agent0_rew,agent1_rew
1000, 49950, -86.98346641348873, -93.80721971298603
2000, 99950, -277.15379114336145, -137.4930311092182
3000, 149950, -104.170852105643, -74.20907215209913
4000, 199950, -78.28315841493406, -68.18245454703079
5000, 249950, -74.52978706863951, -61.05215616366194
6000, 299950, -65.5344872982855, -54.28005625594163
7000, 349950, -63.86356782736536, -53.06179978820257
8000, 399950, -64.08885520214231, -48.69339174470505
9000, 449950, -59.28186129565374, -41.311192360957065
10000, 499950, -62.24234231412185, -36.973428486496836
11000, 549950, -57.738767343314294, -44.164225783387025
12000, 599950, -53.63676802649952, -36.24699851254062
13000, 649950, -48.94220304497241, -35.23282216835708
14000, 699950, -49.396331272033244, -35.02554702020026
15000, 749950, -54.955807437621495, -40.5041608953766
16000, 799950, -49.97872202784707, -38.31581796901586
17000, 849950, -44.450525718717984, -40.00896573973987
18000, 899950, -42.35809402214449, -36.34286253214223
19000, 949950, -40.424094284595654, -34.03377954704974
20000, 999950, -39.22107415275321, -32.79508169205928
21000, 1049950, -37.60317983173948, -36.276494901653535
22000, 1099950, -39.05211819514567, -58.54760308011147
23000, 1149950, -37.855744006653744, -38.21246687997734
24000, 1199950, -36.77037748702671, -34.10675532123678
25000, 1249950, -37.84121395252793, -36.038073517554
26000, 1299950, -43.03027193100521, -32.38782539539966
27000, 1349950, -35.69757261498667, -34.88619279840025
28000, 1399950, -37.10255822068792, -35.263863838612785
29000, 1449950, -42.9900584851467, -36.869252074696035
30000, 1499950, -37.623970581254234, -45.36269760954988
31000, 1549950, -48.02325399525648, -30.628195698220694
32000, 1599950, -41.8568381636881, -48.475550276226365
33000, 1649950, -42.23607327291627, -35.655326880479535
34000, 1699950, -33.43397235731397, -36.97265550218782
35000, 1749950, -33.41423641236639, -39.06016111086651
36000, 1799950, -34.4182094374125, -28.854691357062055
37000, 1849950, -37.883840133062826, -29.076417668818145
38000, 1899950, -52.998456718951466, -31.164915656797305
39000, 1949950, -34.70628214822904, -30.66468081891375
40000, 1999950, -33.10996357463593, -32.55138597125046
