episode,step,agent0_rew,agent1_rew
1000, 49950, -77.7859210242242, -77.7859210242242
2000, 99950, -78.63106738743102, -78.63106738743102
3000, 149950, -15.313108732429265, -15.313108732429265
4000, 199950, -10.769171711154383, -10.769171711154383
5000, 249950, -10.860770990145898, -10.860770990145898
6000, 299950, -10.898389483227328, -10.898389483227328
7000, 349950, -12.722314178702755, -12.722314178702755
8000, 399950, -10.70086513219665, -10.70086513219665
9000, 449950, -10.154911729768601, -10.154911729768601
10000, 499950, -11.567253723654458, -11.567253723654458
11000, 549950, -10.363265653867812, -10.363265653867812
12000, 599950, -11.39555097315762, -11.39555097315762
13000, 649950, -12.223531962600916, -12.223531962600916
14000, 699950, -12.710866351583396, -12.710866351583396
15000, 749950, -14.296607239435277, -14.296607239435277
16000, 799950, -12.792812794025181, -12.792812794025181
17000, 849950, -12.110031648206752, -12.110031648206752
18000, 899950, -12.820924083343016, -12.820924083343016
19000, 949950, -13.785334281343333, -13.785334281343333
20000, 999950, -14.73166617817164, -14.73166617817164
21000, 1049950, -12.510239332513237, -12.510239332513237
22000, 1099950, -10.30193233712329, -10.30193233712329
23000, 1149950, -13.320498877760757, -13.320498877760757
24000, 1199950, -10.47489888388792, -10.47489888388792
25000, 1249950, -8.440326193503894, -8.440326193503894
26000, 1299950, -8.911532405820862, -8.911532405820862
27000, 1349950, -9.536943492728245, -9.536943492728245
28000, 1399950, -10.521245719618216, -10.521245719618216
29000, 1449950, -8.235987977495443, -8.235987977495443
30000, 1499950, -8.853691576108377, -8.853691576108377
