episode,step,agent0_rew,agent1_rew
100, 4950, -81.56661286069838, -78.52767788274613
200, 9950, -68.10409885855442, -83.60545172147633
300, 14950, -82.30050060575775, -91.64259905534644
400, 19950, -73.52506583659603, -80.83220154727154
500, 24950, -67.75790036684961, -82.97732310507674
600, 29950, -71.50553290463021, -73.26945792036935
700, 34950, -72.28560544902992, -75.84992827028687
800, 39950, -84.77344839390774, -85.25527810975491
900, 44950, -82.132376902157, -76.32598488790612
1000, 49950, -86.41079584072293, -83.18807445787549
1100, 54950, -235.4850855127404, -256.87257771148495
1200, 59950, -106.71161118440297, -102.61647258119655
1300, 64950, -86.82244496904076, -87.78499428613137
1400, 69950, -94.27116118987034, -80.02458977251611
1500, 74950, -69.02317996985019, -66.8121153120067
1600, 79950, -61.91770841476644, -66.93664735237854
1700, 84950, -58.887675647636534, -51.077299061546974
1800, 89950, -69.42798553908689, -47.89481941514226
1900, 94950, -70.58162945251158, -54.968564046511865
2000, 99950, -66.48899287043915, -51.34255118504649
2100, 104950, -50.7047755171941, -45.54274980152511
2200, 109950, -37.908046653825295, -36.87462385560232
2300, 114950, -51.55157514171843, -43.64369085998117
2400, 119950, -39.443555612496695, -32.52029763854123
2500, 124950, -33.48178796897173, -36.476356484396895
2600, 129950, -32.218186479803904, -32.4571633861972
2700, 134950, -34.985643760818334, -30.333402299251244
2800, 139950, -42.23837562436632, -34.17762438772999
2900, 144950, -34.93675155900271, -34.034123600228256
3000, 149950, -36.85531334169806, -34.88379861249351
3100, 154950, -38.187386700114956, -31.77621884714048
3200, 159950, -40.2074947443074, -39.1066401290536
3300, 164950, -30.30821628179464, -31.687609697067725
3400, 169950, -36.91484753928506, -29.344453976406015
3500, 174950, -33.46065458103706, -33.21193088088961
3600, 179950, -39.725339808755486, -40.40634528352419
3700, 184950, -38.62900405464405, -35.53977836292723
3800, 189950, -32.59088346987385, -27.96876412450203
3900, 194950, -33.25209206686083, -30.89456613287551
4000, 199950, -33.69775371724483, -28.835963478443208
4100, 204950, -23.752230754101596, -20.990947171274428
4200, 209950, -26.298997432492452, -25.562753928266417
4300, 214950, -30.856453404190418, -31.832753997216873
4400, 219950, -33.58906253502943, -35.64128555664472
4500, 224950, -29.895973740853147, -33.9141092578731
4600, 229950, -23.25973667663304, -28.872293682156872
4700, 234950, -23.334941467129642, -28.161782004462925
4800, 239950, -22.3898682999664, -23.72239050951142
4900, 244950, -26.847547957567432, -30.237884820764133
5000, 249950, -19.746050362864064, -22.560398915498148
5100, 254950, -17.04746777674056, -20.196557221081658
5200, 259950, -25.760213891480472, -26.287611803808094
5300, 264950, -17.44749957144616, -19.172381533320774
5400, 269950, -17.23320538630078, -19.508514761431517
5500, 274950, -19.035193660939743, -22.414594993237106
5600, 279950, -21.204276641191974, -22.139616898840977
5700, 284950, -19.814889902133856, -22.858988177016222
5800, 289950, -21.321132195969295, -24.524413603513928
5900, 294950, -24.381527407380723, -24.50796351873714
6000, 299950, -17.12457249030223, -17.923870667723648
6100, 304950, -18.20140525514657, -20.061348008177802
6200, 309950, -17.345730678615887, -19.067825314473097
6300, 314950, -21.06863434127823, -24.457947144739123
6400, 319950, -22.782600146024702, -24.32552778535783
6500, 324950, -17.974432487838857, -19.73267183346305
6600, 329950, -20.447254304539538, -23.074845594367513
6700, 334950, -20.548039195780458, -21.82979139258249
6800, 339950, -16.58136469791998, -14.809585446200842
6900, 344950, -26.640528888663212, -27.481146257065397
7000, 349950, -17.85683137861948, -17.793984721934425
7100, 354950, -22.775569280259443, -22.01309135268424
7200, 359950, -34.01435299950975, -34.58365707852864
7300, 364950, -30.142341729998176, -28.599797843268444
7400, 369950, -24.62667166521719, -25.477326219590214
7500, 374950, -19.249066833359613, -19.18075272890604
7600, 379950, -22.944246094088676, -22.04379843815509
7700, 384950, -20.806526021533628, -21.030918672577705
7800, 389950, -20.412500826226395, -18.565014819497595
7900, 394950, -21.261677288011274, -21.01467048091738
8000, 399950, -22.326602232040553, -21.342055697807982
8100, 404950, -22.757900408428544, -21.943655178655085
8200, 409950, -22.720942041007063, -23.250592838904357
8300, 414950, -18.55355498855195, -18.744877877376727
8400, 419950, -29.107936679534568, -29.609327380390518
8500, 424950, -20.093100761994915, -19.865397899325796
8600, 429950, -19.95874889840353, -19.227929014347914
8700, 434950, -16.675126014828116, -15.61640907713423
8800, 439950, -15.524370361121106, -16.496412214664275
8900, 444950, -20.67477039186601, -20.36880907457767
9000, 449950, -18.613510739052145, -17.839392824119262
9100, 454950, -18.43421294833104, -18.881243843478764
9200, 459950, -16.95797320418219, -17.113928921881946
9300, 464950, -15.747651420892488, -15.778671341151753
9400, 469950, -21.467777420728584, -20.514837970804233
9500, 474950, -13.597461756386974, -15.226001435464191
9600, 479950, -19.539361188973437, -17.976319072422363
9700, 484950, -17.638670490206895, -17.911519879966285
9800, 489950, -19.546029317729566, -18.64901787966742
9900, 494950, -19.766208345988183, -18.14991013735138
10000, 499950, -16.935672200895397, -17.499961611074106
