episode,step,agent0_energy_min,agent0_energy_max,agent0_energy_avg,agent1_energy_min,agent1_energy_max,agent1_energy_avg
200, 9950, -23.753768844221106, -0.46733668341708545, -11.984623115577891, -23.34170854271357, -0.47738693467336685, -11.921105527638192
400, 19950, -24.37, -0.535, -12.530699999999998, -23.035, -0.46, -11.749999999999998
600, 29950, -24.005, -0.505, -12.282600000000002, -23.195, -0.56, -11.875699999999995
800, 39950, -24.495, -0.565, -12.544500000000001, -22.895, -0.435, -11.662000000000003
1000, 49950, -24.54, -0.535, -12.614300000000005, -22.55, -0.475, -11.5187
1200, 59950, -31.085, -0.595, -15.866200000000006, -15.41, -0.265, -7.5073000000000025
1400, 69950, -22.675, -0.52, -11.496999999999996, -22.535, -0.62, -12.230299999999993
1600, 79950, -24.33, -0.435, -12.294199999999995, -2.945, -0.09, -1.6874999999999998
1800, 89950, -2.815, -0.07, -1.4906, -1.405, -0.19, -1.0535999999999999
2000, 99950, -0.65, -0.06, -0.4512999999999998, -1.325, -0.18, -0.9075000000000002
2200, 109950, -0.925, -0.05, -0.4896000000000001, -1.23, -0.11, -0.8195000000000001
2400, 119950, -1.335, -0.08, -0.7532999999999999, -0.82, -0.06, -0.4473
2600, 129950, -0.855, -0.065, -0.4823000000000001, -0.315, -0.015, -0.20979999999999993
2800, 139950, -6.595, -0.15, -3.3068999999999993, -0.645, -0.005, -0.2861
3000, 149950, -32.13, -0.475, -15.3303, -0.705, -0.015, -0.2759
3200, 159950, -35.16, -0.42, -16.6296, -0.955, -0.01, -0.40149999999999997
3400, 169950, -38.255, -0.55, -18.55390000000001, -2.145, -0.04, -0.9579999999999999
3600, 179950, -37.315, -0.535, -18.09699999999999, -1.115, -0.035, -0.5015
3800, 189950, -41.645, -0.535, -20.020899999999997, -3.135, -0.04, -1.4220000000000004
4000, 199950, -42.74, -0.61, -20.644699999999997, -2.565, -0.05, -1.114
4200, 209950, -44.6, -0.83, -22.12829999999999, -4.96, -0.065, -2.143299999999999
4400, 219950, -48.065, -1.0, -24.34700000000001, -7.21, -0.175, -3.2388999999999992
4600, 229950, -47.715, -0.985, -24.0231, -12.775, -0.275, -6.355000000000001
4800, 239950, -47.44, -1.0, -24.009900000000005, -9.6, -0.145, -4.591499999999999
5000, 249950, -47.715, -0.975, -24.135699999999993, -7.87, -0.145, -3.890600000000001
5200, 259950, -48.56, -0.99, -24.712100000000007, -8.145, -0.11, -3.492800000000001
5400, 269950, -47.99, -0.98, -24.355700000000002, -10.065, -0.05, -4.3408999999999995
5600, 279950, -47.81, -0.995, -24.143500000000003, -14.445, -0.145, -6.548000000000001
5800, 289950, -48.36, -1.0, -24.634199999999996, -7.7, -0.07, -3.5232
6000, 299950, -49.035, -1.0, -24.979000000000006, -15.785, -0.13, -7.136300000000001
6200, 309950, -49.225, -0.995, -24.993500000000004, -44.73, -0.615, -22.039399999999997
6400, 319950, -48.95, -1.0, -24.8351, -31.69, -0.385, -15.008899999999997
6600, 329950, -49.54, -1.0, -25.207800000000006, -37.67, -0.48, -18.258300000000006
6800, 339950, -48.115, -0.97, -24.414500000000004, -36.14, -0.465, -17.121999999999986
7000, 349950, -48.73, -1.0, -24.749699999999997, -26.015, -0.24, -11.526999999999996
7200, 359950, -47.815, -1.0, -24.3954, -36.235, -0.43, -17.270400000000002
7400, 369950, -49.375, -1.0, -25.152100000000008, -44.79, -0.675, -22.3821
7600, 379950, -38.86, -0.985, -20.811400000000003, -37.555, -0.515, -18.52359999999999
7800, 389950, -32.73, -0.995, -18.6722, -43.28, -0.57, -20.94039999999999
8000, 399950, -30.315, -0.985, -17.436100000000003, -44.79, -0.645, -22.328700000000005
8200, 409950, -22.365, -0.98, -14.126100000000001, -49.15, -0.81, -24.846200000000003
8400, 419950, -32.18, -1.0, -18.3794, -49.52, -0.81, -25.0561
8600, 429950, -37.83, -1.0, -20.819999999999997, -48.21, -0.735, -24.180500000000016
8800, 439950, -32.31, -0.995, -18.370099999999997, -48.925, -0.875, -24.735899999999997
9000, 449950, -30.62, -0.995, -17.4212, -48.665, -0.835, -24.57040000000001
