energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-6.0,0.0,1,5
-7.0,0.0,1,6
-8.0,0.0,1,7
-9.0,0.0,1,8
-10.0,0.0,1,9
-11.0,0.0,1,10
-12.0,0.0,1,11
-13.0,0.0,1,12
-14.0,0.0,1,13
-15.0,0.0,1,14
-16.0,0.0,1,15
-17.0,0.0,1,16
-18.0,0.0,1,17
-19.0,0.0,1,18
-20.0,0.0,1,19
-21.0,0.0,1,20
-22.0,0.0,1,21
-23.0,0.0,1,22
-23.0,-1.0,1,23
-24.0,-1.0,1,24
-25.0,-1.0,1,25
-25.0,-2.0,1,26
-26.0,-2.0,1,27
-27.0,-2.0,1,28
-28.0,-2.0,1,29
-29.0,-2.0,1,30
-29.0,-3.0,1,31
-30.0,-3.0,1,32
-31.0,-3.0,1,33
-32.0,-3.0,1,34
-32.0,-4.0,1,35
-33.0,-4.0,1,36
-34.0,-4.0,1,37
-34.0,-5.0,1,38
-35.0,-5.0,1,39
-35.0,-6.0,1,40
-36.0,-6.0,1,41
-37.0,-6.0,1,42
-38.0,-6.0,1,43
-39.0,-6.0,1,44
-39.0,-7.0,1,45
-40.0,-7.0,1,46
-41.0,-7.0,1,47
-42.0,-7.0,1,48
-43.0,-7.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-5.0,0.0,2,4
-6.0,0.0,2,5
-6.0,-1.0,2,6
-7.0,-1.0,2,7
-8.0,-1.0,2,8
-9.0,-1.0,2,9
-10.0,-1.0,2,10
-11.0,-1.0,2,11
-12.0,-1.0,2,12
-13.0,-1.0,2,13
-14.0,-1.0,2,14
-15.0,-1.0,2,15
-16.0,-1.0,2,16
-17.0,-1.0,2,17
-18.0,-1.0,2,18
-19.0,-1.0,2,19
-20.0,-1.0,2,20
-21.0,-1.0,2,21
-22.0,-1.0,2,22
-23.0,-1.0,2,23
-24.0,-1.0,2,24
-24.0,-1.0,2,25
-24.0,-1.0,2,26
-25.0,-1.0,2,27
-25.0,-1.0,2,28
-25.0,-1.0,2,29
-26.0,-1.0,2,30
-26.0,-1.0,2,31
-26.0,-1.0,2,32
-26.0,-1.0,2,33
-26.0,-1.0,2,34
-27.0,-1.0,2,35
-27.0,-1.0,2,36
-27.0,-1.0,2,37
