episode,step,total_reward
1000, 49950, -331.201122
2000, 99950, -787.048976
3000, 149950, -290.524059
4000, 199950, -234.300729
5000, 249950, -227.412277
6000, 299950, -226.252506
7000, 349950, -223.587818
8000, 399950, -201.145440
9000, 449950, -192.745241
10000, 499950, -177.356237
11000, 549950, -167.014319
12000, 599950, -162.727967
13000, 649950, -166.854847
14000, 699950, -154.152834
15000, 749950, -141.175303
16000, 799950, -149.477844
17000, 849950, -165.695737
18000, 899950, -142.479238
19000, 949950, -143.542680
20000, 999950, -143.435314
21000, 1049950, -139.442550
22000, 1099950, -139.327231
23000, 1149950, -153.281222
24000, 1199950, -176.759710
25000, 1249950, -166.856825
26000, 1299950, -145.826431
27000, 1349950, -137.207612
28000, 1399950, -153.375988
29000, 1449950, -128.201602
30000, 1499950, -122.377750
31000, 1549950, -140.009223
32000, 1599950, -138.412430
33000, 1649950, -117.886126
34000, 1699950, -129.260364
35000, 1749950, -123.068692
36000, 1799950, -138.723516
37000, 1849950, -156.957140
38000, 1899950, -125.991378
39000, 1949950, -123.038768
40000, 1999950, -118.332931
