episode,step,agent0_rew,agent1_rew,agent2_rew,agent3_rew
200, 9950, -86.50509974262395, -97.72232388827643, -80.02164731554936, -87.58285970949186
400, 19950, -89.29386183945662, -93.56236087797046, -91.51820718987783, -89.9489530167717
600, 29950, -79.3600547048317, -95.31773923208348, -93.35674243270681, -91.30792102489795
800, 39950, -87.14641979492943, -94.35575311450818, -95.80134246668564, -82.59280446865269
1000, 49950, -87.11399335905641, -93.22159172655854, -89.94286349857549, -94.2435791449298
1200, 59950, -378.2992377463514, -267.44242023143465, -201.08116969583915, -492.52908654363983
1400, 69950, -115.54324453850413, -97.56231740542749, -84.00050300106761, -86.33612944210059
1600, 79950, -80.75958310452195, -59.47694321875617, -64.20209460360452, -81.76901262805765
1800, 89950, -81.69849362125213, -55.715743188475955, -67.91633819147327, -77.63532142085492
2000, 99950, -75.76204660999002, -50.755907340672984, -61.90992585331535, -62.02856419545874
2200, 109950, -51.572359917073, -50.801654486244026, -48.686432232123664, -50.56577100202827
2400, 119950, -54.05726852198015, -52.698660082183196, -52.864744584375, -53.35479239814526
2600, 129950, -59.055335662299846, -60.62741056566445, -59.75077728290018, -62.96260179813637
2800, 139950, -50.0180391354518, -53.01252234647186, -48.70813059318434, -50.20996672173094
3000, 149950, -45.726189077992466, -54.08124025317632, -48.56142057991568, -56.062658543299406
3200, 159950, -45.784841121964675, -48.808144421622025, -48.58453950269075, -50.12508365761504
3400, 169950, -45.69019730080201, -40.51011480943577, -44.638898946399884, -45.31638214689816
3600, 179950, -45.678313932472754, -41.032748451210466, -46.93740437847233, -45.310546996666105
3800, 189950, -46.82103370734273, -37.6858251544093, -41.4834495717695, -43.74737099533306
4000, 199950, -46.58307153160802, -40.703591160056284, -43.47548641083609, -41.524484799147956
4200, 209950, -45.29589336031589, -39.09909829246952, -41.64396316921631, -38.214463233217046
4400, 219950, -48.375541807116676, -42.51262735004123, -41.15454938461757, -41.12645615886945
4600, 229950, -47.08743821886131, -41.41418237517688, -40.203330583011024, -41.251489961709105
4800, 239950, -45.34339203905481, -42.30433785170751, -46.45353506998797, -40.5787354270634
5000, 249950, -38.539858914480654, -33.40560426210136, -38.6161930802418, -36.2015588410485
5200, 259950, -34.64121325301694, -26.909418625681084, -33.2801340336538, -30.558084008426945
5400, 269950, -35.476128912108564, -28.13378232639358, -32.4462094915342, -31.589667820059265
5600, 279950, -36.0206339448834, -27.37809966441916, -33.181415905846016, -34.352849291268164
5800, 289950, -34.39494044872133, -27.5990079172159, -33.116959533092725, -35.924336027164685
6000, 299950, -31.813410254180006, -28.055437895924257, -33.5213737165214, -33.36706545412804
6200, 309950, -32.94830832722613, -26.673830908135965, -35.808108419429075, -34.76319922231343
6400, 319950, -35.41450296349304, -28.08083388579864, -31.1823583602093, -32.69801196122948
6600, 329950, -32.97285489596247, -27.43947327373744, -32.86033952002852, -34.537176193673844
6800, 339950, -32.34678431450386, -26.889557295400675, -34.97603379304047, -34.062456910781066
7000, 349950, -33.25266803817602, -25.757710439995698, -31.941501648547117, -31.685807819827897
7200, 359950, -31.56725951386601, -26.44488141657348, -27.425151103256322, -31.98365698684837
7400, 369950, -28.924656417803156, -23.39100435049626, -28.854400247042133, -32.19399139183212
7600, 379950, -29.809806013694743, -23.30845250308873, -30.647970827090813, -31.803944514926844
7800, 389950, -27.108705341846452, -21.93160401512476, -26.589192096223332, -28.753645746343178
8000, 399950, -28.41023675265941, -23.43584969228302, -29.973743425841505, -36.881841124097086
8200, 409950, -25.127148164222554, -22.6915156771075, -29.328248055351196, -30.43449327884293
8400, 419950, -26.279845999362113, -25.06664752737287, -28.365907358413807, -29.135248861565277
8600, 429950, -26.72017820393743, -22.738459667923422, -28.56381336045826, -29.49063111237441
