energy,attention,episode,step
-1.0,0.0,1,0
-2.0,0.0,1,1
-3.0,0.0,1,2
-4.0,0.0,1,3
-5.0,0.0,1,4
-6.0,0.0,1,5
-6.0,0.0,1,6
-6.0,0.0,1,7
-6.0,0.0,1,8
-6.0,0.0,1,9
-6.0,0.0,1,10
-6.0,0.0,1,11
-6.0,0.0,1,12
-6.0,0.0,1,13
-6.0,0.0,1,14
-6.0,0.0,1,15
-6.0,0.0,1,16
-6.0,0.0,1,17
-6.0,0.0,1,18
-6.0,0.0,1,19
-6.0,0.0,1,20
-6.0,0.0,1,21
-6.0,0.0,1,22
-6.0,0.0,1,23
-6.0,0.0,1,24
-6.0,0.0,1,25
-6.0,0.0,1,26
-6.0,0.0,1,27
-6.0,0.0,1,28
-6.0,0.0,1,29
-6.0,0.0,1,30
-6.0,0.0,1,31
-6.0,0.0,1,32
-6.0,0.0,1,33
-6.0,0.0,1,34
-6.0,0.0,1,35
-6.0,0.0,1,36
-6.0,0.0,1,37
-6.0,0.0,1,38
-6.0,0.0,1,39
-6.0,0.0,1,40
-6.0,0.0,1,41
-6.0,0.0,1,42
-6.0,0.0,1,43
-6.0,0.0,1,44
-6.0,0.0,1,45
-6.0,0.0,1,46
-6.0,0.0,1,47
-6.0,0.0,1,48
-6.0,0.0,1,49
-1.0,0.0,2,0
-2.0,0.0,2,1
-3.0,0.0,2,2
-4.0,0.0,2,3
-4.0,0.0,2,4
-4.0,0.0,2,5
-4.0,0.0,2,6
-4.0,0.0,2,7
-4.0,0.0,2,8
-4.0,0.0,2,9
-4.0,0.0,2,10
-4.0,0.0,2,11
-4.0,0.0,2,12
-4.0,0.0,2,13
-4.0,0.0,2,14
-4.0,0.0,2,15
-4.0,0.0,2,16
-4.0,0.0,2,17
-4.0,0.0,2,18
-5.0,0.0,2,19
-5.0,0.0,2,20
-5.0,0.0,2,21
-5.0,0.0,2,22
-6.0,0.0,2,23
-6.0,0.0,2,24
-6.0,0.0,2,25
-6.0,0.0,2,26
-7.0,0.0,2,27
-8.0,0.0,2,28
-9.0,0.0,2,29
-10.0,0.0,2,30
-11.0,0.0,2,31
-12.0,0.0,2,32
-13.0,0.0,2,33
-14.0,0.0,2,34
-14.0,0.0,2,35
-14.0,0.0,2,36
-15.0,0.0,2,37
-15.0,0.0,2,38
-16.0,0.0,2,39
-17.0,0.0,2,40
-18.0,0.0,2,41
