energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-9.0,1,8
-10.0,1,9
-11.0,1,10
-12.0,1,11
-13.0,1,12
-14.0,1,13
-15.0,1,14
-16.0,1,15
-17.0,1,16
-18.0,1,17
-19.0,1,18
-20.0,1,19
-21.0,1,20
-22.0,1,21
-23.0,1,22
-24.0,1,23
-25.0,1,24
-26.0,1,25
-27.0,1,26
-28.0,1,27
-29.0,1,28
-30.0,1,29
-31.0,1,30
-32.0,1,31
-33.0,1,32
-34.0,1,33
-35.0,1,34
-35.0,1,35
-36.0,1,36
-37.0,1,37
-38.0,1,38
-39.0,1,39
-40.0,1,40
-41.0,1,41
-42.0,1,42
-43.0,1,43
-44.0,1,44
-45.0,1,45
-46.0,1,46
-47.0,1,47
-48.0,1,48
-49.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-5.0,2,4
-6.0,2,5
-7.0,2,6
-8.0,2,7
-9.0,2,8
-10.0,2,9
-11.0,2,10
-12.0,2,11
-13.0,2,12
-14.0,2,13
-15.0,2,14
-16.0,2,15
-17.0,2,16
-18.0,2,17
-19.0,2,18
-20.0,2,19
-21.0,2,20
-22.0,2,21
-23.0,2,22
-24.0,2,23
-24.0,2,24
-24.0,2,25
-25.0,2,26
-26.0,2,27
-27.0,2,28
-28.0,2,29
-29.0,2,30
-30.0,2,31
-30.0,2,32
-30.0,2,33
-30.0,2,34
-30.0,2,35
-30.0,2,36
-31.0,2,37
-32.0,2,38
-32.0,2,39
-32.0,2,40
-32.0,2,41
-33.0,2,42
-33.0,2,43
-34.0,2,44
-35.0,2,45
-36.0,2,46
-36.0,2,47
-37.0,2,48
-37.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-5.0,3,4
-6.0,3,5
-7.0,3,6
-8.0,3,7
-9.0,3,8
-9.0,3,9
-10.0,3,10
-11.0,3,11
-12.0,3,12
-13.0,3,13
-14.0,3,14
-15.0,3,15
-16.0,3,16
-16.0,3,17
-17.0,3,18
-18.0,3,19
-19.0,3,20
-20.0,3,21
-20.0,3,22
-21.0,3,23
-22.0,3,24
-22.0,3,25
-23.0,3,26
-24.0,3,27
-25.0,3,28
-26.0,3,29
-27.0,3,30
-28.0,3,31
-29.0,3,32
-30.0,3,33
-31.0,3,34
-32.0,3,35
-33.0,3,36
-33.0,3,37
-33.0,3,38
-33.0,3,39
-33.0,3,40
-33.0,3,41
-33.0,3,42
-33.0,3,43
-33.0,3,44
-33.0,3,45
-34.0,3,46
-34.0,3,47
-34.0,3,48
-34.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-6.0,4,6
-6.0,4,7
-6.0,4,8
-6.0,4,9
-7.0,4,10
-8.0,4,11
-8.0,4,12
-8.0,4,13
-9.0,4,14
-10.0,4,15
-11.0,4,16
-12.0,4,17
-12.0,4,18
-12.0,4,19
-12.0,4,20
-12.0,4,21
-13.0,4,22
-13.0,4,23
-13.0,4,24
-13.0,4,25
-13.0,4,26
-13.0,4,27
-14.0,4,28
-14.0,4,29
-15.0,4,30
-15.0,4,31
-16.0,4,32
-16.0,4,33
-16.0,4,34
-16.0,4,35
-17.0,4,36
-17.0,4,37
-17.0,4,38
-17.0,4,39
-17.0,4,40
-17.0,4,41
-17.0,4,42
-17.0,4,43
-17.0,4,44
-17.0,4,45
-17.0,4,46
-18.0,4,47
-18.0,4,48
-18.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-4.0,5,4
-5.0,5,5
-6.0,5,6
-6.0,5,7
-6.0,5,8
-6.0,5,9
-6.0,5,10
-6.0,5,11
-6.0,5,12
-7.0,5,13
-7.0,5,14
-7.0,5,15
-7.0,5,16
-7.0,5,17
-7.0,5,18
-7.0,5,19
-7.0,5,20
-8.0,5,21
-8.0,5,22
-9.0,5,23
-10.0,5,24
-11.0,5,25
-12.0,5,26
-13.0,5,27
-13.0,5,28
-14.0,5,29
-15.0,5,30
-16.0,5,31
-17.0,5,32
-18.0,5,33
-19.0,5,34
-20.0,5,35
-21.0,5,36
-22.0,5,37
-22.0,5,38
-23.0,5,39
-24.0,5,40
-25.0,5,41
-26.0,5,42
-27.0,5,43
-28.0,5,44
-29.0,5,45
-30.0,5,46
-31.0,5,47
-32.0,5,48
-33.0,5,49
