energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-9.0,1,8
-10.0,1,9
-11.0,1,10
-12.0,1,11
-13.0,1,12
-14.0,1,13
-15.0,1,14
-16.0,1,15
-16.0,1,16
-16.0,1,17
-16.0,1,18
-16.0,1,19
-16.0,1,20
-17.0,1,21
-17.0,1,22
-17.0,1,23
-18.0,1,24
-19.0,1,25
-19.0,1,26
-19.0,1,27
-20.0,1,28
-20.0,1,29
-20.0,1,30
-21.0,1,31
-21.0,1,32
-22.0,1,33
-23.0,1,34
-23.0,1,35
-24.0,1,36
-25.0,1,37
-25.0,1,38
-26.0,1,39
-26.0,1,40
-26.0,1,41
-26.0,1,42
-27.0,1,43
-28.0,1,44
-28.0,1,45
-28.0,1,46
-29.0,1,47
-29.0,1,48
-30.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-5.0,2,4
-6.0,2,5
-7.0,2,6
-8.0,2,7
-9.0,2,8
-10.0,2,9
-10.0,2,10
-11.0,2,11
-12.0,2,12
-12.0,2,13
-13.0,2,14
-14.0,2,15
-15.0,2,16
-16.0,2,17
-17.0,2,18
-18.0,2,19
-18.0,2,20
-19.0,2,21
-20.0,2,22
-21.0,2,23
-22.0,2,24
-23.0,2,25
-24.0,2,26
-25.0,2,27
-26.0,2,28
-27.0,2,29
-28.0,2,30
-29.0,2,31
-29.0,2,32
-30.0,2,33
-31.0,2,34
-32.0,2,35
-33.0,2,36
-34.0,2,37
-35.0,2,38
-36.0,2,39
-37.0,2,40
-38.0,2,41
-39.0,2,42
-40.0,2,43
-41.0,2,44
-42.0,2,45
-43.0,2,46
-44.0,2,47
-45.0,2,48
-46.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-5.0,3,4
-6.0,3,5
-7.0,3,6
-8.0,3,7
-9.0,3,8
-10.0,3,9
-11.0,3,10
-12.0,3,11
-13.0,3,12
-14.0,3,13
-15.0,3,14
-16.0,3,15
-17.0,3,16
-18.0,3,17
-18.0,3,18
-18.0,3,19
-18.0,3,20
-18.0,3,21
-19.0,3,22
-20.0,3,23
-20.0,3,24
-20.0,3,25
-20.0,3,26
-21.0,3,27
-21.0,3,28
-22.0,3,29
-22.0,3,30
-22.0,3,31
-23.0,3,32
-24.0,3,33
-24.0,3,34
-25.0,3,35
-25.0,3,36
-26.0,3,37
-27.0,3,38
-28.0,3,39
-29.0,3,40
-30.0,3,41
-30.0,3,42
-31.0,3,43
-31.0,3,44
-31.0,3,45
-32.0,3,46
-33.0,3,47
-34.0,3,48
-34.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-10.0,4,9
-11.0,4,10
-12.0,4,11
-13.0,4,12
-14.0,4,13
-15.0,4,14
-15.0,4,15
-15.0,4,16
-15.0,4,17
-16.0,4,18
-16.0,4,19
-16.0,4,20
-16.0,4,21
-16.0,4,22
-16.0,4,23
-16.0,4,24
-16.0,4,25
-16.0,4,26
-16.0,4,27
-16.0,4,28
-16.0,4,29
-16.0,4,30
-16.0,4,31
-16.0,4,32
-16.0,4,33
-16.0,4,34
-16.0,4,35
-16.0,4,36
-16.0,4,37
-16.0,4,38
-17.0,4,39
-18.0,4,40
-18.0,4,41
-19.0,4,42
-19.0,4,43
-19.0,4,44
-19.0,4,45
-19.0,4,46
-20.0,4,47
-21.0,4,48
-21.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-7.0,5,6
-8.0,5,7
-9.0,5,8
-9.0,5,9
-9.0,5,10
-10.0,5,11
-10.0,5,12
-11.0,5,13
-11.0,5,14
-12.0,5,15
-12.0,5,16
-12.0,5,17
-13.0,5,18
-13.0,5,19
-14.0,5,20
-14.0,5,21
-14.0,5,22
-15.0,5,23
-16.0,5,24
-16.0,5,25
-17.0,5,26
-17.0,5,27
-18.0,5,28
-19.0,5,29
-20.0,5,30
-20.0,5,31
-21.0,5,32
-22.0,5,33
-22.0,5,34
-22.0,5,35
-23.0,5,36
-24.0,5,37
-25.0,5,38
-25.0,5,39
-26.0,5,40
-27.0,5,41
-28.0,5,42
-28.0,5,43
-28.0,5,44
-29.0,5,45
-30.0,5,46
-30.0,5,47
-31.0,5,48
-31.0,5,49
