episode,step,agent0_rew,agent1_rew
200, 9950, -84.24381342039466, -80.37647556634958
400, 19950, -86.84660123290215, -84.41094852248312
600, 29950, -83.36654059778071, -87.27604874393839
800, 39950, -91.65684654460983, -88.88764717314469
1000, 49950, -80.14451760687538, -92.95726610574887
1200, 59950, -230.37715140680754, -197.9385545463331
1400, 69950, -129.4564306343293, -94.58354159509399
1600, 79950, -88.45631560598946, -84.27587971695733
1800, 89950, -72.76309475053917, -70.88866228564463
2000, 99950, -71.18943023524302, -63.33322178275837
2200, 109950, -51.276297285745095, -51.60396639398119
2400, 119950, -52.430834449506975, -53.79320019955971
2600, 129950, -55.64533998146495, -54.50756126137671
2800, 139950, -50.59707524537234, -48.6649680819444
3000, 149950, -53.81966736396758, -50.7163677686837
3200, 159950, -47.04583510524795, -48.56976929029193
3400, 169950, -48.44547142677365, -52.2861283223026
3600, 179950, -54.68094729197822, -51.387417868986525
3800, 189950, -49.6775508644898, -52.643831964571035
4000, 199950, -53.8961630593753, -59.22729929498357
4200, 209950, -46.836379755730334, -51.5660826225482
4400, 219950, -41.863050029314145, -44.176252042700106
4600, 229950, -42.727530367183974, -44.49164559923322
4800, 239950, -47.95701940488041, -50.1751219812617
5000, 249950, -36.45255033275249, -38.121892908298165
5200, 259950, -38.69564745225881, -37.93829173528487
5400, 269950, -36.5153334036768, -32.91654808708085
5600, 279950, -40.936354034294055, -40.312220128910205
5800, 289950, -36.500283428866794, -38.642269656085084
6000, 299950, -38.567390186856294, -37.553518493169975
6200, 309950, -39.76389284186596, -38.973522081534256
6400, 319950, -34.322774221774644, -33.58074951353356
6600, 329950, -34.17908835809339, -31.160843035878578
6800, 339950, -38.45719481737247, -35.51289442777676
7000, 349950, -33.07109241757186, -32.02079014083715
7200, 359950, -30.36370657020896, -27.953438264162305
7400, 369950, -34.65720144451786, -31.744629714149422
7600, 379950, -34.137620157395965, -30.365184843263542
7800, 389950, -32.1424945629044, -28.473188679876422
8000, 399950, -34.16963094788428, -29.746515042965274
8200, 409950, -30.80216843755167, -27.896384926840845
8400, 419950, -32.92674770258437, -27.796697199157315
8600, 429950, -33.1786108939589, -29.032080973556575
8800, 439950, -31.543162338057268, -29.55027494667001
9000, 449950, -31.510457097795353, -26.9972959757067
9200, 459950, -29.589614939270277, -26.49623920540516
9400, 469950, -27.961772452614067, -25.925204848152827
9600, 479950, -30.13451277281276, -24.64556804577064
9800, 489950, -31.022180416250457, -26.540955200676525
10000, 499950, -33.70638782579495, -29.066230546875826
10200, 509950, -29.6943732189817, -25.15137999565377
10400, 519950, -32.06724290943683, -26.999336655158757
10600, 529950, -31.366667935511693, -27.94942443968699
10800, 539950, -33.43167481373679, -28.665874422551568
11000, 549950, -35.3782502268356, -30.14541735836363
11200, 559950, -31.646089248681868, -25.553699595353436
11400, 569950, -33.18016976166537, -26.42420913840414
11600, 579950, -35.94899776765888, -27.62339963698516
11800, 589950, -30.92879422826292, -25.24881340932976
12000, 599950, -31.7000391079724, -24.259242043451035
12200, 609950, -31.46975509900317, -25.233893574257635
12400, 619950, -30.052190313500823, -22.496697504553524
12600, 629950, -31.243386674598977, -23.144954536459426
12800, 639950, -31.496362386916775, -25.021638591531772
13000, 649950, -30.326548033360417, -23.551717520099032
13200, 659950, -29.028099257525017, -22.31220658707
13400, 669950, -27.47579733851539, -22.378592840808306
13600, 679950, -27.9694193003249, -21.981716393301554
13800, 689950, -28.42769062679367, -22.835327737008956
14000, 699950, -32.334907376725134, -26.46698616965593
14200, 709950, -30.853702758602612, -25.58851928857517
14400, 719950, -29.125107901555403, -24.937441921514814
14600, 729950, -27.736610356997527, -23.550898199694657
14800, 739950, -29.367133720634293, -22.865844853540658
15000, 749950, -27.316293394483164, -24.103798095488955
15200, 759950, -31.71666243722979, -25.72617938150487
15400, 769950, -29.772738541774387, -23.84175792990787
15600, 779950, -28.282988084020772, -24.83330889805649
15800, 789950, -33.269948542317564, -28.357485465327745
16000, 799950, -28.57293892522198, -24.653426101094166
16200, 809950, -27.194967421623296, -23.59756368823815
16400, 819950, -27.152667129521173, -21.545846859934464
16600, 829950, -28.946606117994605, -23.801012501891233
16800, 839950, -28.913720690277177, -24.436201319813325
17000, 849950, -28.66242793723317, -24.593359793745066
17200, 859950, -30.26059285906068, -23.779440381607504
17400, 869950, -29.0480115120951, -24.38150854400257
17600, 879950, -30.175691703608273, -26.925754121282907
17800, 889950, -30.04928259218583, -23.666184599278644
18000, 899950, -27.83014845983176, -24.83243247574429
18200, 909950, -27.696254646142734, -22.395765205670205
18400, 919950, -29.39112698725829, -26.389561550440497
18600, 929950, -30.030763769448278, -26.448017373364884
18800, 939950, -26.898475441098174, -24.417920032274587
19000, 949950, -24.582616197682714, -21.696821421767527
19200, 959950, -26.182058919942587, -24.415044872752006
19400, 969950, -26.144858324712285, -23.636167772482448
19600, 979950, -27.70143708421462, -26.81192300982785
19800, 989950, -28.386514792753886, -25.39338386502317
20000, 999950, -25.238452698653365, -23.179976649029754
