episode,step,total_reward
200, 9950, -185.369684
400, 19950, -191.938827
600, 29950, -186.507007
800, 39950, -175.043789
1000, 49950, -185.485352
1200, 59950, -426.507757
1400, 69950, -151.492715
1600, 79950, -133.709220
1800, 89950, -140.411630
2000, 99950, -124.920707
2200, 109950, -129.921569
2400, 119950, -111.281160
2600, 129950, -100.700189
2800, 139950, -98.236812
3000, 149950, -86.724296
3200, 159950, -80.721797
3400, 169950, -84.460940
3600, 179950, -68.763941
3800, 189950, -76.617221
4000, 199950, -74.495866
4200, 209950, -70.048479
4400, 219950, -80.569482
4600, 229950, -64.696105
4800, 239950, -72.860970
5000, 249950, -75.563636
5200, 259950, -65.123495
5400, 269950, -61.334976
5600, 279950, -61.664029
5800, 289950, -54.002965
6000, 299950, -58.503018
6200, 309950, -60.072621
6400, 319950, -66.292121
6600, 329950, -58.709005
6800, 339950, -50.989190
7000, 349950, -60.254171
7200, 359950, -59.490169
7400, 369950, -60.083533
7600, 379950, -67.282801
7800, 389950, -54.480813
8000, 399950, -56.744949
8200, 409950, -57.413179
8400, 419950, -61.453147
8600, 429950, -58.121793
8800, 439950, -59.739974
9000, 449950, -51.648156
9200, 459950, -51.861092
9400, 469950, -52.811125
9600, 479950, -55.796677
9800, 489950, -52.165182
10000, 499950, -51.260845
10200, 509950, -56.310161
10400, 519950, -55.291120
10600, 529950, -52.347406
10800, 539950, -50.319456
11000, 549950, -57.692983
11200, 559950, -55.763344
11400, 569950, -54.080384
11600, 579950, -53.165891
11800, 589950, -61.114730
12000, 599950, -47.412256
12200, 609950, -50.372184
12400, 619950, -50.037426
12600, 629950, -53.712929
12800, 639950, -73.241313
13000, 649950, -55.902963
13200, 659950, -53.426432
13400, 669950, -55.915329
13600, 679950, -49.860409
13800, 689950, -52.336951
14000, 699950, -53.913189
14200, 709950, -51.443826
14400, 719950, -51.055356
14600, 729950, -48.367679
14800, 739950, -48.171913
15000, 749950, -55.526018
15200, 759950, -49.408652
15400, 769950, -46.780182
15600, 779950, -49.779194
15800, 789950, -51.499055
16000, 799950, -51.352117
16200, 809950, -51.941654
16400, 819950, -48.933236
16600, 829950, -49.788701
16800, 839950, -56.318850
17000, 849950, -53.700790
17200, 859950, -53.889589
17400, 869950, -63.260738
17600, 879950, -63.231035
17800, 889950, -49.666376
18000, 899950, -47.021678
18200, 909950, -56.350633
18400, 919950, -49.165980
18600, 929950, -55.260832
18800, 939950, -51.635418
19000, 949950, -53.340292
19200, 959950, -54.851497
19400, 969950, -45.787415
19600, 979950, -49.605895
19800, 989950, -58.300896
20000, 999950, -61.316471
