act0,act1,act2,act3,act4,episode,step
0.01855710707604885,0.7047227621078491,0.005088147707283497,0.052833039313554764,0.21879898011684418,1,0
0.0004357414145488292,0.017245136201381683,0.0004809346282854676,0.0013619036180898547,0.9804762601852417,1,1
0.0004592254990711808,0.06154107302427292,0.0009269517613574862,0.0005184143083170056,0.9365542531013489,1,2
0.0028766233008354902,0.031814441084861755,0.0004451050190255046,0.00019579764921218157,0.9646680951118469,1,3
0.0003885005717165768,0.07766874134540558,7.146634015953168e-05,0.00014672978431917727,0.9217245578765869,1,4
0.27156972885131836,0.5392555594444275,0.04537975788116455,0.01817234605550766,0.1256226748228073,1,5
0.10491297394037247,0.8559839129447937,0.00041612220229581,0.011727822944521904,0.026959192007780075,1,6
0.01739512011408806,0.039223652333021164,0.7955600619316101,0.06012839451432228,0.0876927524805069,1,7
0.2525581121444702,0.10015053302049637,0.2877187132835388,0.019487276673316956,0.34008535742759705,1,8
0.010845919139683247,0.9680253863334656,0.0019312503281980753,0.01634175516664982,0.0028556352481245995,1,9
0.015577678568661213,0.17984417080879211,0.38993600010871887,0.0031680669635534286,0.4114740490913391,1,10
0.025044608861207962,0.9237294793128967,0.0017768912948668003,0.04350495710968971,0.0059441770426929,1,11
0.005852172616869211,0.48613685369491577,0.00318503612652421,0.5028417706489563,0.0019841608591377735,1,12
0.01900978945195675,0.7592840194702148,0.11312124133110046,0.0641445443034172,0.0444403737783432,1,13
0.002730495063588023,0.01631247252225876,0.0003271822934038937,0.0007578902877867222,0.979871928691864,1,14
0.21682214736938477,0.44504812359809875,0.1714589148759842,0.036423176527023315,0.13024763762950897,1,15
0.06343696266412735,0.8233258724212646,0.0006068632937967777,0.0714464783668518,0.041183844208717346,1,16
0.015151089057326317,0.6321216821670532,0.0015692581655457616,0.006631556432694197,0.3445264995098114,1,17
0.003764050779864192,0.9929526448249817,0.00013254696386866271,0.0007466829265467823,0.002404096070677042,1,18
0.054708998650312424,0.6035258769989014,0.01027634646743536,0.0042373379692435265,0.3272513747215271,1,19
0.0003346353187225759,9.641082579037175e-05,0.0011827120324596763,0.9943349361419678,0.004051349591463804,1,20
0.02997463382780552,0.8237398266792297,0.0019321717554703355,0.14060962200164795,0.0037437446881085634,1,21
0.2242163121700287,0.1081763282418251,0.40739476680755615,0.22987453639507294,0.030338002368807793,1,22
0.5244832634925842,0.0005274061695672572,0.25054678320884705,0.0008264135103672743,0.22361613810062408,1,23
0.01901077851653099,0.07796851545572281,0.087275430560112,0.041217077523469925,0.7745282053947449,1,24
0.0004920055507682264,0.9875713586807251,0.0005125649040564895,0.0043799602426588535,0.0070440624840557575,2,0
0.17690418660640717,0.4190692603588104,0.004476780537515879,0.3839775323867798,0.01557228621095419,2,1
0.07466095685958862,0.9014551639556885,0.006558050401508808,0.016324767842888832,0.0010010709520429373,2,2
0.19259744882583618,0.304480642080307,0.02595025859773159,0.43577274680137634,0.041198842227458954,2,3
0.01705729216337204,0.7936429977416992,0.008622047491371632,0.10025693476200104,0.08042073249816895,2,4
0.04743977636098862,0.28913456201553345,0.2590409815311432,0.3542667627334595,0.05011798068881035,2,5
0.004195975139737129,0.858039379119873,0.002526972210034728,0.0005288147949613631,0.13470886647701263,2,6
0.04340020567178726,0.21761472523212433,0.029031196609139442,0.013219521380960941,0.6967343091964722,2,7
0.03608337417244911,0.03537535294890404,0.005192222539335489,0.0028256007935851812,0.920523464679718,2,8
4.571504905470647e-05,0.9995166063308716,5.976139618724119e-06,0.0003518324811011553,7.984876720001921e-05,2,9
0.006518012844026089,0.7496305108070374,0.007323358207941055,0.2323916256427765,0.004136474337428808,2,10
0.0008878124644979835,0.9924144148826599,0.0006764905992895365,0.0017398861236870289,0.004281413741409779,2,11
0.03330541029572487,0.282698392868042,0.0032493595499545336,0.24981321394443512,0.43093356490135193,2,12
0.1139741837978363,0.6974215507507324,0.03210370987653732,0.01003931649029255,0.14646127820014954,2,13
0.006322458386421204,0.288474977016449,0.011006733402609825,0.006548842415213585,0.6876470446586609,2,14
0.0657048374414444,0.30192816257476807,0.010227467864751816,0.04239865019917488,0.5797408819198608,2,15
0.003897590097039938,0.3949301838874817,0.04397604987025261,0.021472927182912827,0.5357232689857483,2,16
0.015453075058758259,0.10228905081748962,0.008220099844038486,0.021630601957440376,0.8524071574211121,2,17
0.018377993255853653,0.7649053335189819,0.0005641279276460409,0.1867668330669403,0.029385726898908615,2,18
0.04134928435087204,0.17128312587738037,0.056448373943567276,0.009191125631332397,0.7217280864715576,2,19
4.088668356416747e-05,0.00018724528490565717,6.189799023559317e-05,2.0669394871219993e-06,0.9997078776359558,2,20
0.0035335859283804893,0.2394096553325653,0.0013779435539618134,0.00478174164891243,0.7508970499038696,2,21
0.07306431978940964,0.05329982563853264,0.21860790252685547,0.003995504695922136,0.6510324478149414,2,22
0.047210920602083206,0.7019107937812805,0.06940659880638123,0.12732413411140442,0.054147519171237946,2,23
5.085804150439799e-05,7.229391485452652e-05,0.9989976286888123,0.0007506872061640024,0.00012854630767833441,2,24
