energy0,episode,step
0.0,1,0
-1.0,1,1
-2.0,1,2
-3.0,1,3
-4.0,1,4
-5.0,1,5
-6.0,1,6
-6.0,1,7
-6.0,1,8
-6.0,1,9
-6.0,1,10
-6.0,1,11
-6.0,1,12
-6.0,1,13
-6.0,1,14
-6.0,1,15
-6.0,1,16
-6.0,1,17
-6.0,1,18
-6.0,1,19
-6.0,1,20
-6.0,1,21
-6.0,1,22
-6.0,1,23
-7.0,1,24
-7.0,1,25
-8.0,1,26
-9.0,1,27
-10.0,1,28
-11.0,1,29
-11.0,1,30
-12.0,1,31
-12.0,1,32
-12.0,1,33
-13.0,1,34
-13.0,1,35
-14.0,1,36
-14.0,1,37
-14.0,1,38
-14.0,1,39
-14.0,1,40
-14.0,1,41
-14.0,1,42
-14.0,1,43
-14.0,1,44
-14.0,1,45
-15.0,1,46
-15.0,1,47
-15.0,1,48
-15.0,1,49
-1.0,2,0
-2.0,2,1
-3.0,2,2
-4.0,2,3
-4.0,2,4
-5.0,2,5
-6.0,2,6
-7.0,2,7
-8.0,2,8
-9.0,2,9
-10.0,2,10
-11.0,2,11
-12.0,2,12
-13.0,2,13
-14.0,2,14
-15.0,2,15
-16.0,2,16
-17.0,2,17
-18.0,2,18
-19.0,2,19
-20.0,2,20
-21.0,2,21
-22.0,2,22
-23.0,2,23
-24.0,2,24
-25.0,2,25
-26.0,2,26
-27.0,2,27
-27.0,2,28
-27.0,2,29
-28.0,2,30
-29.0,2,31
-30.0,2,32
-31.0,2,33
-31.0,2,34
-32.0,2,35
-33.0,2,36
-34.0,2,37
-35.0,2,38
-36.0,2,39
-36.0,2,40
-36.0,2,41
-37.0,2,42
-38.0,2,43
-39.0,2,44
-40.0,2,45
-40.0,2,46
-40.0,2,47
-40.0,2,48
-40.0,2,49
-1.0,3,0
-2.0,3,1
-3.0,3,2
-4.0,3,3
-5.0,3,4
-6.0,3,5
-7.0,3,6
-8.0,3,7
-9.0,3,8
-9.0,3,9
-9.0,3,10
-9.0,3,11
-9.0,3,12
-9.0,3,13
-9.0,3,14
-9.0,3,15
-9.0,3,16
-9.0,3,17
-9.0,3,18
-9.0,3,19
-9.0,3,20
-9.0,3,21
-9.0,3,22
-9.0,3,23
-9.0,3,24
-9.0,3,25
-9.0,3,26
-9.0,3,27
-9.0,3,28
-9.0,3,29
-9.0,3,30
-9.0,3,31
-9.0,3,32
-9.0,3,33
-9.0,3,34
-9.0,3,35
-9.0,3,36
-9.0,3,37
-9.0,3,38
-9.0,3,39
-9.0,3,40
-9.0,3,41
-9.0,3,42
-9.0,3,43
-9.0,3,44
-9.0,3,45
-9.0,3,46
-9.0,3,47
-9.0,3,48
-9.0,3,49
-1.0,4,0
-2.0,4,1
-2.0,4,2
-2.0,4,3
-2.0,4,4
-2.0,4,5
-2.0,4,6
-2.0,4,7
-2.0,4,8
-2.0,4,9
-2.0,4,10
-2.0,4,11
-2.0,4,12
-2.0,4,13
-2.0,4,14
-2.0,4,15
-2.0,4,16
-2.0,4,17
-2.0,4,18
-2.0,4,19
-2.0,4,20
-2.0,4,21
-2.0,4,22
-2.0,4,23
-3.0,4,24
-3.0,4,25
-3.0,4,26
-3.0,4,27
-4.0,4,28
-4.0,4,29
-5.0,4,30
-6.0,4,31
-7.0,4,32
-8.0,4,33
-9.0,4,34
-10.0,4,35
-11.0,4,36
-12.0,4,37
-12.0,4,38
-13.0,4,39
-14.0,4,40
-15.0,4,41
-16.0,4,42
-16.0,4,43
-16.0,4,44
-16.0,4,45
-16.0,4,46
-16.0,4,47
-16.0,4,48
-16.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-5.0,5,5
-5.0,5,6
-5.0,5,7
-5.0,5,8
-6.0,5,9
-6.0,5,10
-6.0,5,11
-6.0,5,12
-6.0,5,13
-6.0,5,14
-6.0,5,15
-6.0,5,16
-6.0,5,17
-6.0,5,18
-6.0,5,19
-7.0,5,20
-7.0,5,21
-8.0,5,22
-8.0,5,23
-8.0,5,24
-8.0,5,25
-8.0,5,26
-8.0,5,27
-8.0,5,28
-8.0,5,29
-8.0,5,30
-8.0,5,31
-9.0,5,32
-9.0,5,33
-10.0,5,34
-11.0,5,35
-12.0,5,36
-13.0,5,37
-14.0,5,38
-14.0,5,39
-14.0,5,40
-14.0,5,41
-15.0,5,42
-16.0,5,43
-16.0,5,44
-16.0,5,45
-16.0,5,46
-16.0,5,47
-16.0,5,48
-16.0,5,49
