energy0,episode,step
-1.0,1,0
-2.0,1,1
-3.0,1,2
-4.0,1,3
-5.0,1,4
-6.0,1,5
-7.0,1,6
-8.0,1,7
-9.0,1,8
-10.0,1,9
-11.0,1,10
-12.0,1,11
-13.0,1,12
-14.0,1,13
-15.0,1,14
-16.0,1,15
-17.0,1,16
-17.0,1,17
-17.0,1,18
-17.0,1,19
-18.0,1,20
-18.0,1,21
-18.0,1,22
-19.0,1,23
-20.0,1,24
-21.0,1,25
-22.0,1,26
-23.0,1,27
-24.0,1,28
-25.0,1,29
-26.0,1,30
-27.0,1,31
-28.0,1,32
-29.0,1,33
-29.0,1,34
-29.0,1,35
-30.0,1,36
-30.0,1,37
-31.0,1,38
-32.0,1,39
-33.0,1,40
-34.0,1,41
-35.0,1,42
-36.0,1,43
-37.0,1,44
-38.0,1,45
-39.0,1,46
-40.0,1,47
-41.0,1,48
-42.0,1,49
0.0,2,0
-1.0,2,1
-2.0,2,2
-3.0,2,3
-3.0,2,4
-3.0,2,5
-3.0,2,6
-3.0,2,7
-3.0,2,8
-3.0,2,9
-3.0,2,10
-3.0,2,11
-3.0,2,12
-3.0,2,13
-3.0,2,14
-3.0,2,15
-3.0,2,16
-3.0,2,17
-3.0,2,18
-3.0,2,19
-3.0,2,20
-3.0,2,21
-3.0,2,22
-3.0,2,23
-3.0,2,24
-3.0,2,25
-3.0,2,26
-3.0,2,27
-3.0,2,28
-3.0,2,29
-3.0,2,30
-3.0,2,31
-3.0,2,32
-3.0,2,33
-3.0,2,34
-3.0,2,35
-3.0,2,36
-3.0,2,37
-3.0,2,38
-3.0,2,39
-3.0,2,40
-3.0,2,41
-3.0,2,42
-3.0,2,43
-3.0,2,44
-3.0,2,45
-3.0,2,46
-3.0,2,47
-4.0,2,48
-4.0,2,49
0.0,3,0
0.0,3,1
0.0,3,2
0.0,3,3
0.0,3,4
0.0,3,5
0.0,3,6
0.0,3,7
0.0,3,8
0.0,3,9
0.0,3,10
0.0,3,11
0.0,3,12
0.0,3,13
0.0,3,14
0.0,3,15
0.0,3,16
0.0,3,17
0.0,3,18
0.0,3,19
0.0,3,20
0.0,3,21
0.0,3,22
0.0,3,23
0.0,3,24
0.0,3,25
0.0,3,26
0.0,3,27
0.0,3,28
0.0,3,29
0.0,3,30
0.0,3,31
0.0,3,32
0.0,3,33
0.0,3,34
0.0,3,35
0.0,3,36
0.0,3,37
0.0,3,38
0.0,3,39
0.0,3,40
0.0,3,41
0.0,3,42
0.0,3,43
0.0,3,44
0.0,3,45
0.0,3,46
0.0,3,47
0.0,3,48
0.0,3,49
0.0,4,0
0.0,4,1
0.0,4,2
0.0,4,3
0.0,4,4
0.0,4,5
0.0,4,6
0.0,4,7
0.0,4,8
0.0,4,9
0.0,4,10
0.0,4,11
0.0,4,12
0.0,4,13
0.0,4,14
0.0,4,15
0.0,4,16
0.0,4,17
0.0,4,18
0.0,4,19
0.0,4,20
0.0,4,21
0.0,4,22
0.0,4,23
0.0,4,24
0.0,4,25
0.0,4,26
0.0,4,27
0.0,4,28
0.0,4,29
0.0,4,30
0.0,4,31
0.0,4,32
0.0,4,33
0.0,4,34
0.0,4,35
0.0,4,36
0.0,4,37
0.0,4,38
0.0,4,39
0.0,4,40
0.0,4,41
0.0,4,42
0.0,4,43
0.0,4,44
0.0,4,45
0.0,4,46
0.0,4,47
0.0,4,48
0.0,4,49
0.0,5,0
0.0,5,1
0.0,5,2
0.0,5,3
0.0,5,4
0.0,5,5
0.0,5,6
0.0,5,7
0.0,5,8
0.0,5,9
0.0,5,10
0.0,5,11
0.0,5,12
0.0,5,13
-1.0,5,14
-1.0,5,15
-2.0,5,16
-3.0,5,17
-4.0,5,18
-5.0,5,19
-5.0,5,20
-6.0,5,21
-7.0,5,22
-8.0,5,23
-9.0,5,24
-10.0,5,25
-11.0,5,26
-12.0,5,27
-13.0,5,28
-14.0,5,29
-15.0,5,30
-16.0,5,31
-17.0,5,32
-18.0,5,33
-18.0,5,34
-19.0,5,35
-20.0,5,36
-21.0,5,37
-22.0,5,38
-23.0,5,39
-23.0,5,40
-24.0,5,41
-25.0,5,42
-26.0,5,43
-27.0,5,44
-28.0,5,45
-29.0,5,46
-30.0,5,47
-31.0,5,48
-32.0,5,49
