energy0,episode,step
-1.0,1,0
-1.0,1,1
-1.0,1,2
-2.0,1,3
-3.0,1,4
-4.0,1,5
-5.0,1,6
-6.0,1,7
-7.0,1,8
-8.0,1,9
-9.0,1,10
-10.0,1,11
-11.0,1,12
-12.0,1,13
-13.0,1,14
-14.0,1,15
-15.0,1,16
-15.0,1,17
-16.0,1,18
-17.0,1,19
-18.0,1,20
-19.0,1,21
-20.0,1,22
-21.0,1,23
-22.0,1,24
-23.0,1,25
-24.0,1,26
-25.0,1,27
-26.0,1,28
-27.0,1,29
-28.0,1,30
-29.0,1,31
-30.0,1,32
-31.0,1,33
-32.0,1,34
-33.0,1,35
-34.0,1,36
-35.0,1,37
-36.0,1,38
-37.0,1,39
-38.0,1,40
-39.0,1,41
-40.0,1,42
-41.0,1,43
-42.0,1,44
-43.0,1,45
-44.0,1,46
-45.0,1,47
-46.0,1,48
-47.0,1,49
0.0,2,0
0.0,2,1
0.0,2,2
-1.0,2,3
-2.0,2,4
-3.0,2,5
-4.0,2,6
-5.0,2,7
-6.0,2,8
-7.0,2,9
-8.0,2,10
-9.0,2,11
-10.0,2,12
-11.0,2,13
-12.0,2,14
-13.0,2,15
-14.0,2,16
-15.0,2,17
-16.0,2,18
-17.0,2,19
-18.0,2,20
-19.0,2,21
-20.0,2,22
-21.0,2,23
-22.0,2,24
-23.0,2,25
-24.0,2,26
-25.0,2,27
-26.0,2,28
-27.0,2,29
-28.0,2,30
-29.0,2,31
-30.0,2,32
-31.0,2,33
-32.0,2,34
-33.0,2,35
-34.0,2,36
-35.0,2,37
-36.0,2,38
-37.0,2,39
-38.0,2,40
-39.0,2,41
-40.0,2,42
-41.0,2,43
-42.0,2,44
-43.0,2,45
-44.0,2,46
-45.0,2,47
-46.0,2,48
-47.0,2,49
0.0,3,0
0.0,3,1
-1.0,3,2
-2.0,3,3
-3.0,3,4
-4.0,3,5
-5.0,3,6
-6.0,3,7
-7.0,3,8
-8.0,3,9
-9.0,3,10
-10.0,3,11
-11.0,3,12
-12.0,3,13
-13.0,3,14
-14.0,3,15
-15.0,3,16
-16.0,3,17
-17.0,3,18
-18.0,3,19
-19.0,3,20
-20.0,3,21
-21.0,3,22
-22.0,3,23
-23.0,3,24
-24.0,3,25
-25.0,3,26
-26.0,3,27
-27.0,3,28
-28.0,3,29
-29.0,3,30
-30.0,3,31
-31.0,3,32
-32.0,3,33
-33.0,3,34
-34.0,3,35
-35.0,3,36
-36.0,3,37
-37.0,3,38
-38.0,3,39
-39.0,3,40
-40.0,3,41
-41.0,3,42
-42.0,3,43
-43.0,3,44
-44.0,3,45
-45.0,3,46
-46.0,3,47
-47.0,3,48
-48.0,3,49
-1.0,4,0
-2.0,4,1
-3.0,4,2
-4.0,4,3
-5.0,4,4
-6.0,4,5
-7.0,4,6
-8.0,4,7
-9.0,4,8
-9.0,4,9
-10.0,4,10
-11.0,4,11
-12.0,4,12
-13.0,4,13
-14.0,4,14
-15.0,4,15
-15.0,4,16
-15.0,4,17
-16.0,4,18
-17.0,4,19
-18.0,4,20
-19.0,4,21
-20.0,4,22
-21.0,4,23
-22.0,4,24
-22.0,4,25
-23.0,4,26
-23.0,4,27
-23.0,4,28
-23.0,4,29
-23.0,4,30
-23.0,4,31
-24.0,4,32
-25.0,4,33
-26.0,4,34
-27.0,4,35
-28.0,4,36
-29.0,4,37
-30.0,4,38
-31.0,4,39
-32.0,4,40
-33.0,4,41
-34.0,4,42
-35.0,4,43
-36.0,4,44
-37.0,4,45
-38.0,4,46
-39.0,4,47
-40.0,4,48
-41.0,4,49
-1.0,5,0
-2.0,5,1
-3.0,5,2
-4.0,5,3
-5.0,5,4
-6.0,5,5
-7.0,5,6
-7.0,5,7
-8.0,5,8
-9.0,5,9
-10.0,5,10
-11.0,5,11
-12.0,5,12
-13.0,5,13
-14.0,5,14
-15.0,5,15
-16.0,5,16
-17.0,5,17
-18.0,5,18
-19.0,5,19
-20.0,5,20
-21.0,5,21
-22.0,5,22
-23.0,5,23
-24.0,5,24
-25.0,5,25
-26.0,5,26
-27.0,5,27
-28.0,5,28
-29.0,5,29
-30.0,5,30
-31.0,5,31
-32.0,5,32
-33.0,5,33
-34.0,5,34
-35.0,5,35
-36.0,5,36
-37.0,5,37
-38.0,5,38
-39.0,5,39
-40.0,5,40
-41.0,5,41
-42.0,5,42
-42.0,5,43
-43.0,5,44
-44.0,5,45
-45.0,5,46
-46.0,5,47
-47.0,5,48
-48.0,5,49
